"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae",6.13087167241637,6.63221764628088,5.91204366094137,5.86004351193448,5.92927932061106,5.85267060089026,5.43489840252035,5.54217565990447,5.36957122440926,6.22391239607001,5.99826569781436,6.33739425580975,6.89264076175215,6.82622138461708,5.88496698093389,6.90527624722773,5.98827346467378,6.5650215229253,7.71266432962635,7.31603553568062,6.21125741129255,6.92327171539386,5.32907962112673,-0.636802476019074,0.883241708909089,-0.670507897105609,-5.56097987256385,1.91710177122718,0.223437581069721,0.0485203632338712,0.996546452404135,0.0526248132672281,0.982917305753381
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Beutenbergiaceae",-2.22250306746782,-2.33746870042352,-2.01419127899262,-2.6734282148908,-1.61698137732454,-1.89247320888722,-2.50870260978801,-2.19005415522673,-2.2742760366393,-2.42683377823172,-2.92491777067734,1.34425511609852,-3.00210683718839,-1.47238932829443,-3.18491659061181,-2.1353429752703,-3.99694485445852,-2.42696109816595,-1.81456062938418,-2.20731890441344,-2.25391218091901,-2.40619234837344,-1.43936789142468,0.254631366366205,4.54290344091848,0.0496289981865631,-3.63000989952352,4.19929056533358,0.474258975593382,0.655062238475294,1,0.679357673093161,0.994881712231267
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae",5.2266351850563,5.03676347655845,5.51245694517384,5.61627999366325,3.76015105530865,6.55647761379864,5.96112149624124,6.7970793469925,4.78700119980398,5.46229453737163,4.85892060699831,5.57152627369157,5.40036146858775,4.89938717079548,4.66962296310174,5.17214024352636,5.43598974615836,5.22339367919244,5.4888984443312,4.70824181300943,5.00602671077164,4.57043491880441,4.90392578541325,0.512607393996914,0.953143499241327,0.450979184725867,-2.60858735277607,5.66852131240497,0.296875049494327,0.196042245628329,0.996767974620123,0.14555557397324,0.974260705239669
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae",-1.59571255330067,-1.8984358602306,-1.26793313535909,-2.53078217175876,-2.30138158613406,0.22290364270911,0.764441709100247,1.17292632971295,-1.9890416858579,-2.17671866238574,-2.25324856829472,-2.88700977591346,-3.08091352730445,-1.01210275696148,-2.82504060847474,-2.12392709442556,-3.15318964332063,-2.27814218539837,-1.70082609467393,-2.93484085841689,5.94001396031938,-1.82306396675297,-1.82169119454436,0.457358334772842,5.28275044584658,0.0825910068219025,-4.70591586813882,4.13183331499703,0.460937507996083,0.755098337710303,1,0.691255544474875,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae",3.345043519529,2.50842885497597,4.68868367364916,4.87786697415137,1.41656583296027,5.35281309157599,4.97110901580742,5.76287503354557,3.37971514405661,4.75587934629883,-0.157815258133034,4.92251876475556,-0.220802629351269,1.11675374555199,2.12957364068479,2.01973301740092,5.26920149673695,4.48399339445596,1.44367376049616,0.680364878248557,3.71697029960528,2.44520224742462,3.4173955944924,1.31905978079073,2.99598570752881,0.402997320798149,-3.96750170915678,5.88948996627022,0.353125032703737,0.438835089270944,1,0.274691518814003,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae",-1.04619243420699,-1.05514111983683,-1.0383304227721,-2.07688865049611,-2.45239297911281,-2.18362144360068,1.98937370998366,1.1686100460692,1.05114870715776,-1.52879242957258,-3.15004514848517,-1.9289161461168,-3.12897301271964,-1.60607350679839,-2.35392482537824,-2.06491069790319,1.12560686685234,1.36836728679063,-2.02016088608399,-2.73142454880989,0.0736101386670303,-2.69743784838396,-1.68223915210084,0.0408037615261652,4.31985837778659,0.0105800749508429,-4.09483417896745,3.89349895269249,0.492979720612874,0.785013689238584,1,0.820053797305636,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae",-1.68388069214129,-1.76432719994235,-1.58504887421651,-2.65237218733926,-1.569697821279,-2.12686288604115,-3.07122132802142,0.361138657427759,-1.94582206236426,-1.60091644683844,-3.02107730069049,-2.33422091957273,1.61218941761477,-1.11391811179005,-2.22711150068086,-1.73913432633585,-3.41209776263747,-2.51657659434268,-1.70864515920912,-2.62330553407368,-2.19427893447845,1.13455770789832,-1.76432719994235,0.154115315099089,4.31198344334338,0.0410843017602168,-3.85306562612106,4.17148577242985,0.479687504139417,0.693796186475922,1,0.700406211435623,0.996391261118912
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae",4.37584514486267,3.40361686560595,4.74674382519239,4.51297515764915,4.12648903323131,4.20093454418265,5.70817177208177,4.13755564859576,6.30623334271217,6.00667104444105,4.60160154738444,6.50174865233982,4.70533302194379,-1.42544542455897,2.67366227076368,4.55007312181266,5.50182537927574,1.74105752630186,3.22673386846747,3.71440052292688,5.04545721203093,2.96576621939236,3.45485193548083,1.51558178811059,1.95405533651391,0.716952253505896,-0.884263771118313,8.66437155479958,0.162246615853437,0.0283123581698973,0.914911028903986,0.0137403352259196,0.75442343169319
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae",-0.493557936039279,-0.617498112666331,-0.291337255348372,-2.30878898321673,-2.31576527644836,-2.23735375040348,2.09159394652204,-1.81659246066009,2.05418112178716,1.29239082099664,-2.75148883017442,2.34048713655847,-2.58813635267933,-1.6371239452256,-0.521411281374672,-1.69106955794123,5.8545420153277,-2.54291120216414,0.692986710735839,-2.58086705813172,1.97151833746487,-2.11613097921385,-1.42323104048904,0.384926331379951,5.17506362577705,0.0603634725550019,-4.03327169163523,3.76784337003084,0.472698913509976,0.788072749438874,1,0.809474387841261,1
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Jiangellales; f__Jiangellaceae",-2.05378426591621,-1.92753222774316,-2.191153903859,-1.65386164769424,-1.88639887070958,-2.61542816687914,-2.15190099644212,-2.21809019724827,-2.19855675667771,-1.80754147951817,-2.76714570789787,-2.3513886993335,-2.00715743511943,-1.09829731207723,-2.51549073576551,-2.09378011361709,-0.949291854644525,-2.56718337164616,-1.43039294772398,-3.04425757404254,-2.36196941055551,-2.28075350672369,-1.8982223121593,-0.306361772366849,4.07471633851936,-0.0700398494605227,-4.51196376469465,4.07639747425313,0.466458665179807,0.643547367586446,1,0.613215876615644,0.993942591850874
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae",-1.94727000026527,-2.35519536194718,-1.45298587435359,0.661648347929065,-2.13126142545977,-2.18411570298059,-2.80842454920125,-1.71830722023981,-2.30765892030199,-1.79810154888063,-2.77051042735237,1.78704655374402,-2.30339827986884,-1.47681929857184,-2.90863760792608,-2.64898092755978,-3.54107165496856,-2.56970704608873,-1.75565682179589,-2.37498623287017,-2.63997935765135,-1.79217613539435,-1.95481558419389,0.878771021559189,4.52420557023926,0.17700846603168,-3.62905321808687,3.98535590666424,0.416536678879364,0.581730404107372,0.999792339527059,0.566924923953755,0.997427089908187
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae",-2.23572141962036,-1.99598969222993,-2.41660205394609,-2.67824928711141,-2.41464619404325,-2.36714087641231,-2.38605282062592,-2.32464196071429,-2.05968295750876,-1.84783153318559,-2.76717204448589,-2.59829051435254,-2.53567804682265,-0.86381739391744,-2.77501143744288,-2.45648972958814,-3.85197139400323,-2.68320358094129,-1.70853334068153,-0.342645725690126,-1.91105067108196,-2.1277004734997,-1.89861245804916,-0.343496136354291,4.30646044143722,-0.0777365909765295,-4.98445585770645,4.06214057397627,0.463338541017067,0.671675553379147,0.998821552858835,0.643223528599883,0.996537291075797
"d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae",4.96077793929662,3.93064856825765,5.50245697591718,5.45282709349542,5.22984175069583,4.11822679319065,5.51313129258359,3.93810452783765,6.5659235512105,6.41025489169599,5.71383994363233,4.68460229119097,6.00635195364727,-2.06508649944367,3.10214961364703,5.84366209166608,6.36937212389081,2.26610941586618,3.85909145177513,4.48260301466772,7.55160040626422,3.82762000963388,3.42745705784992,1.3417719111916,2.36198336736242,0.44016507149748,-2.48414034665078,7.44269099901672,0.300000048440534,0.128887775874064,1,0.136655998316699,0.998259829480805
