"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma; s__Halobiforma nitratireducens",13.8797840174328,11.73625825383,15.5315570088763,14.8288003264249,14.3638110483618,15.8815934496928,15.7837515590759,9.32991894304195,16.2819899235559,15.9285729123301,15.3134349236306,12.8985319278125,15.8833134954426,3.09210664590517,9.41101809960465,15.7663786373431,13.8545758016514,7.94356620551872,12.4951314294497,13.9148080743942,11.5271022226987,11.9475148430068,7.3442359894221,3.39331623468182,4.37436288354787,0.792529036206078,-1.23908269960214,14.4942852817847,0.124805166364412,0.012914267567331,0.995095574529259,0.00426804474550218,0.760104951480445
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-74; g__Limiplasma; s__Limiplasma merdipullorum",4.21616268981915,4.02673677584017,4.38514030081274,4.82714786683648,4.68011205756044,2.2242070859952,4.38621863454622,5.02162621263068,4.06811157309614,4.09949733859395,5.02759358348385,4.33093431575496,3.50014703020429,3.10125930253998,4.58150219645329,5.19943422887311,4.52483946340805,3.240904680279,3.98017365320405,4.02889775127873,4.29787050769982,3.67456921031425,2.85777926552246,0.346974340815919,1.17117950059525,0.24081295716912,-3.62050586983588,4.45054178316273,0.374415003784766,0.544392758556754,1,0.433562543300353,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-74; g__Onthenecus; s__Onthenecus sp900199405",1.91144724503221,2.20147220143625,1.36720106424076,1.71305401064821,3.21576955603677,1.33825280314493,-0.227606926622668,1.00582976336982,-2.91042515962441,-2.54000318157983,2.65019787681443,1.14737791696787,2.98707463404046,0.541085384778585,2.54365495665043,2.48710385395286,1.4683474270532,2.24828059235146,2.81769841844458,1.92265558377345,2.14164638386425,1.38625140331702,3.94191172107699,-0.906994953503689,2.33500540691977,-0.317254531113517,-7.19193892679458,1.78601853206197,0.341653701841837,0.176604074855693,1,0.265777819800169,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-74; g__SFMI01; s__SFMI01 sp004556155",0.0393512003100778,-0.180742295298108,0.189306870449304,-1.87794848530818,-2.44582428096388,-2.51891410338063,3.53901625855839,0.0895053554815188,0.649570889040318,1.17538778413546,1.03830549572576,-0.268209411381333,-0.327442993135769,-1.44419375685344,-3.0331009093756,-2.47622198250347,8.28922919955675,-2.45436535657425,0.28465507179453,1.4888599974673,-2.1128958301296,1.60377039973345,0.480323388474543,0.281006639581468,4.44057983218454,0.045893481532387,-5.37792681384387,4.44400838151382,0.4703125060613,0.840394773280911,1,0.760654254800927,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-74; g__SFMI01; s__SFMI01 sp902764185",-0.134958793825209,-0.380237763681096,0.0706543262256574,-0.114287988814837,1.28161429204955,0.0605582758077112,-2.6506955547032,0.306173532960511,-0.354348511871752,0.151938505538551,0.662852374192372,-2.84652849043405,1.30826761305513,0.766820598849693,-0.435574591610875,-2.56148759504319,-3.63282666737545,-0.242946567494101,0.231727497327617,1.0887869133551,-2.90666835454056,-2.50399799089674,2.11249077192537,0.398725507634955,3.30754515637098,0.0977955708667239,-3.53764771722641,4.51786945557485,0.439937609863873,0.598363299011418,1,0.656483162251835,0.999704535279665
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-74; g__UBA11524; s__UBA11524 sp000437595",0.797391545380098,1.04449433509244,0.423915698520439,0.837755927539444,0.215995750685588,-2.73902555663715,-0.00671206252895473,-2.41767497813595,-2.523936803815,2.20397274462949,1.83843670239993,-0.224687540598643,2.37575021863442,0.591165258020771,1.0618512119868,1.99494867604323,1.21414700285544,-0.0869439659665012,1.82825055483968,2.04622182249528,-2.62795907194744,1.34795730633789,-1.94789705633727,-0.322642696062966,3.19456331193629,-0.0682505539706771,-5.21368049727274,4.16068573566276,0.452418106462437,0.595628572198437,1,0.615086502603434,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-74; g__UBA2862; s__UBA2862 sp900318045",4.74798906101502,5.14034749035328,4.33920291332353,4.70926399207407,5.29561515739288,4.62006082777763,4.09098849883645,3.40020801955541,4.33855252232006,3.31639683673572,5.48570169566522,3.20029618264687,4.33691091382405,5.68964663115508,4.6244514664204,5.26080433983667,3.92315452164276,5.00422698845,5.20865604224898,5.51308895980501,4.03395566279938,5.15250459489366,7.09139293561799,-0.818898806768733,1.28964169770732,-0.603894296568993,-5.20510896584129,1.88031322759484,0.251562567114096,0.052068837673239,1,0.06079234233259,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-917; g__CAG-1138; s__CAG-1138 sp000434675",-0.88543535134562,-0.777273659180056,-0.968459002140035,0.129402808598789,-2.36621287179275,-2.38721867771829,1.76644632552411,-2.78188987428798,-2.32582658264025,-2.59385373175691,0.526105366403012,-2.6901639097047,-0.162301414133349,-1.55303561684437,1.14596676065332,0.73581743639852,-3.40049470747503,-2.81136940000415,-1.97547087450062,0.491932617339485,-2.77520219606582,0.987850331598231,-1.65415347009919,-0.203720635883553,4.16618794985922,-0.0419483701973408,-4.4550984516951,4.17318445819314,0.477379099761099,0.745601354710063,1,0.724900003247527,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-917; g__CAG-349; s__CAG-349 sp001940895",-0.102079359837299,0.884500954709088,-0.642150796308488,-0.291583300361062,0.280159759534847,-2.03576019762635,-3.02630404547829,-2.38601085701105,-0.163754903702417,-2.52034565085892,-0.47214752346051,-0.318779760041272,1.29939521361357,0.847336767433244,2.29610319749244,1.69243683844323,-3.49651787313545,2.01567631483849,0.155015450837706,-2.1383345342583,-2.26022479263512,2.69772860040494,0.42031435027859,-1.35747142308402,3.53930639657959,-0.312414029545181,-5.6116143673387,3.59562595930544,0.3296875391981,0.390765801325355,1,0.231177116710689,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-917; g__CAG-349; s__CAG-349 sp003539515",3.66318664205925,3.33982456543627,3.79439084865138,3.88908027754908,3.66981767519539,2.5447112984104,3.99379820143656,3.40173001123236,-0.148212999678393,3.36637542157018,4.19661295478714,4.24505577568351,4.65857439258604,2.10136179791143,4.92077417695102,4.93122129866423,3.23696114712702,5.20098870392493,2.65031732310575,4.56822180723367,2.67369135108068,3.28691510147738,1.7232272967593,-0.116829148192952,1.90378968457636,-0.0525320359033368,-5.28675737485881,4.37103955122291,0.480499223929895,0.792452850109055,1,0.869070811638052,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-917; g__CAG-475; s__CAG-475 sp000434435",2.34731733424596,2.37285324916775,2.34007813407057,2.91191336062888,2.72234298548985,-2.53137472885733,-2.3368460627739,1.83332020086993,-0.03958279708033,2.29297392154558,4.1766669608795,2.49351057233025,3.53221766633085,1.58836902613996,2.8285344186761,3.96347961554557,-1.06666797303433,3.48115961647926,-2.12839043037361,3.49523562792119,2.62579484134491,1.94682790741687,0.474693562524639,-0.100316720611014,3.46852604252251,-0.0260167970550688,-5.64236133344929,5.37760728670576,0.481250003820066,0.774041341776257,1,0.822588221086189,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__CAG-917; g__CAG-475; s__CAG-475 sp900548005",5.06331615879478,4.66260732001095,5.13895350510637,5.6907718456139,5.77609904798718,1.98503820034254,3.08371143235857,4.92524111737637,2.50226455163448,4.72569350725602,5.7734021621547,5.31622347032566,6.21214482388098,3.04233648357717,6.01183840610957,5.75367507921066,3.26370941679608,6.49953231312217,3.39502765757499,6.16848072194476,3.63428712188767,5.16284265808858,3.07701023077223,-0.174871811504738,2.49348722009923,-0.0666216525744378,-5.36581427264937,4.79151396246824,0.457812508644603,0.923564206824122,1,0.787033303383923,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenella; s__Christensenella hongkongensis",3.15357416135109,3.17085542091826,3.13967023517558,3.06923709522708,4.52934599140669,1.93422319297695,3.07233161385222,2.64680189030188,1.31636294659669,2.46992402693504,3.42362658238834,3.96980009336366,4.56680552196514,3.54069190664157,2.89906115105958,4.45294516460268,2.48115956718923,4.38961904472928,2.90262519687062,3.13504249410653,2.73005127273924,4.27301639671639,1.02361911992868,-0.0918705854459585,1.64080993743876,-0.061554487683107,-3.87292908094884,3.36146336839131,0.468018727261793,0.799421120173515,1,0.776358920684579,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenella; s__Christensenella intestinihominis",-0.0185970758735898,0.226029178713903,-0.248628960612507,-0.298039658107442,1.17831570705444,-3.05472279001426,-2.42967887994713,0.162480474307094,-2.14858278551554,0.258443053726241,-0.361109856197155,0.710618901595058,-0.212379617281004,-1.57662195724133,0.953003616155838,0.0922439134206545,-0.728813031048075,1.44188944832001,-1.56051958379646,0.50185185073318,-0.219221086464513,0.758181024354098,0.357120145508441,-0.502351381446783,2.78068578531261,-0.128691714821361,-5.80689032175279,3.53242672329709,0.425897051248237,0.550843087652198,1,0.537776090492325,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__DTU072; g__DTU072; s__DTU072 sp001512685",-2.47212486147807,-2.48261088377566,-2.45437175327436,-3.00649481618096,-1.87709845789616,-2.5034911394551,-3.04491831013672,-1.79490771238286,-2.21314073657108,-2.02469934889763,-2.47667184284125,-3.04883486573155,-2.71615873973356,-1.46665304640667,-2.76223004541748,-1.98124523797279,-3.66103963204335,-0.584515193347368,-2.66971466120039,-3.35629526903455,-2.66447745283852,-3.2127492120944,-2.4648266950857,0.0502031217241719,4.25756449944691,0.0105924721689877,-4.58918461855006,3.99873397684419,0.491419658527015,0.722838155618908,1,0.755890454843145,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__DTU072; g__Firm-09; s__Firm-09 sp001604065",-1.96133066801312,-2.07394739692645,-1.89719846155468,-2.42501717953897,-2.3240115844443,-2.68637689772051,-2.36672781948072,-2.02613267778803,-2.48872693682583,-1.91864566236126,-0.595634160984019,-2.29388693744847,-0.237885664308623,-1.22955011727596,-2.64249940995041,-1.76762268288604,-3.2419061040756,-0.255517298376848,-2.64292833265713,-2.64093226627615,-2.50494807765827,-2.45565660061891,-1.49550207837479,0.237784016327707,4.19918666781082,0.0564357986023123,-3.20388084866755,5.25661942063407,0.468018727261793,0.689633411630733,0.999898085645998,0.742757423980818,0.996122158385424
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__DTU072; g__MWEH01; s__MWEH01 sp002070965",2.28693625828448,2.3434641538226,2.25885900931734,2.31367512770199,2.76571705504842,1.62806476395758,2.28122838424705,2.26996440992309,-2.83739474559201,0.230180523499531,2.62420355334949,2.94209865947555,3.14085508398346,0.748013170027924,3.44828801873719,3.52714376147688,1.50829307480408,3.52979737983511,0.435868003903686,3.32373901159269,1.33557807390552,2.67804686041143,1.14107111386702,-0.39490449739411,2.16592750042782,-0.135777691073884,-6.58330982473909,4.12038186309757,0.419656802998231,0.592886953575156,1,0.632640905437442,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__GCA-900066905; g__GCA-900066905; s__GCA-900066905 sp900066905",3.15316602607234,3.46573888283131,2.87455067320157,2.44799646362206,2.65466082364053,2.24694983560926,2.09195484379673,3.36479466556527,1.87792359189308,3.15746858848933,3.59711976789625,3.38048628690528,3.03360585797724,2.5280521905807,3.53270443729681,3.45417040895512,1.95248009648975,3.90608451550901,2.70898323755216,3.79621446849111,4.38115836208466,3.30975822041765,3.76501112627979,-0.568653860833333,1.13866667947254,-0.466678966609225,-4.72118085239106,2.20382364720029,0.28593755332507,0.206240102753725,1,0.17148487396891,0.999746202423737
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__MARSEILLE-P3954; g__MARSEILLE-P3954; s__MARSEILLE-P3954 sp900604345",5.63393618760693,5.63846268571799,5.63005296373356,5.62947628219344,6.06616985129635,4.90533973412834,6.16326339265437,5.49703705501003,6.36408611445193,4.48696956721735,5.39998217969702,6.12809155422762,5.35889496212785,4.52996314132319,5.77676831695372,5.95131523747508,4.72046853345136,6.18600507847552,5.63769816503261,5.50695391988711,4.62224632409574,5.6544676674672,5.80085560244146,0.156046281604448,0.949994465374485,0.154281574062129,-2.55912370304764,3.7183202754986,0.419656802998231,0.592737883903205,1,0.639898619665938,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__RUG350; g__RUG350; s__RUG350 sp900315995",3.90266897765546,3.72821333557553,4.02197424264051,4.76305370397903,3.90281051746937,2.41106239593383,3.38271646997687,4.14080974974914,1.82339470539906,2.20508249221722,4.82495147953674,4.71624671809069,5.16106682774907,2.13284919619241,4.91565346637377,5.69506172103634,3.22909249203642,5.78110860207066,3.25354059018045,4.68958523473056,2.2324739333196,4.01881493872204,2.79247251025461,-0.10427512724023,2.09740039507174,-0.0437258879790071,-4.56024181198462,3.40589937515521,0.482059286014651,0.785700076830149,1,0.7849488819037,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__UBA1242; g__; s__",-0.941732094178253,-0.943911413625061,-0.939388841465998,-0.125601746386064,-1.41436588393791,-2.06339815670766,1.48752139521005,-2.15880485692955,-0.391535291606653,-2.03338519691972,-2.97838557036487,0.749704355916393,-2.5242064222863,-1.64721164028074,0.729904691990749,-2.03651317643603,-3.33739406623615,-0.461035965871126,-1.41533519902685,0.54319976920555,-2.59794341374498,-0.0869391907822035,-1.63133985056768,0.0454939115024295,3.94353170599764,0.00954060586168017,-3.92679170230911,4.40069064064389,0.492187501589844,0.77291067362102,1,0.785521681298578,0.999215358300111
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__UBA1242; g__UBA7862; s__UBA7862 sp002500135",-2.12078457248523,-1.85285946526861,-2.42392493481073,-2.52232831317754,-2.36763371073515,-2.16540132063579,-2.72112016135289,-1.90684923900682,-2.61137203775376,-2.05599740588529,-2.41195627374103,-3.09723964941429,-2.58018271157414,-1.43581889202607,-2.53576681057709,-1.97609529414581,-3.37605251577561,-0.571433039919542,-2.11983667541254,-0.0562630298412223,-2.86054925257513,-2.36962613198635,-1.96991946033495,-0.472774515159713,4.11012779306027,-0.103818069367094,-4.34425665303101,3.39135030342593,0.44461779608331,0.603962924384036,0.998845738720063,0.583708884961788,0.994362666165104
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__UBA1242; g__UMGS2069; s__UMGS2069 sp900557695",-1.59055806781794,-1.73235563685786,-1.29020071989684,-3.04493366507695,-1.68955821966594,-1.51287629611329,-2.38368560886451,-0.0395187277609157,-3.26588795093378,-2.44714964326808,-2.65784001143604,-0.197101562552024,0.559262062889461,-1.89955589111857,-0.218468287497036,-2.51286631625687,-3.70115805683584,0.445163269769919,-1.91502197279937,-2.60844666644668,-2.44996109011076,-1.87892211609594,-2.49531922438686,0.358695120998261,4.29628149458332,0.0661267921514917,-4.04604238315797,4.11043495540723,0.455538230618297,0.683378073226208,1,0.684039185466237,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__UBA1242; g__WRCD01; s__WRCD01 sp009784185",-0.756032417702897,-0.988390631392125,-0.433910151179989,0.81529297134111,-1.93490279793983,-2.38127516459115,-2.16289572346069,1.56653497645885,-2.35118525354991,-2.6575592854749,1.84408447751703,-2.5026427481081,1.22759693367997,-0.975345540569993,0.584373068590164,-2.74850604251001,-0.904000959684549,-3.42344993746446,-1.84628190022019,1.17184688338786,-0.28852214786005,-2.26519893436447,-2.29511399184502,0.633130690637946,4.41719182107767,0.120283639460897,-3.38981729324707,4.52018661283471,0.437500012917482,0.661169535235858,1,0.619773681233627,0.99979170334862
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__WQRI01; g__WQRI01; s__WQRI01 sp009786825",1.34175222317073,1.33948629629446,1.34312484610896,1.19962811781072,1.80209588540848,-0.173372353310459,1.29521733076681,1.61472370956652,-0.0499728313549355,0.100271915689643,1.50005417384361,2.10512390987291,1.91394030703007,-1.66201077630812,2.65797649331265,2.19674539061811,0.884172853480479,2.88498205711679,0.249778335871014,1.32293718402277,0.770105803839511,1.49738868040841,0.587926541377756,-0.0769586401098898,2.05765281945967,-0.0379449225388817,-3.48011183403313,4.95874814685008,0.480499223929895,0.805839342736729,1,0.752865942107428,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Caloramatoraceae; g__Caloramator_B; s__Caloramator_B sp006016075",-2.03779324625356,-1.97906471922086,-2.11845925016728,-2.26206804548708,0.485940285227187,-2.23763772708468,-2.62224779998307,-2.15992227989054,-2.19440553128931,-2.75388311956107,-2.54483615193872,-2.26484943077719,-2.33613431510148,-1.9109448492784,-3.23707948537201,0.126054343840778,-2.87799015889288,-2.77555460228314,-2.57716247978375,-0.507701329446583,-2.71710670328006,-2.28142216655982,-2.0447942271652,-0.0735414708278235,4.26109846456183,-0.0134689368566625,-3.7637282066088,3.14149035269453,0.489859596441259,0.73569104671608,1,0.723810136747927,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Caloramatoraceae; g__Clostridium_AB; s__Clostridium_AB cylindrosporum",-1.97356476190868,-2.31781584909485,-1.6295288343213,-2.08983551375145,-1.99604446350533,-2.03421436340211,-2.06016459626112,-2.19003033992583,-2.17461275406254,-2.26318739772956,-0.244009342473555,-2.55118637061801,-0.227598618314234,-1.61426739782212,-0.556549262633395,-2.36589426882461,-3.50217009316869,-3.31406014573065,-2.09921187516125,-2.54750077949836,-2.21722320410595,-2.73302494091491,-2.74358339325519,0.404783724036044,4.01542213667219,0.0878241973943039,-3.47788577383956,4.4996410000057,0.451562509947986,0.624918987363751,0.99528653413883,0.618772276001862,0.990784345908469
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Caloramatoraceae; g__Fervidicella; s__Fervidicella metallireducens",-0.513935447769386,-0.183742687065704,-1.07761064136243,-2.51574470936923,0.16081736486448,-2.51976418631362,-2.63147562700766,-2.34526724186529,-0.264805784726907,-1.9435231542788,0.441085306648512,-2.26589004752886,1.2190591636507,0.909158642254633,-2.62096019084916,0.955926408897856,-0.751984079427933,0.534736228854428,0.228096384887202,-0.322426875455234,-3.13578568017341,0.0364322221761952,0.183751190279239,-0.908478651062525,3.32351326424197,-0.215054378206703,-6.06362311868794,3.33575134686329,0.395312522275204,0.446655522011508,1,0.451802732387582,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium baratii",-1.13260069493063,-1.34422607965208,-0.956463903910949,-2.24020038144185,-2.04645533895926,0.841183613861419,-2.64366369745156,-2.63886101444115,-0.0814041263069587,2.98296329217998,-2.54334647141477,-3.23372873010529,-0.145811120610219,-1.6243528573148,-2.94062542481238,-2.28122575007075,-3.18842074318309,2.59671720805273,0.340013868584705,-2.33461831737762,0.726295667236236,-2.56365949093188,-2.40745503358333,0.3042908439604,4.61379837731083,0.0571247403506279,-3.25971756175266,3.56514871716529,0.468750006382756,0.767808958124872,1,0.770872630658815,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium beijerinckii",-0.207863126747364,0.0912286549816681,-0.529568543583512,-1.82825146610115,-2.35603418258084,0.0984246761914136,-3.12449863740219,0.0965671607533451,-0.0831675831171967,1.47455722509211,-0.327921707393246,-2.49926214509678,-0.219342036961326,-2.11737355179491,-0.245515476092745,0.157796445623747,-3.10035755510471,1.74494878664247,0.258210485088384,-0.24772598316255,1.25324735807245,0.149839051146062,0.318159545428221,-0.644225427437226,3.06242992035853,-0.18455858539704,-5.29705384585967,3.83364841031873,0.405616244498843,0.532669709087033,1,0.502259990879863,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium butyricum",-0.95595027029862,-0.877788608369295,-1.0131615793333,-2.7813588858803,-2.26191423341667,-0.123004862955193,-2.3249334829574,-0.1068819083296,-0.507973988173546,0.904890101481172,-0.394790490638433,-2.574335171711,-2.78054950556739,-1.95143868114158,-2.59567588928848,-0.0798127898983463,-3.07389219035485,1.47222218838305,-2.05215165748003,-2.77815786346022,1.14214186480652,0.116213662191353,-2.4734225777352,-0.146876219933661,4.03268726092727,-0.0287753272432064,-3.92076181146129,4.16409627991327,0.483619348099621,0.748379472457947,1,0.724722657856849,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium cagae",-0.276377732868934,-0.250368248430748,-0.287978068016555,-0.0127172169593077,0.308496099150497,0.748630160153231,-2.94482839674495,-3.11079995370124,-0.0197565502269423,2.53781913153895,-0.370233388078477,-2.25376425437656,-0.294072932718466,-1.49973835788849,-2.75035776241316,0.076187811242141,-3.197351812903,2.21543398302388,0.310578240399616,-0.609721808649111,1.24255174246327,-2.36624411819527,0.297105981378834,-0.00458153227417313,3.4596152949325,-0.00150700175621287,-4.57452889495169,4.49698784108794,0.499219968956955,0.754702023703147,1,0.799432680806036,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium celatum",0.267858489534285,0.399417348342848,0.202535388786428,-2.12234589346079,-2.45430364540895,4.156926689282,-2.234386840636,0.307916116190968,1.2202280135329,5.39440716848718,1.4989882388687,-2.65775037895042,-0.22659789745533,-2.26635304257762,-2.52181154410971,-0.321812496387665,-2.91617423851994,5.50818535782177,1.28932099757225,-2.9337582636849,3.87112564537952,0.884600746276263,2.96755645600653,-0.143812142406636,5.3095176251115,-0.0227420455140457,-3.76717205917536,3.68039335022291,0.48281250350094,0.833471850487274,1,0.822163082660374,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium disporicum",4.12419784515745,4.06681014714256,4.18478749030172,4.09783744021876,4.15052945055698,4.83232452474585,4.18565798854015,4.53565829085795,4.20341893278798,4.98487097664994,3.51513925555456,3.97933176171899,3.1418887288246,3.39730248585404,3.93028063635108,4.28056214987517,3.48868029437934,5.5922705504318,4.0994285844664,4.22280653161417,4.22522739610539,4.00769108849562,3.97885507631977,0.105476734613898,0.930401394509685,0.104967342365395,-3.58703454050081,3.66600418062929,0.450858044385367,0.78148415755027,1,0.681280817673039,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium gasigenes",-1.58878599401197,-1.37775421715906,-1.73569068334035,-2.5255754981364,-2.6982955753484,-2.30517123087509,-2.52874932711197,-2.3038271684692,-2.178424391652,2.01964890786705,-0.474339042124283,-2.91106983962377,-2.62478489004081,-1.84431866716613,-2.65693716144665,-2.0906176818215,-2.84608239703209,0.578444605056813,-2.18047937189772,-2.48990598409923,-0.0174790059350887,-2.22479445495082,0.494499946612862,-0.344934242909138,4.22456231825132,-0.0671227683226413,-4.12827108827394,3.63347849681301,0.465625007026818,0.681965974072591,1,0.673923478804477,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium isatidis",-0.74373029568066,-0.533308474863908,-0.94378859875088,-2.19310542790594,-2.28254486081569,1.96850912411613,-2.32819952581955,-2.04954017583531,-0.227597359605038,2.93104303199395,-0.220635038797225,-2.3785175616268,-2.73750167992548,-1.5516837722504,-3.10553698784159,-0.160100176208985,-3.14677234639702,2.85623048974279,0.293456613815842,-2.79132596951808,1.68004998416897,-2.17474767161825,0.24734090493466,-0.285296280640148,4.37367279033891,-0.0665624552329518,-3.61110290069392,3.95911204565182,0.468750006382756,0.769321980883136,1,0.728711702867566,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium neonatale",-1.75727914109022,-1.80648956232046,-1.71092871461559,-2.51655155766081,-1.6372116478582,0.207794594044305,-2.01233359231737,-2.06286660685757,-2.25131984805161,4.96920892523178e-06,-2.27331737461524,-3.12999624101172,-2.75523684927782,-1.44115508313974,-3.03331010427472,-2.29153111944486,-3.73577514218186,0.486485504090012,-1.89969993876645,-2.25096154481929,-0.364115523482424,-2.40618548100549,-2.21929908054981,-0.00923420780311979,4.23257924354349,-0.0014349530185535,-3.76107952875957,4.18104616601092,0.499219968956955,0.745371765993152,0.998655104275565,0.748075925139102,0.996622032310793
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium paraputrificum",-0.128494452656795,0.139342072959154,-0.326214670929389,0.784443399691979,-2.12421695051713,2.09374735283675,-2.40686865695818,-2.84966423997911,-2.22913808890074,2.49403863381759,0.47355357219101,-2.24874395941044,-0.191831722653749,2.26276562492209,-2.93627485312823,1.47573478940207,-3.33101473536632,2.57998922665914,0.423559766990856,-2.88308433081704,0.661038166594077,-1.92662921075914,0.336886093513163,-0.512312654228843,4.11325938621243,-0.0995171361417698,-4.1946865366382,4.92822641335595,0.446177858157851,0.737122574838125,1,0.709428668757713,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium saccharobutylicum",-1.43349991600821,-1.39743320456817,-1.44664850496537,-2.60307778961058,-2.25329266162522,0.171653441811767,-2.54932248173857,-2.53864030681131,-3.11608218144411,1.59639240997816,-2.44997464061355,-2.7408402448099,0.126281912189249,-1.28127344880009,-2.78700051264062,0.0861636991194441,-3.44268415950039,1.04867217342073,-2.19420493209807,-2.82112728990401,-0.277927076834873,-2.15371476260585,-2.04179357902648,-0.0302203800905048,4.38622528660424,-0.00286034144851942,-3.71205850464243,4.49883572649977,0.498437500317894,0.751892368181412,1,0.761623861336032,0.998841177930042
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium saccharoperbutylacetonicum",-1.40410970108989,-1.34458659280568,-1.42977651311267,-2.38198576207925,-1.8797713645587,0.254014214961956,-2.58044771075712,-2.00134523562409,-2.99961908630479,0.996145064277872,-2.55939838665478,-2.74776302252807,-0.114204015433723,-1.69890837083411,-2.23764353574344,-0.0933014236647765,-3.65401613216295,0.247902111678822,-2.0881796685381,-2.56995855782109,0.779939447456869,-2.6454172610799,-2.06005426514408,-0.0627413266410262,4.16201514971415,-0.0118670113559056,-4.15607585979918,4.13056677439185,0.494539782698815,0.79821944258279,1,0.777905978019658,1
