"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K03185: ubiH",-3.86097844306907,-4.39517693128789,-3.25800957345143,-5.08692407023113,-4.85487344430676,-4.45196618402452,-0.355137233641295,-5.84542814071683,-5.78891134151227,-1.79536709576588,-5.28334491308999,-5.06812585788957,-4.95554515913012,-4.94906198225179,-5.21177464218446,-4.84140912026422,-0.498006252736858,-5.29032157291451,-5.69125114153335,-1.85070201270635,-4.85450668903409,-1.52029010663366,-0.0922722914462444,1.02004939797083,4.63482118831819,0.194091871623482,-2.92766782121649,5.452374054252,0.407812519415594,0.565864667366902,1,0.507211200177532,1
"K03186: ubiX; bsdB; PAD1",-1.87421225736201,-1.46406638145648,-2.31798275894074,-0.349062797477155,-1.35681149611858,-4.53793284025784,-7.43559810496151,-1.40522115014619,-5.43568071571164,-0.143341306998853,-0.682876125161275,0.564733157355441,-4.63249612549665,-0.698968605905764,1.41101648214542,-0.817001807508106,-1.70546712727479,-1.57651127707802,-4.44882492826945,-5.88396663994268,-4.72262477058789,-4.41870616148201,-6.45530860097939,-0.620163621906656,4.85810900713152,-0.10171830252295,-4.98428678969304,4.70834273186803,0.439062512584682,0.716911762371259,1,0.668633562644786,1
"K03187: ureE",4.18502723318743,5.07784683150707,3.90086467314266,5.77059183995812,4.50554360475206,5.85337186265704,4.13100344483424,6.85360661545742,5.47280378197654,5.89359933498102,3.85658625752396,4.19998237160222,1.30463931342776,2.86577431977509,2.3139376709881,4.08316385827633,3.91748692428233,4.61740732001557,4.85288829304655,2.80327254855119,5.61196164539019,3.89972804521935,2.93957774116166,-1.20081040973673,1.77840060615957,-0.620976353701359,-6.81622173043864,2.65741744914118,0.234375075290381,0.119955999124539,1,0.0735368540128602,0.9998623996762
"K03188: ureF",4.34592449693865,5.37312475213933,4.14572062393595,5.9654098842633,4.69262403743441,6.03599165313506,4.11279109129905,7.12571850275565,5.92229095471748,6.20370328140458,3.57106446293723,4.36768093952443,2.12038372484924,3.5954386264068,2.50937669350168,4.1154216947356,4.17230571498023,4.64632872127548,5.08967106502758,2.84611505723095,6.12747944988434,4.32026966846962,3.29579032089622,-1.11195351166254,1.82045877151858,-0.574271620386684,-7.93698549232525,2.20605652834428,0.317187542932545,0.131294472540607,1,0.152185263942714,0.99990579796978
"K03189: ureG",3.89976593158543,4.72179879514405,3.66855840150318,5.50679693120011,4.23677360396259,6.06322053548479,3.82727972812165,6.58586436270554,5.18546384227386,5.78049571410548,3.85415432594163,3.74488563251054,2.09631704182955,3.50793470980939,2.82307264691376,3.94710851533045,3.66855840150318,3.96832070572072,4.57187604378981,2.34772423862958,5.6694301349823,3.62949801385623,2.89305127142607,-1.10346826643936,1.71630246949735,-0.58762374444511,-6.93029251403147,2.07452429466447,0.251170113881945,0.0849792496115156,1,0.0780016954794432,0.9998623996762
"K03190: ureD; ureH",4.50305059372546,5.28583781923763,4.20972912162612,6.10188617003437,4.87722304547424,6.39257927858136,4.33034923827879,7.21731619034719,5.66164588759024,6.43709618999979,4.07595513928322,4.7081813593434,2.36709248348298,3.61057406521219,2.65220171106485,4.32239041222644,4.29073551758633,4.64688935840946,4.92601453248346,3.01955249641892,6.19182811937543,4.13275133447573,3.5672097316745,-1.22766887937137,1.79934149968556,-0.628561232222663,-6.15083317602282,2.04123153474512,0.246875069245073,0.071719327662693,1,0.0645180332438459,0.9998623996762
"K03191: ureI",-4.25041389248005,-4.64248872341714,-3.684559389459,-5.82582792676992,-4.55332723201491,-4.70080733399389,-7.25626677074745,-3.11689325291706,0.515629083805809,-5.55321394446181,-5.04672523507231,-5.13748480774676,-4.54100622602095,-5.80237070639808,0.627377829531353,2.11514167132038,-7.05832392464872,-2.10532746022035,1.22804646367605,-5.40035661095462,-4.54235546688457,-5.18406124744589,-6.35105728154124,1.47640336679653,5.95300594674415,0.247143930416993,-2.51676097162248,4.27480114847356,0.394695810180191,0.453716237023332,1,0.453819243353396,1
"K03194: virB1",-4.74439594136353,-4.9060757361487,-4.57274772001913,-5.40486687793312,-4.68774890968285,-5.26560759798332,-2.54570755635872,-5.08520410461141,-5.18242832711152,-5.90671274434151,-5.72276422833008,-5.1159458763441,-4.22718871945531,-5.61379654327902,-5.28153513598749,-5.22108141218132,-0.698113125073069,-5.5638814529844,-5.02240423327971,-5.79876820995474,-4.74974136514505,-4.92829384923306,-3.35532554354874,0.334594360806215,4.46566033356791,0.0647023923369728,-3.77623824818547,4.0110173165844,0.465625007026818,0.670762703191627,1,0.649999780115395,1
"K03195: virB10; lvhB10",-4.38844395367796,-4.65877088812498,-4.10978701137499,-5.53845307747427,-4.97893098237105,-5.34798233168862,-2.46099508255817,-5.71069775709588,-3.23352481759822,-6.24005665127831,-5.74135865754262,-5.6385956585844,-4.36762228795842,-5.08252591968164,-5.05011631240381,-4.82168076882453,-1.89885206975277,-5.58182499115463,-4.38203969481874,-3.56730508554752,-5.27777191615595,-4.97054041486799,-1.26174751754493,0.608484466125294,4.08448199094571,0.132015021202589,-3.72638192614641,4.15090734212982,0.421216865059233,0.649140195950654,1,0.605254954507567,1
"K03196: virB11; lvhB11",-4.95685140014756,-5.25264827802522,-4.58567687136721,-5.89471646516099,-4.7171972479708,-4.54031355439198,-7.21204035250344,-5.72663514749729,-5.17061937519767,-5.83605730992871,-4.71943120708539,-5.0056137104992,-3.97184532698327,-5.51757645888374,-5.49231494933248,-4.786426167966,-1.92712508328587,-2.02239204620894,-5.59022556668536,-6.14298653867586,-4.37142742715369,-4.69989609113281,-6.1244820901179,0.653564332358931,4.41906749118146,0.125586742278262,-3.88996314251019,4.42964206471935,0.430577237445748,0.597665838976946,0.996616290972989,0.544472929837191,0.995905241237098
"K03197: virB2; lvhB2",-4.44177730060988,-4.73109147319832,-4.18522143742154,-5.37221338430457,-4.09739852248568,-4.89080803411733,-3.0630245839957,-5.31801438092172,-4.76231882437746,-5.69696106972759,-5.21181063816002,-5.17588665148215,-4.87473951950979,-5.03437874118161,-5.37983517023162,-5.37794218054105,-3.18272456717126,-3.288381378541,-4.91872403287137,-5.83740053238468,-4.49754319035087,-4.83162104638402,-1.76885400188762,0.582858575653384,3.92430584057853,0.121676551975434,-4.01362142875389,5.49888250189697,0.435257423651159,0.621107679262459,1,0.580603945203403,1
"K03198: virB3; lvhB3",-3.2287665408861,-3.43600156686032,-2.96494038077447,-5.11387147316623,-4.46973843518477,-4.77185575587534,-0.679867545898796,-1.83581178170033,-5.22004137933524,-2.26250459647914,-5.04541027967486,-2.68269679964044,-4.74148345618442,-5.18137754221846,-4.96342461731444,-5.10810755558244,-0.166415159368761,-0.943689251873032,-4.72509704566046,-1.64974874455512,-4.93161309370379,-4.95768446650166,0.0283444467416656,0.642474051433181,4.62569246388702,0.115119193818921,-3.49483567316577,4.65304442673138,0.433697361581848,0.659040452319062,1,0.588786274194072,1
"K03199: virB4; lvhB4",-3.17677768271579,-3.51747667983951,-2.74789730329303,-5.35688593090964,-4.8224587256864,-5.18691018605932,-0.670832321395522,-1.85718076951455,-5.51637365770439,-2.23936475145516,-6.05084826560472,-2.71800301338917,-4.43637542401355,-5.31138868439973,-5.14715607845844,-5.09017883344649,-0.14805035770747,-0.885269676657295,-4.87040407225337,-1.72898128691683,-4.55446567354784,-3.73738702197385,0.149981689509692,0.782292468337653,4.44815139782962,0.15860389835747,-3.21974141096472,4.61048324655762,0.407812519415594,0.593575736008271,1,0.527905301451644,1
"K03200: virB5; lvhB5",-4.43714638369352,-4.84163032675269,-4.02348216798891,-4.91277983717971,-4.9758476012802,-4.88459103318572,-3.40537553266424,-6.00769959544044,-5.04093740292555,-5.78935997845037,-5.36643419901151,-5.0998251441527,-4.63632808757078,-1.84594338850433,-5.26239450824372,-5.47772583399587,-3.34528618374036,-5.38284256553007,-4.88329119721976,-5.74635144755285,-4.80630692941788,-4.44591470179643,-1.0111391125005,0.966379368077552,4.35271884916082,0.182259174380955,-3.07488367898402,4.53881935451159,0.409375019063967,0.53567029376366,1,0.501138833109615,1
"K03201: virB6; lvhB6",-4.56447614900275,-5.03922105117115,-4.10526006671895,-5.1376889455395,-4.86439211136871,-4.79728596447023,-7.60571303354267,-5.65667042155845,-2.21995187822116,-5.35184980053982,-5.45615835145799,-4.97593185759637,-4.98598081877893,-4.8975956935421,-5.17131865066011,-5.25068663582553,-2.63006449144396,-2.17227859422984,-4.85950740197582,-5.84922589321498,-4.86931854234639,-5.01638121625427,-3.27943671283298,0.80365296131628,4.3355601335642,0.155224969312474,-3.76707254237818,4.95404764570861,0.414976616821549,0.589209531333964,1,0.551294680551647,1
"K03203: virB8; lvhB8",-4.04382793050532,-4.13584983543025,-3.91715153050064,-5.42058596516927,-4.6904302645695,-5.31641249032124,-1.09096401452419,-5.38075508934575,-3.32789037356171,-5.01594775085377,-3.0189391469913,-4.94089658909358,-4.32940889325025,-4.55978909205979,-4.74629028113861,-5.5122390696185,-0.462881294322864,-2.99545047085917,-5.28695431123887,-6.22067345858575,-4.29415332748233,-4.47843560136819,-0.226925854552319,0.52915169276798,4.33531193069833,0.0940990312423307,-3.09111032437052,4.30538150397361,0.453125009621297,0.70314047082296,1,0.676922028242655,1
"K03204: virB9; lvhB9",-4.1773247459648,-4.04144898138203,-4.39626392281015,-5.55357164894297,-4.90227128097078,-4.7410727095263,-0.641710558757743,-5.45058167172323,-2.35580058931114,-5.4714482006335,-2.25665778972641,-5.44931916793723,-5.14933474406872,-5.01422324879059,-4.77231827464426,-5.5427554306456,-0.966502860721552,-5.67605918179802,-5.11290655668151,-5.58244058340882,-5.18542230403628,-4.56864262832878,-0.18400122884285,-0.106456862158675,4.67941883762123,-0.0285562816117221,-3.96352774978783,3.57093663056344,0.491419658527015,0.764090241818113,1,0.797820842083613,1
"K03205: virD4; lvhD4",10.3440787243222,10.427573097345,10.1999375968606,10.3540494987285,11.7566578001623,10.6702521138115,8.10775256340877,9.04281950981463,10.481810742421,9.40670238589836,11.5136606647029,10.1732023058431,12.1027497889801,10.7473298729316,11.661483726665,11.6187332280002,8.41566318990056,9.93422239244893,10.968163325442,10.1115064258268,9.00738704763321,10.3330926498639,8.75603609568285,-0.215058977184905,1.65578833529998,-0.117097718318039,-4.47592740477128,3.45391872113773,0.44461779608331,0.707329398088731,1,0.668530132309641,1
"K03207: wcaH",-4.90986027839056,-4.79308691347785,-5.04143864701077,-4.9015555194847,-4.76200962764529,-4.67628719599081,-1.63600068538739,-5.50692592941802,-5.4179397887529,-5.59069204122938,-5.57635722692227,-5.37755554130284,-4.61430103704154,-4.72791669485725,-5.32012580272262,-5.05147703694579,-7.11079168820072,-5.55570302556679,-5.01925391709286,-5.60331058008028,-4.99593876069834,-4.91184001016416,-0.346084457664773,-0.151872930222639,4.8066403913832,-0.02893901681165,-3.99204434462548,3.65925354834722,0.485937502863285,0.775668426158818,1,0.780959498608976,1
"K03208: wcaI",-1.81232247776719,-2.40840338829997,-0.774343871605645,-2.21222023065713,-4.40849328865129,-4.79212677610977,-0.398444041503622,-5.16937914742672,-0.135755822509685,-5.3517362235515,-2.05044016189932,-2.02360600613125,-1.4381403392808,-5.25395221058675,-0.244708944837262,-0.099884641418841,-0.116430886993811,0.513850544812215,-5.06448035908451,-0.146938694197059,-4.660915172409,-5.02046224561282,-0.859115077335245,1.04846602807641,4.13345473563021,0.213233245277536,-4.45684262698996,5.36075821036817,0.362500030263061,0.574469120332102,1,0.329408787806621,1
"K03210: yajC",4.21400561830631,4.53626156612145,3.80811794651897,4.88874240271459,4.57842086987268,4.68561129047411,2.81445516154539,5.77344352763662,4.53332323411284,4.94154275610543,4.10754374407969,3.56475937993162,3.93907193314961,4.30940119160166,3.61432632406592,4.39651504395704,3.01898035872002,3.93659276502608,4.61478906747312,2.99644493620325,4.6683090269439,3.54018313668334,2.47310580790353,-0.599545249013618,1.20832893619509,-0.475760610299275,-5.32126812447259,1.97752924228597,0.284375053891512,0.0985448407760702,1,0.105031095065925,0.9998623996762
"K03212: rumB",-4.68900039874147,-4.85536459357939,-4.4797714095459,-5.55308737886941,-4.94417283826074,-4.77896055857586,-1.18989805861039,-5.64529175354807,-5.16338893961662,-5.70277090926706,-5.61999155388475,-5.11180069101812,-4.35601090431991,-5.26440062976529,-5.72425791791317,-5.1959631092099,-1.72664461681602,-5.81408584229522,-4.96885650093195,-5.80941809890356,-4.45357685715918,-4.68691016813998,-1.1609530441296,0.470450257460651,4.5224954793695,0.0991659829114447,-3.41302354285033,4.73216931486686,0.450858044385367,0.657895107205791,1,0.65335792545303,1
"K03214: yfiF; trmG",-3.97132665806788,-4.76166932557673,-3.15993730226237,-5.15605565888485,-4.44908134710393,-4.65030308224714,-0.900006141473653,-5.49756723902166,-5.29651255904779,-5.7085354290794,-5.59430443698705,-5.14410159316681,-4.69758194124863,-4.39921329314703,-4.91651198022926,-5.38248443951672,-1.13683568480373,-2.12365414706766,-4.94617192407402,-1.09044369158724,-5.1612227612,-4.41295480688942,-0.389831051972587,1.48143510127257,4.32473912744362,0.295709339222106,-2.96062463052245,5.70696928023109,0.361934507692328,0.402031381660636,1,0.319472456239581,1
"K03215: rumA",7.38468980217054,7.45929198025749,7.02510119560093,7.68498772463947,7.55668575851043,7.38661557138549,5.66628976955497,8.13899046402716,7.07459799349045,7.50572970500303,7.51807320310541,6.94790686640343,7.42056321851577,7.54608000262754,7.72063075212114,7.55710056912722,5.22948361156436,7.0081693453314,7.42082553708769,6.44641611390955,7.03963022330102,6.22689214940719,5.03420338079854,-0.440527019192001,1.12594117591592,-0.333237844333768,-9.16655728371971,3.46586333697068,0.319812834510979,0.148630299782804,1,0.231011864973262,0.99992052799138
"K03216: trmL; cspR",4.51477218006841,4.43614728439557,4.6042726789499,4.32617852244826,5.41362927426951,1.60799273397583,3.00930937639852,4.96173172788199,3.97952002591569,4.26101486438344,5.8180544089823,4.53232932318026,4.85396539021332,5.67075199271206,6.00568521381183,5.97209245425844,0.522879799295231,4.4924816039464,5.65895454197184,4.68477027566947,2.52390016030846,0.98400371438264,0.566592155563498,-0.0163474924934635,2.79514742387075,-0.00557097252457098,-7.95912972378522,4.12762595546607,0.497659906870875,0.508732144507262,1,0.934845400825954,1
"K03217: yidC; spoIIIJ; OXA1; ccfA",7.11687854259863,7.61485880007867,6.74987398977764,8.29690064720252,7.17243787187574,8.349023134638,6.34229178897537,9.38060531032727,8.09054670178088,8.05316849682641,6.97199202296074,7.11746499415036,5.5933231118564,6.97723218341043,5.69490119755838,6.46988662077776,6.59893154604552,7.24199774373801,7.24688768447307,6.10444620232454,8.36191154975292,7.14960220372951,5.96462701037229,-0.937401628624806,1.29672837743247,-0.569194975954867,-6.53212891528688,2.26960376167419,0.317187542932545,0.099698348135217,1,0.178912491339929,0.9998623996762
"K03218: rlmB",5.72153528625233,6.39397697232436,5.54662539160855,6.62894985484274,6.09201237363821,6.65814129204344,4.61644479196388,7.70422052231699,6.82326754596643,6.89894485668238,5.72897083765706,5.85776425840281,5.28064568467262,5.67802110158367,5.07131440832454,5.55699695960377,4.7251439786925,5.59837852213033,6.23419262142956,4.63349183424532,6.77742732882901,5.59099000616232,4.07901160662177,-0.926454288170315,1.14561123416072,-0.663710122743874,-7.62394987436444,1.56726390857378,0.210937588333273,0.0425577398492684,1,0.0476939010099807,0.9998623996762
"K03269: lpxH",4.40463947667691,4.95655964576518,4.26643236942489,6.09794822195037,4.38974572368422,5.93181043690739,3.89738439317526,6.69634667121055,4.94237998763666,5.83315147679722,4.22298490692445,4.96888120839501,2.34704687265892,4.41138196584141,2.65765327581414,3.98527650849124,4.09688624262346,4.35012157415755,4.22166713613476,3.89312076492246,6.68000407285957,5.84583245002028,4.42088817732289,-0.535321657127188,1.75740815195554,-0.294109774909729,-7.30570127750005,3.08895200493918,0.340625036091881,0.386863261512117,1,0.296032165396523,1
"K03270: kdsC",3.63525287309687,3.9878352995171,3.50991784407815,5.57454633418036,3.180876194612,4.58734999857141,2.40577368599434,6.11943114806735,4.12838559151233,4.42154615588109,2.98474208883187,3.76686352302349,1.56872156429631,2.59148299012862,0.348614561478366,2.36180645560137,3.57625705008498,4.45820616605811,3.32082953239554,2.93741014571542,5.05389141222429,5.2381848937441,3.78403971694265,-0.462993149217473,2.0224582527403,-0.207123864250835,-6.01944216225123,3.21278539095868,0.410296430654863,0.437358618032777,1,0.528276991004352,1
"K03271: gmhA; lpcA",1.16259922050759,1.42001548131529,0.891676336243833,0.044660686203601,1.56285536405745,1.98548156957611,-0.550907127784432,1.26967749723711,0.828025549151524,1.79789681578716,2.03181061294047,0.944115674198017,3.49662933371784,1.8916789147199,1.30528009506112,1.26042438900295,1.23996487172581,-0.759752213214455,0.491024758803157,0.0296720060359945,3.6708946919039,0.0684331401212699,-0.150095812148128,-0.544393857506198,1.82027083540391,-0.26690244440774,-4.80479504672155,2.59304732389218,0.381250025603948,0.464347732974807,1,0.382082313970859,1
"K03272: gmhC; hldE; waaE; rfaE",0.653971249586728,0.613836179790458,0.695701941313092,-0.693257580138168,0.28837824533953,0.0873192561874241,0.590694797570242,1.71267654202778,1.11549870640382,2.61169463060415,-4.98081621034116,1.77802340495865,0.254666901654398,1.58154572971222,0.671136371889565,-0.662158045486157,0.0658638328309191,-4.93428151082132,-0.234623897050945,0.810151992220269,4.62209990885887,0.966873701360999,1.35435978553095,-0.0172088446372136,2.68430357539823,-0.00562376383248907,-5.75408179901027,6.21982310094957,0.496099844784822,0.839624174486047,1,0.888460743494122,1
"K03273: gmhB",1.11262010066425,1.13273111873095,1.07230029883214,0.330745544105467,-1.31557758242042,1.55525519036652,-1.0793146246854,1.26459832959397,1.10457293631031,1.52995778702529,1.82061978578764,0.288268011113217,3.87828851260561,0.945331880007021,3.10848262243129,2.96764425074838,-0.23489025905847,1.17771973564315,2.62903925293623,-1.83838924988638,3.24271666565774,-1.46159664522923,-2.41753157287597,-0.0829108567249648,2.79668808150551,-0.0263613988539416,-4.83799626774017,4.25737062665817,0.496099844784822,0.863240158432119,1,0.930588604023685,1
"K03274: gmhD; rfaD",-0.0629899696532306,0.578505568330907,-0.219698116403432,0.378924720244711,-4.47546293246208,1.00695324231267,-0.413490970909193,1.06872306370448,1.6176599996543,1.17310051747815,-5.22388139303042,1.30945309233765,-4.40571411425462,-0.354811610119798,-0.103243888335664,-0.356900981719267,-0.0305123715732947,-1.21430922446497,-5.49238627763178,-0.161627511605072,4.17837030257229,-0.482933216951816,0.230876322752832,-0.671701546530885,4.01696207960617,-0.123133975990357,-6.99719837757421,12.0489496862951,0.410296430654863,0.69426378127561,1,0.565984071559246,1
"K03275: waaO; rfaI",-4.02309967299214,-4.84126650271958,-2.97139955485925,-5.2797370461064,-4.29850998527977,-5.10577275327404,-0.898456124307931,-5.31702533530927,-5.48475927713333,-5.15360468111303,-5.77510603905135,-5.3285694152004,-3.72544032323191,-5.29757466594951,-5.04866632751132,-5.28145117170507,-1.03989192015359,-0.766223769156802,-5.1495264441864,-0.906668499855172,-4.82404233676738,-4.24047804932316,0.00548729768730283,1.67284317624557,4.62483831215481,0.330871100761958,-3.22244173894005,5.5033707275993,0.342187535659353,0.371561096502849,1,0.282412682132109,1
"K03276: waaR; waaT; rfaJ",-4.34360388273043,-4.92435770717301,-3.65638857195869,-5.34988878808581,-4.63340234660321,-4.80226643030549,-2.8105898010644,-5.5593881587459,-5.70299914676996,-5.64302054439776,-5.41984659187337,-5.64339281418702,-4.78971540136477,-5.29568935494892,-5.17406447339438,-4.92237175897904,-1.94263461428749,-4.98662233404819,-4.67945341944566,-1.40246274942486,-4.97928728620311,-4.82956131303931,-1.08908162630176,1.32765545241705,4.39777336381398,0.262167415029525,-3.00459734096745,5.14798479656792,0.359375031067703,0.470462354458444,1,0.401739405621468,1
"K03281: TC.CIC",5.36635751843054,5.99749487531068,5.28016101222671,7.11254536907365,4.68801148514575,7.14052412450377,4.98661778227595,7.92425111741916,5.92806988436728,6.72780873010951,4.76248570515273,6.08982872746408,3.86872466250288,5.40391364646757,4.28100841579357,5.23596546568719,5.12402925655019,5.32712393154634,5.13913498639918,4.85678440886239,7.71477616015426,6.71104843877199,5.55757218622233,-0.462907172966781,1.68259404845075,-0.255056599139782,-7.29704428427048,3.21532158553889,0.429687514593698,0.466168456796532,1,0.634202931839832,1
"K03282: mscL",4.30738960855225,4.88254075418843,3.92495909320479,5.74672723685252,4.27916154749636,5.74003240965687,3.74497972776235,6.63091395177737,5.25003296446288,5.62143132897135,3.69794853860772,4.44756935921403,2.4881131366736,4.15667058109501,2.46545976983697,3.27157142325348,3.80122670307077,4.51138212186437,4.37336564242086,3.00962436887001,5.74405587662543,4.8930454253644,3.70816012902762,-0.83684049033217,1.55244962125911,-0.514798998787278,-6.89192359643708,2.14468866760023,0.307332339181718,0.144299614543709,1,0.182119339155427,1
"K03284: corA",4.44611314741335,4.54180035159074,4.40596810422406,4.69965652703293,4.12183848576866,4.88565018588486,3.10568809328085,4.99350605885362,3.44427721193199,3.86068748490098,5.30605214024845,4.33795953807189,5.07724433881913,4.92616318309146,4.26330168188961,4.52714852600622,2.87804314069542,3.41816967326011,3.92751912257319,3.96511594279654,6.0693200700004,6.03388347048945,4.53047883288567,-0.0777394044668176,1.34088589689556,-0.0448677033053385,-3.16768737057015,3.62733489627915,0.479687504139417,0.863874191562365,1,0.905885752695447,1
"K03286: TC.OOP",6.70284131870113,7.43284771109355,6.39082557698552,8.22039040050028,6.92383139188571,8.154302715346,6.30236921203134,9.21957656117814,7.91840952284507,8.02825595377197,6.61700835099662,6.82844309339006,4.71905288432068,6.32000384036302,4.6067066257458,6.31790556182569,6.40299837844245,6.79063742290329,6.91193815836392,5.36361159127595,8.16068191879579,6.57171304619088,5.64230006698376,-1.16389072754669,1.54726285761183,-0.647602831279463,-10.5698798807136,2.2662733301652,0.251562567114096,0.0695195142845374,1,0.0663335189384918,0.9998623996762
"K03289: nupG",-4.63111394940931,-5.0651529191126,-4.315875126025,-5.59900096730512,-5.35908680194228,-4.77847335778189,-0.78561681745673,-5.99619582908163,-5.58177213032785,-5.99469259423638,-6.16643092331345,-5.59667472301343,-4.39804172095766,-4.70153146184378,-4.84841757046203,-5.09374461620269,-0.512291401946758,-5.02783358328942,-4.96384365912106,-5.9401662916566,-4.83508158645637,-4.74002478429606,-0.998153462719499,0.67398089253359,4.82886449523475,0.106307797434253,-3.26062839308785,4.42721797975813,0.443057734009453,0.623937010566009,1,0.58293353801771,1
"K03290: nanT",-2.67113851682798,-3.1034595526287,-2.25723646357232,-5.28782833274804,-4.73366773845987,-4.81089638879649,0.533269388557498,-5.85498801348566,0.402313407967481,-5.99903235893699,0.570358808710141,-1.37040594863919,-5.06140536256371,-5.14530122459695,-6.01756674963801,-5.05903667620629,0.870913818524174,-1.6297526671104,-1.26450157661469,0.774305733990369,-5.03028729645326,-5.31553904461503,0.775821185511377,0.401447761376871,5.54961362631787,0.0646174881074349,-3.58474997303342,3.62270066906143,0.45000001027527,0.704939853757681,1,0.637962197438784,1
"K03291: MFS.SET",-4.85363141081252,-5.49227988170386,-4.17588567610986,-5.63389493333709,-4.01944786841231,-4.16968853343817,-6.9847493225326,-5.78586551642135,-5.61788789465456,-5.96940508058051,-5.86996665603558,-5.09789776874875,-4.28950558384872,-4.46168253705047,-4.8326721363602,-5.00560901207597,-0.48147510396867,-5.6181253856344,-4.89162813159278,-6.12728855277181,-4.2587529524217,-4.90490008346688,-0.533179877071919,1.58317177912481,4.71044623586878,0.281244299037606,-3.12645017172844,5.82577539542335,0.373437527511932,0.420208016861845,1,0.384900896317305,1
"K03292: TC.GPH",5.67844828232636,5.71416661617341,5.30457300831027,5.76963967587594,6.42749810215485,4.63329355262328,4.19651140976853,5.67193150686986,4.51374843903815,4.79105640254474,6.1014803616699,6.13449894599054,6.28169750368102,6.34905611035099,6.26601885041731,5.83010244451904,3.44663932747792,4.72420973819342,5.91485124250619,5.70966246893393,2.98922092139988,4.82407800089278,4.38157150751103,-0.231059757266326,1.51527606703455,-0.150739559412383,-7.96482690957471,2.56365107565597,0.421875016292319,0.385954928114053,1,0.558831817369937,1
"K03293: TC.AAT",-4.01356518906106,-4.29208921811126,-3.80697947994571,-5.47008840897664,-4.17046230051514,-4.57403867109707,0.292334031632136,-5.02371439037323,0.0416479451512934,-5.89197790252152,-5.70979655560046,-5.07401922557637,-4.25738904801925,-5.23905256089936,-5.0150591666007,-5.75910415377362,-0.158565884057512,-5.27883820417643,-5.09679472589998,0.78388843126489,-4.72073692573116,-4.60315269505437,0.624244975244374,0.675486392014975,5.62756826053378,0.104411713480528,-3.92932419225235,3.83739745019779,0.440625012252645,0.682209047639197,1,0.631703266740999,1
"K03294: TC.APA",-5.25117585527281,-5.49377780272649,-4.95473005976117,-5.36899925989545,-4.95392751075289,-4.7063579843883,-7.49311663732007,-5.19834359238889,-5.83749387780328,-5.71089262373665,-5.46750783166937,-5.40891911706742,-5.00452548342273,-5.34045834118983,-4.88229433458365,-5.3255994279309,-7.14900737646662,-5.36208880492483,-4.47560195478236,-5.77272010166025,-4.72612934872379,-4.40886020536113,-1.94093112108083,0.690305728601841,4.49046939693737,0.12656679551963,-3.87181109959943,4.71566848811752,0.435937513251067,0.639467216948291,1,0.58702305337851,1
"K03296: TC.HAE1",6.95262919950816,7.96056918475989,6.75244445993388,8.53651318533381,7.39948442294531,8.67384430141803,6.62156923810372,9.57064441361164,8.51759675064555,8.89675589102533,7.23422937424335,6.99745551494433,4.7457080348673,6.70986984981311,5.22617364172587,6.84189095565615,6.77721006462712,6.89613112922212,7.6046457883629,5.46119127580644,8.39262722899138,6.54944525470214,5.65138803311665,-1.38483535406888,1.6384881274448,-0.641047696033111,-10.916337986147,2.21163882452738,0.234009435614883,0.0581535591669508,1,0.0369256444986902,0.9998623996762
"K03297: emrE; qac; mmr; smr",-4.62288453031761,-4.92364206595411,-4.32495380282561,-5.55681003830657,-4.45100398161106,-4.90343866964932,-3.19588289494533,-5.43112457800527,-5.44975591210584,-5.54469055183902,-5.76141298911491,-5.346984357397,-4.92699677772592,-5.03234168872919,-4.4004900323732,-5.88911825258992,-2.02517012218823,-4.91767658942825,-4.88161324785487,-6.08466128049139,-4.94083956031315,-4.74064157149384,-1.96837785140622,0.524532209492828,4.46339000973197,0.109991887835627,-3.36545066727593,5.3114662948173,0.428125014931539,0.604913267564596,1,0.57029609322566,1
"K03298: TC.DME",-2.15818501550891,-1.29249466805377,-3.15736139886796,-0.770442923175043,-4.37583555684629,-4.8626102305429,-7.32783893864044,-0.362207561350944,-2.45597606226811,-0.398802542672479,0.313157893810255,0.416752553724844,-2.15873844150614,0.0111478831265011,1.55635526798566,0.471818398434962,-8.03833504367718,-2.2086698518557,-4.76569692711365,-3.24648906753208,-4.50284490971279,-4.3937123574184,-6.15150821796784,-0.969077981256971,5.08386015808971,-0.165924486933027,-5.45518535792811,4.27330816062108,0.415625017669282,0.558254980663982,1,0.595364629565481,1
