"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ LETROZOLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__UBA2174",-2.10230124152959,-2.15933875312263,-1.97861484142808,-1.38696750352132,-2.37030233515232,-2.11750724258801,-3.50082492223821,-2.79125653025917,-2.04565100116968,-3.00676790033741,-2.14324499576508,0.101234541395373,-2.53351727582626,-2.34404285582726,0.357346049781889,-2.7148584023647,-1.20873438972406,-2.60284065102166,-2.19569323254851,-2.05261755535125,-2.1515974411045,-2.79273332276509,-2.68448216830773,0.335935676437114,4.26480624096352,0.0511985512972136,-3.4423253948868,4.01667432662746,0.464898603098226,0.709114899600736,1,0.698486365124813,0.997361553887289
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae",-1.1230892707688,-1.76820654437338,-0.628753065853232,-1.53559412424179,-2.73660355436978,-0.0442844530340096,-3.67527879986141,0.326469627900147,-1.90040694655739,-3.16284282071863,-2.45440396393247,-1.97321989971702,-2.13460662099493,-0.222354909883917,-1.89986465881551,-0.138826109433435,-1.69313964193435,0.473290924239544,-1.33824538412493,-2.46710640938343,-2.2346731754496,0.420080361393314,0.0343499143075672,0.911269657428754,3.80212453429814,0.201160896677921,-3.76409147481787,5.68301756526366,0.400936058354178,0.482687086223392,0.993321978708509,0.448288384409708,0.990521620407457
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae",1.52179703388604,1.71581779626062,1.31801372128946,1.20449693286711,2.48006667719467,0.0137181053103603,1.95058151148228,1.75819480649007,0.540577749691728,0.608581945599642,2.66815469179106,0.352804460427627,3.55046429473073,-0.0299906099575278,2.34745093624131,0.820726955176191,1.05712222762875,3.48681143796948,2.28579077083528,-2.72935445127278,0.256418810206741,2.34333167945511,0.943838351076549,-0.401722529590877,2.40664399455293,-0.135969541843878,-4.59671297651479,2.37496892514065,0.435937513251067,0.582917985176372,1,0.675282027376648,1
"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfurivibrionaceae",-2.21034679998466,-2.36845266953042,-2.01537703491093,-1.0980014222939,-2.74924901019126,-2.00557549895845,-3.79519123887485,-2.17808281553223,-2.37137811890902,-2.66329296992229,-2.78497064121115,-2.04051933217578,-1.55291133614955,-2.90197090964278,-2.0475745231404,-2.38932990885837,-1.52999439779978,-2.68799670485072,-1.48659155556783,-1.8379008873899,-3.0969661363824,-0.431626952431621,-2.78272045468469,0.296581281132264,4.31022873438446,0.0716847376673228,-3.25723957222612,3.67145953962288,0.468750006382756,0.674942642910863,1,0.662834106199528,1
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales; f__BM103",-2.21058836091829,-2.23074646072256,-2.20106669515384,-1.206351172462,-3.02979514242968,-2.33629483856043,-3.93137995172499,-3.3165028752899,-1.87144931462736,-0.391665280082355,-1.87678986924448,-1.86119107174762,-2.29689794558859,-2.31259243864262,-1.69297455360393,-2.49892772799122,-1.78440359221439,-2.5902153608376,-1.61442976361777,-2.37117843100594,-2.18716089657665,-2.84402792106035,-2.29973383778968,-0.0549970837745963,4.27342039497908,-0.0112042239238107,-4.06984292089689,4.1063364216159,0.491419658527015,0.758936917422998,1,0.767326568555284,0.997594969852129
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales; f__Geothermobacteraceae",-1.85766622491477,-2.10990597958228,-1.62463411020858,-1.12722565494872,-2.91915041636699,-0.0679774282869179,-3.26357276639559,-2.69429900855745,-1.72881953793891,-2.34389882390937,-2.62141848240435,-1.85409495096954,-1.99523387218802,-2.045786994369,-2.21587527962503,-0.197885298410561,-1.6322119496731,-2.7925414596019,-1.03001724810992,-2.31061062791444,-2.39162936411791,-0.465705652439491,-2.4459853503385,0.375487757584137,4.17786847642319,0.0713280220738981,-3.55016119953927,4.2451328470531,0.458658354776321,0.666583749770576,1,0.648623302490853,1
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__",-0.519206726901023,-0.671693410745002,-0.335580541177253,-1.4907363630826,-0.361299119316371,-2.15022702383719,-3.50845069062774,1.04703059374841,-1.60919801590146,-0.320247146964702,0.210681086630697,0.254456812855878,-2.25550653620441,-2.46919744115711,-1.83229485116063,-0.228946040212072,-1.32113531187566,1.54118607924396,0.814146148472718,-1.99269343386169,-1.96123526831037,0.441691868320678,-0.129547282633169,0.322199775166045,3.58175778092891,0.067646766925125,-4.23684949324789,5.31826924542784,0.458658354776321,0.666571239624691,1,0.660343405626881,1
"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae",-1.5650729307717,-1.65848094306308,-1.50724358905656,-1.71490093920443,-3.07062817550835,-2.32921625693561,-4.04648563761703,-2.68771695624789,-1.30850096699961,0.719492678254506,0.427750830541436,-2.02175418184758,-1.54399566595995,-0.185231243401192,-2.09194125408192,-2.26858784311385,-2.14723378979986,-2.63532468566402,-1.38863308418816,-3.08865891162483,-2.88963153420535,-0.365520918568128,-0.167064763120059,0.0405086039884761,4.24161026817587,0.0146980931017302,-3.69548353529264,3.55156044487209,0.492187501589844,0.733494556302989,1,0.737396383608651,1
"d__Bacteria; p__Desulfobacterota; c__Dissulfuribacteria; o__Dissulfuribacterales; f__Dissulfurirhabdaceae",-2.15102547599085,-1.95515512963116,-2.32635934934056,-1.77370770313398,-2.97676936394582,-2.41983118486005,1.99644834939484,-2.51560424957272,-1.73921927921355,-2.35826721878322,-2.21441454530413,-1.72074988813387,-2.22687040059593,-2.40911207843828,-2.34951466480338,-2.59214612344432,-1.08932204492402,-2.5222165843669,-2.01516587943403,-2.7497750751149,-2.74365914646924,-2.44560463740222,-1.89611612147348,-0.549002695417681,4.7094412176267,-0.101456527239159,-4.26539043027515,3.30899260307927,0.456250008969626,0.653700232814189,1,0.683213687918119,1
"d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__; f__",-2.04842626975524,-1.96023774186354,-2.17783359011876,-1.71837579287651,-3.46356916429408,-1.89049725122857,-3.15665467323911,-0.549805040774046,-1.90594850461093,-2.71401912787484,-1.97644325608286,-1.63641831040248,-1.41253446108636,-2.65730587868627,-1.70029024484662,-2.4127174853999,-1.52049611125169,-2.8913346596692,-1.71475876437074,-2.18514913913899,-1.82082752635119,-3.04645841574706,-1.80592126004034,-0.232342070116891,4.27985647888926,-0.0435006275487498,-4.05047367761447,3.69872417845536,0.478939161845372,0.734239832017337,1,0.737658891998095,1
"d__Bacteria; p__Desulfobacterota; c__Thermodesulfobacteria; o__Thermodesulfobacteriales; f__Thermodesulfatatoraceae",-1.96128349458764,-1.66116604666478,-2.3077739286221,-1.59165541693238,0.671311064046821,-2.48730102647144,-3.74828451383434,-2.78684158032593,-2.4545914451814,0.648603241433912,-2.30216135516692,-1.68982528823084,-1.98069937950393,-2.58638905746034,-1.56669220977674,-2.84898793160539,-0.893819953302973,-2.83382724595469,-1.5454466790717,-2.15517473433889,-2.10740924827656,-3.23353435379263,-2.64611534338217,-0.653476503550875,4.2825258234178,-0.129290088932457,-4.4325923344079,2.96612945409856,0.442187511921351,0.631608304445612,1,0.627920236690554,1
"d__Bacteria; p__Desulfobacterota; c__Thermodesulfobacteria; o__Thermodesulfobacteriales; f__Thermodesulfobacteriaceae",-1.79826588607762,-1.84441837525183,-1.77099436325859,-1.20411349541955,-2.94511627089219,-2.50290459711371,-3.43359451285333,-2.4278034584215,-1.50383720385451,0.532904640146199,-1.70457379935417,-2.3912742174022,-1.5611783682886,-1.91282324857765,1.51555781383463,-2.78161593476818,-0.920047392404408,-1.98748796208397,-1.80409821813205,-1.92812663781977,-1.88521665422197,-3.27280928239185,-2.66051619229742,0.0959903078719453,4.49151985791845,0.0268200808754176,-3.76339710625747,3.69392614163448,0.489062502226303,0.717441148924216,1,0.700906702624001,1
"d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Bin18; f__Bin18",0.204360359012611,0.292825263828064,0.0673166533328722,0.799126264707079,0.667524795890618,0.923763569312895,-1.48845318313159,1.48863542880467,0.525494000579775,-0.147623089911036,0.000322279523325975,0.31332914672689,-2.5266497789943,0.708873052986378,-2.10885534589798,0.762073015496782,-1.19267530625307,0.5814372860217,-1.9938600457034,0.129676157407184,-2.29487629973471,1.87826108776109,0.869974344000534,-0.199023683910527,2.85167262465725,-0.0611776013292797,-5.43722862253971,3.84895438130695,0.460937507996083,0.635614508128387,1,0.723481916690121,0.997536615860919
"d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968",-0.813543952090578,-1.37292653460681,-0.328627881527071,-1.18322202719264,-0.356067675534966,0.0925883296079864,-3.48794875809813,0.398652050158683,-1.76985658474393,-2.4847212990272,-2.05037777794839,-2.30923197431426,-2.04151867852396,0.829019573076931,-2.00681770817525,-0.176401393000297,-1.70118299727226,1.06129560167545,-1.71841981582967,-2.59175931187075,-2.44998227200913,0.986266881581136,-0.134149261302992,0.850709484250942,3.89687929675217,0.189575421430024,-3.87260505284433,5.14188608938678,0.396255872221582,0.501684427483336,1,0.437735276526879,0.9968428517432
"d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__DP-6",0.264488242766491,0.0914507388907282,0.453165564079098,-1.0708772277326,1.06976923949971,0.760158614478318,-1.06837567628123,1.40279262877066,-1.85377720734054,0.663683633877062,0.0250245640081523,0.0873479322565327,-1.91637190546645,0.975214541802142,-1.79119328878717,0.724703405119756,-1.37146692100712,1.76042794649555,-1.1639570530556,0.160434012043945,-2.55289572968577,2.04768959837735,0.787828020818258,0.324774421865298,3.15035524456418,0.0755029654603827,-4.405227996176,4.26396778105344,0.442187511921351,0.725178453281399,1,0.654640275552621,1
"d__Bacteria; p__Desulfobacterota_C; c__Deferrisomatia; o__Deferrisomatales; f__BM512",-1.14438328065495,-1.33255714394138,-0.979792359562357,-1.07032284645065,-2.49573020795613,-1.83224564620557,-3.34378668193854,-0.352165059283244,-1.7534365605844,-2.66630882957295,0.409149611092035,0.190347448607833,-1.70634858473615,-2.27150897587985,-1.78706549799829,-2.64175334150874,-1.55733363416529,0.404301416699777,0.683119361150728,-2.55657190408583,0.254365767442938,-0.563413384101297,-2.03463843294548,0.359708786246289,3.87411752517125,0.0742756724473791,-3.2768731828219,4.82303659657636,0.464062507349464,0.640345762677261,1,0.632372477077876,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae",-2.16784258853888,-2.0630588227906,-2.24031382775543,-2.18529290678613,-0.385751487100373,-2.31448764656213,-3.27716325195236,-2.69196643581151,-2.13544176999147,-2.75703561942241,-1.97796592764512,-2.21604916045959,-1.5671075354878,-2.39949453894814,-2.10322736188701,-2.50035035637362,-1.8892395569802,-3.30903174706063,-1.67879146346079,-1.82415733370261,-2.08898889002879,-2.92083402906121,-2.41545968292685,-0.325592663560668,4.20545046464661,-0.0712821407391651,-4.56170794545749,3.9688689615366,0.460937507996083,0.695910914600478,1,0.699180016481197,1
"d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfonatronovibrionaceae",-2.26992449807727,-2.46991340294791,-2.02012017968499,-1.12750836511289,-2.94711859230987,-1.96064012216092,-3.31324260165211,-2.91347531113736,-1.94989857721152,-2.79101372298571,-2.46229079099269,-2.25326667451331,-1.80041446502895,-2.83798926109588,-1.74751058589653,-0.347638609617265,-1.73529663309502,-2.98529252579892,-1.97190400770578,-2.22722957844729,-2.22364910983908,-3.10308563599794,-2.17101934352165,0.340121459975514,4.00500736109465,0.0661634802540862,-3.81289093035262,5.18447588326264,0.4703125060613,0.655065593597552,1,0.646027818447033,0.998786363839334
