"","rab.all","rab.win.BSH+ LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A; s__Porphyromonas_A cangingivalis",0.254488063233278,0.142509490970689,0.356983755532603,0.751166454908869,-3.0538268457628,-0.3902402967889,1.48056271093244,0.468815373290505,0.782189916986161,-0.348463845382359,2.20528003717072,-0.541509396774785,0.171227322327892,-0.42021618173581,0.876793895112916,-0.619452014101727,-1.7717343135167,1.81558121646952,0.696586099822662,-2.9081031527563,-0.536127457377413,1.51678853372557,-0.1884238163394,0.237042044937116,2.58314250380237,0.0732524380954047,-3.6108306932813,4.71534276823323,0.464062507349464,0.679431133968876,1,0.700484862467254,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A; s__Porphyromonas_A canoris",0.255689841764829,0.107656069292252,0.414834392449478,0.571943734575818,-2.40215060622781,-0.503745416744799,1.17164035999666,0.670448782653615,0.839406376220923,-2.35424054290094,2.45556627793839,0.607938444340464,0.169347246946641,-0.100173393350923,0.336699856370158,-0.264481699793778,-2.1067083426188,2.2077736671154,0.961069807110732,-2.74015457329576,-0.595693714550581,1.59966174936676,-0.131069102710359,0.268897519848043,2.95103124717608,0.0756838652493261,-3.91281981531156,4.42453208248614,0.462500007672546,0.736697477259432,1,0.74389033712031,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A; s__Porphyromonas_A somerae",1.69868597804693,1.50952072017488,1.81490323082566,1.97647642531614,0.763683012381289,1.45952827171344,2.84185598542444,2.33810040096671,2.58042246251995,0.648663990187028,3.51396552694457,0.91872853973355,1.18004755783508,0.454192277986882,2.41440873211224,2.04305477849812,0.450865457944932,3.18353074026372,1.40228754506811,-2.82371443979501,-0.24968967769361,2.65365931382417,1.44385504561165,0.393099486523544,2.19051670725247,0.155345994926971,-2.46410850473373,5.72635814529592,0.425897051248237,0.406025003804647,1,0.589409308763991,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A; s__Porphyromonas_A sp001808555",1.86817624184054,1.02031783918968,2.37890546242376,2.68641978495469,1.98378378499309,1.53426638901973,2.26257686847601,0.695467094173898,1.0861730772975,2.18322485408991,4.12647095000549,3.77957890778466,3.57076772710528,1.03453731864158,0.401871824197842,0.289543424152688,-1.66911570999418,3.34654426535874,2.7373763163047,-0.382248955267162,0.71017073109522,3.49411218202271,0.915776445023162,1.21250754941237,2.329466938382,0.498695989046589,-2.07547522064364,5.71215309536646,0.292187551108132,0.121156655149087,1,0.139498429685639,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A; s__Porphyromonas_A sp004555765",-0.165531540875076,-0.334478803288826,-0.0287611309700395,-0.126385493829126,-0.227796885175403,0.660167323592418,-0.675715910012803,0.569815875102865,-0.329779140285668,-0.288886174971541,0.205975598934243,-0.359253597966143,0.242511858101526,-0.187973550423752,1.12002363769701,-0.286777757694352,-1.56792899027953,-2.79502645965259,-1.66489357372709,0.560652812307774,-0.305637551090753,-2.33258796985115,0.701202434301329,0.373992512898839,2.46741316132116,0.122719074992297,-2.64273062864774,5.72783156693673,0.433697361581848,0.48127418817722,1,0.618872069783931,0.999986248755115
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A; s__Porphyromonas_A sp900120395",-2.38378539116282,-2.47492972230507,-2.28451137316756,-3.01450178516532,-2.56368262145067,-2.60743523622695,-3.15640829294232,-2.24107061618323,-2.00216619979764,-2.28003797338939,0.233572322887525,-2.31512012094096,-3.27605415014947,-2.63998249426289,-2.14639508557935,-2.52878109387961,-1.5703546099786,-2.67631754294364,-1.94955425455379,-3.047659855224,-3.33603363247652,-2.71207199923342,-2.3031020247204,0.410878098264932,4.32900486806525,0.0812191551952167,-3.70011107895695,4.49471768390264,0.46177847893635,0.69075537528075,1,0.702439467459785,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Draconibacterium; s__Draconibacterium orientale",-2.33556828521846,-2.13962998693798,-2.58721416131105,-2.81244833100727,-2.57280008457802,-3.05964743974782,-3.46105379988411,-2.63324780622792,-2.94311558287438,-3.16109747486726,0.101603221036275,-2.79756816066484,-2.55522359382671,-2.72998824036027,-2.08620997866377,-2.27226932882399,-1.87001224444288,-0.248133060534698,-1.40273862778335,-2.78308480661756,-2.82891456049614,-2.76257606847059,-3.01029950738263,-0.302261256474345,4.32272145786366,-0.0677693748992414,-4.11083618002338,3.49575945661783,0.466458665179807,0.708268375719654,1,0.698963091861699,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Mangrovibacterium; s__Mangrovibacterium sp010882175",-1.64165507621288,-1.42711323293717,-1.84822191294727,-2.802575651762,-2.85760385512782,-2.66988106714838,-3.06531068491377,-2.84673333361686,-2.67993342203984,-2.80673254535324,1.12139157448618,-0.212003222052171,-0.529277328729636,-2.63030256896548,-2.35896734157513,-2.23078599493368,-1.68401422086487,0.511039942068114,-1.17755907027095,-2.49072479372174,-0.291126200361088,-0.426516458190322,-2.73874158693477,-0.287957649397748,4.25023071021891,-0.0467904759262569,-3.74361875074699,3.96931600436231,0.471138851426896,0.717427410846002,1,0.689094247954058,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Prolixibacter; s__Prolixibacter bellariivorans",-0.0762497312930126,-0.0884349831008358,-0.066273708619665,-0.0800468134161196,-0.380186334356395,-2.55018848703718,-2.51015894941113,-0.165981640574016,-0.204869626505934,-2.32247317835303,3.21986474126963,1.69614169177242,1.01072892524861,-2.62858992513771,-2.17516732851578,-2.91503451953397,-1.24122135682287,2.27092969881139,2.36989326550927,-0.418527840503108,0.478829537254759,1.25903656168326,-0.367409892282835,-0.0548748586743812,3.82170107984542,-0.0120867838697996,-4.31889575704577,5.02147012869043,0.492187501589844,0.781845867466774,1,0.839128279325164,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Puteibacter; s__Puteibacter caeruleilacunae",1.80212858167133,2.61799419667408,1.18842552597992,-0.413966241064228,1.84004392444041,0.467801630975966,0.0983022927420567,2.34932279847518,-0.272669736639052,1.46355939623006,2.07607332816003,-0.0964443883277522,3.18300952059169,3.3644391713962,-2.79289473748101,2.35852950093654,-1.5014773945549,4.09483529517971,2.04056078320975,0.545357062131124,2.58074274810277,4.03105101521541,5.45518703997699,-1.3078802262897,3.05350515923199,-0.384527041679303,-4.69192608551086,4.08632260423276,0.308892401084976,0.435180783046093,1,0.184595155231765,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__UBA1413; s__UBA1413 sp001270045",0.606820961360935,0.680056737044294,0.501113070400168,0.0596466189390146,-0.200436924167755,-0.468644958229815,-0.856240543055121,0.684670805520412,0.343150060930558,-0.696606677574223,4.19273329225885,2.68387599962002,1.68320577007379,-2.7984242442156,-3.14052679226989,0.464873994047819,-1.75611021292778,3.52998169082656,3.37036310155608,0.465653243766049,1.2796013434604,1.9206188842047,0.59785480872152,0.0827087302874325,3.45996199997131,0.01990728147969,-3.32453822684795,4.47381008255645,0.494539782698815,0.711732037926751,1,0.835469061221287,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__UBA1413; s__UBA1413 sp002304925",-1.12846226526285,-0.735239850339124,-1.68040642483645,-2.64779802175633,-2.8880306937043,-2.74710572700221,-3.22721324134009,-2.36225750510389,-2.34912398073242,-2.47922572969227,2.02694818521918,0.61219555718101,-0.699242423915548,-2.6660615272332,-2.38974997721441,-2.44052671514424,-1.636696970713,1.44258078685835,0.846783942934486,-2.27819095133251,-0.40842360536435,-0.0544206176677324,-0.147869076956457,-0.741718728582384,4.14989693415601,-0.14015151499686,-4.76220810077767,3.35157401430768,0.415625017669282,0.586056404538071,1,0.568880628369309,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__UBA6024; s__UBA6024 sp002429385",-1.45402272358898,-1.32111437815606,-1.57701859978524,-2.37592061383172,-2.31153093542554,-2.94899890456433,-2.94503983822105,-2.29529726977443,-2.21356877066326,-2.16052272373305,1.93061146863205,0.469152573430543,-0.607508926239909,-2.43074928537256,-2.11257490213278,-2.12173379644899,-1.36657476125926,1.07512199525023,-2.06508024801187,-2.60429835860465,-2.84084353939824,-0.433316346862012,-0.218405400384164,-0.147229997795582,4.05738988976457,-0.0342416658676213,-4.15771191376558,5.11482701493052,0.484375003182019,0.761004178120022,1,0.734554713378727,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__",7.43637526631011,6.3127124820072,8.05114723087523,7.88485385596532,6.76561112276755,7.90469746060599,8.21897589182835,6.92322150185263,6.18032863664676,8.15644290200705,9.59971187657598,9.39217589479659,9.33457413081138,6.16655182847946,5.92208449433211,6.65557565694426,5.66081326513055,8.63860862284355,8.40999984875547,5.44520569474493,5.42612037962398,9.27083536503441,6.47260518364694,1.33498824416089,1.98595988210638,0.688084344449147,-2.37840470593423,7.72958958585378,0.234375075290381,0.0515129053153425,1,0.0551643113078872,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes communis",-0.295745194740613,-0.214220160946038,-0.375888117154577,-0.231529506572091,-0.500658968866691,-2.42485779633925,-3.61854006546822,0.699005778773188,0.0198949314927219,-2.83816963095092,1.91401290005794,0.617302900184592,-0.541806386227936,-2.33836344843699,0.766119457204111,-0.38913857752595,-1.97711726668252,0.413595666458512,-1.61569695392718,1.4712622976986,-2.50506134622753,0.617182027339423,0.00819134572722113,-0.0306964025016381,3.27343962818783,-0.00528072841684557,-3.846678685925,4.73561713368833,0.496875000635807,0.769294891330459,1,0.765026829304596,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes excrementavium",-0.755338691621823,-0.384317416371553,-1.20551547297609,-2.38808477929288,-2.55179823549065,-3.57374098876182,-3.60556809842582,-0.0362509560949338,-0.0212696147639573,-2.70056435895247,1.00181934416345,-0.591313279578369,-0.542942395456471,-3.032491327508,-2.23699200789083,-3.01859106771664,-1.93359162476241,1.03206369299933,0.734577404278584,2.52596631924569,-0.310510804621321,-0.34586566635598,-0.109812125620394,-0.740010384020408,3.8078631864865,-0.181268232019403,-4.78339033172509,2.94243255413378,0.397815934264394,0.526899139391251,1,0.482334555440689,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes finegoldii",4.62337838099256,3.67454637939052,5.18913512916137,4.89201432977319,3.83214448905573,5.23957188777986,5.40219329566239,4.19806957019517,4.17325987524177,5.18753531046191,6.55959876466194,6.45068689637188,6.21313177465276,3.16155367071073,3.50905774847119,3.91454158207587,2.83307099705048,5.70697274082716,5.63410951447473,3.63320474809905,3.23516772648379,6.37130610383555,3.35293878313638,1.14503460499227,1.79827272612678,0.647720704135575,-2.08696703145188,7.81119895835977,0.258970422497831,0.0612473431450037,1,0.0640977153651302,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes putredinis",7.22187079391013,6.24248083446391,7.7437558918651,7.67150604331051,6.44608335986038,7.74766167523716,8.07401797895846,6.71417702542438,6.39074175585755,7.6664681338514,8.96063618821316,8.66098773799532,8.59786588349058,5.87791184668314,6.0157284668809,6.4563749597947,5.99060831890159,8.61147923989044,7.79520891231147,5.11271335610146,5.43686195925569,8.94380096956971,6.40398631553029,1.26212854086702,1.63750477154199,0.670363567428223,-2.45556161268249,7.87313657506521,0.251170113881945,0.0643985642620492,1,0.0648378807724783,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes senegalensis",0.855809855550074,0.809003958054161,0.910671828726493,0.441861284259959,-0.442016348242051,1.36000604812269,0.759762965263146,-0.215867979524839,-2.244517332944,0.434997722721143,1.97234758918572,1.75160727903646,2.44961779006991,-0.387094899019933,-2.19809358787863,-2.71361284320886,0.331063463318799,2.1792022435369,1.53339749494773,2.55119907002248,-0.24905844513485,1.87021987049821,0.569220129927473,0.164326553630559,2.73499437344339,0.0410880321510613,-3.67454223688253,4.06802987535672,0.477379099761099,0.682373135106475,1,0.790564142707138,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes shahii",6.91999976200166,5.81242394830785,7.34476075237608,7.09685724747395,5.54734740119581,7.19771410100415,7.80974467155065,6.69171294899331,6.02974272979619,7.48897492058106,8.63537136473944,8.37229802817494,8.41164169251363,5.47331194387119,5.21876385795514,6.17033508209908,4.89396478762803,8.77863718487074,7.70101037152112,4.88077622301096,4.92190150097352,9.18046985901996,6.02967857808534,1.29614968217979,1.79206992495045,0.610933412509924,-3.45477395103112,6.7354525743919,0.302652153495495,0.126691903180601,1,0.144910720084869,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes sp001941065",-2.11560296480273,-1.50992660781692,-2.75561904478273,-2.03582078604336,-3.05401517306674,-3.26188603246073,-2.79667157937488,-2.88911376058672,-2.88077556825713,-2.05754414036209,-2.39251368677069,-3.35404749135531,-3.05686198360291,-2.61318207162934,-2.39814611986473,-0.262642455991969,-2.0416185489095,-2.79743132134989,-1.62045058205894,1.31948105588104,-2.6700668203736,-0.213252403883763,-2.44385606590332,-1.33848230386876,4.31017179190703,-0.276406864847155,-4.8535714748796,3.15065729998647,0.36562502946693,0.444038499387741,1,0.385139724826257,0.996733402771762
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes sp002362235",-1.62810549944807,-1.41283610644182,-1.81607441891967,-2.46971684041224,-2.69703691818417,0.490130770294549,1.91235261252098,-2.38424169088188,-2.45568951853969,-2.39444276471465,-2.30115916437824,-2.88647827738035,-3.34737107631868,-2.7014082781664,-1.96271662561602,-2.76302211840366,-2.1355740826033,-2.88384559913529,-1.60948125830108,2.23356564009637,-2.7278894822562,-0.189412395028894,-0.051270361196039,-0.377119241039161,4.30413802581014,-0.0663765930661184,-3.93409417672215,3.58544958169718,0.472698913509976,0.672024809438202,1,0.669464472737015,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes timonensis",-0.782145189408755,-0.553142549587315,-1.13805182254264,-2.9543603260761,-2.29459929877155,-2.59757209171289,-3.18028686240807,-2.25723489611615,0.617682672482717,-2.82474783579017,0.993448280375489,0.436282740521081,-0.689272029068972,-2.8119024163077,-1.87126793827841,-2.36872994022288,-2.10419762143044,0.475960023200685,0.746800024248753,1.9513215156276,0.683447734256694,-0.342329017578592,-2.56064813143552,-0.613819002243153,3.95487935070619,-0.133967446930447,-4.5751505656132,4.25268420337321,0.420312516634983,0.609655913062712,1,0.562771726628635,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes_A; s__Alistipes_A ihumii",-2.43577324013127,-2.21246416657683,-2.65981851553581,-2.59375651348249,-2.32882958300663,-3.12560137312161,-3.06300334164108,-2.32663647842973,-2.40535147633373,-2.5845534144037,-2.08933630295043,-2.62769067976253,-3.02017040217246,-3.04006121755428,-2.01357299608469,-3.12391234792851,-2.09858216717716,-2.63308349170234,-1.71487443067059,-0.421253275982501,-2.73491312596119,-2.92662115081248,-2.58274196268417,-0.490055984502776,4.12497750238941,-0.111989070616408,-4.17749069822973,3.74241817428926,0.446875010931708,0.609089335395711,1,0.596292373454719,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes_A; s__Alistipes_A indistinctus",-2.38567468734697,-2.22446149158765,-2.53594442836371,-2.69730563346223,-2.97615591817084,-3.2545871192287,-3.22531997876429,-2.56046521283392,-2.21654496504513,-2.75285902503861,1.00303164362779,-3.46707400699135,-2.77827636132746,-3.02300876348222,-2.16348684779809,-2.70927526038758,-1.62691585778175,-2.76418383476046,-1.95890397539769,-0.247869754655095,-2.99512539929263,-2.24574106748074,-2.50304129892806,-0.282436982567358,4.42217012542844,-0.0459539363716429,-4.42850477453209,4.35305064608906,0.478125004459011,0.689975918222801,1,0.703052015225487,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenella; s__Rikenella microfusus",1.71517458850305,2.10144152152303,1.30160648770709,2.27521369524641,0.338596552268456,1.4315455280896,-0.944911030735373,-0.335497241685609,1.74674860431793,-2.86068094117511,6.10105287281915,3.36386389885639,1.22331608854601,-2.59633780606878,1.78775078785586,0.9450565941696,0.507115382262901,5.1416568356714,5.58417020557622,2.26056379043153,2.69235801043439,3.43577407027048,1.64341902094971,-0.88114617483653,3.6756861259367,-0.231658590653839,-4.96130110226805,3.33060496466619,0.383775375932683,0.513809914340357,1,0.394468244603694,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Tidjanibacter; s__Tidjanibacter inops_A",-1.04719079744067,-0.739902926917887,-1.41655964949963,-3.09003889481775,-3.2771140711002,-2.25638112871755,-2.79023842010895,-2.04401211943802,-2.74523531963907,-3.34087186759927,2.53878140686161,0.693486999660891,0.409454871273546,-2.50492403400507,-2.08584455126244,-2.60694365814683,-1.96698145096911,1.03289620231484,1.56740350055507,0.566352616823114,-2.948199392562,0.642862819535317,-2.89237965859846,-0.564887975861067,4.43027738692456,-0.102243938485137,-4.03819501527126,3.68176275830863,0.44461779608331,0.69091541509195,1,0.659671235304943,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Salinivirgaceae; g__Salinivirga; s__",-1.60277387162117,-1.48890175193793,-1.73869434088328,-3.06594649714769,-3.13946855480865,-3.16975877971861,-2.95977186124018,-2.30229677505767,-2.34227156927894,-2.54098845084499,0.972813238899381,0.536918773229679,-0.698892151644092,-2.92678386451379,-2.38652162640162,-2.79527653192519,-1.91263451910837,0.57116882855396,0.63553821466113,-2.84236312712897,-0.301332464866702,-2.57046031831977,-2.77742042728506,-0.0917726017422886,4.21440220425767,-0.0155661946544426,-3.61035978998742,4.68960422144564,0.492187501589844,0.742769409659124,1,0.725893458805127,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__TTA-H9; g__GWE2-42-24; s__GWE2-42-24 sp001768515",-2.22778754713773,-2.19637665396102,-2.25029840274785,-2.76515127318948,-2.50859320709698,-2.72283000765474,-0.685640060914563,-2.19870777751696,-2.4277200847661,-2.23898369508324,-2.34560949481072,-2.47653030219268,-2.7396512748168,-2.3209289108109,-2.61216050116701,-2.98634709018781,-2.01247223259767,-0.230243512403474,-1.57585791677734,-2.76446169149818,-2.53577548226042,-2.8363518292405,-2.63534680080277,-0.0634383737459796,4.106089393769,-0.014878375790218,-4.54224706437225,4.89101275493392,0.489859596441259,0.74701673717137,1,0.723096019209119,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Barb7; s__Barb7 sp010500925",-1.95667651428551,-1.87495202142698,-2.01166030774872,-3.40266865998402,-3.01103110543879,-2.82418622374743,-2.99140053060021,-2.8764098963091,0.0860395167789836,-3.26708094970378,-0.0426384832494158,-2.75259322320717,-0.805969088063105,-2.5527535180306,-2.17737416049008,-2.7060313988361,-1.84603965984634,-0.266649852745585,-1.91100087341766,-2.70186232871325,-2.85412483723819,-0.339833995849959,-2.20425503563253,-0.0402372617548927,3.93884768595183,-0.00666212932232192,-4.56700874429099,3.76643575170396,0.495312500953757,0.727288746257936,1,0.721988646512157,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Macellibacteroides; s__Macellibacteroides fermentans",-0.281160084887551,-0.480780289555065,-0.14438668510142,-3.20060757017121,-0.311666901405074,-0.327146782264657,0.0587235853813475,-0.334060377278648,-0.175351400517034,-0.49498906198558,1.94530286855218,-0.307086090313888,0.423033704054079,-2.57249720386095,-2.02617740691655,-0.34484725976497,-1.47494363681892,1.7617205082516,0.548527615061312,-2.62699891530596,-0.29205374421017,0.613449234713475,-0.450491849481153,0.33707211981052,2.84859953493097,0.0946893052465997,-3.5362293228464,4.68047491902864,0.452418106462437,0.621636018593501,1,0.6950810291682,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Marseille-P3160; s__Marseille-P3160 sp900162725",0.77206575703358,0.768347028142276,0.778179829724328,-0.0789229102115421,-0.256690777732009,0.531592120672844,2.16622974403621,0.681664862073873,1.25243479477798,-2.93960431472123,3.43684290469083,0.601042270227389,0.814981178938659,-0.242605086827167,0.161909220674996,1.07412164171539,0.643076496419267,2.25043573180798,1.57490007740197,-2.48641176435656,-0.288613222347269,2.22663850642698,0.584080788976843,0.0661697215353669,2.4841847108678,0.0148594120739248,-4.84798168026651,4.64399154646029,0.490625001908018,0.780000126124966,1,0.807375504719739,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Massilibacteroides; s__Massilibacteroides vaginae",2.71251392075797,2.58854570049186,2.8510014710662,2.28005532039495,1.59054706006938,1.13637126577655,2.62188511206239,3.02111881664759,3.35754119609663,1.48629724320906,6.12227972228253,4.67013726709804,3.86867523675252,0.653840189727664,1.59198554682341,2.40262686632465,-1.66683079749223,5.52023770678598,5.18223214018725,2.40651742821495,2.88123460863096,4.23628728049258,2.51278044962492,0.288673742131012,2.76135118382745,0.0914802196754628,-3.01218876188037,4.81584515341662,0.459375008320096,0.629505149438655,1,0.767257727759856,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides distasonis",3.94468742670995,3.81148382353371,4.0697467778973,3.66807335613514,2.43899224391746,2.49607515841621,3.90849576185567,4.10955883365177,4.5528057862018,3.26821179476725,6.92073640230738,5.67957586401574,4.76118234215122,3.25867970539371,2.70984848049179,3.74844574741294,0.544727093401219,6.15729303469221,6.19690177747625,2.98307379975932,4.11678027963414,5.46367669062495,3.93661400185822,0.150678186834934,2.34356634909724,0.0773571388147854,-3.66522952035882,3.6297095577258,0.4703125060613,0.705673049116071,1,0.804601829575224,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides goldsteinii",3.06878794895426,2.68870857254357,3.58626429830397,3.25683787841219,1.02199446405903,2.7581691892729,4.14258569171209,2.35693720446113,2.52893972976189,4.05646950286004,5.52064844461109,5.21176150864006,5.28251324316381,1.74502980705103,1.43960176869759,2.92659686440549,2.2615077779234,5.63472411408304,4.97071535283769,1.42698201191015,2.00706129608832,6.5373761569953,2.98369189406163,0.512272681538292,2.62224325430939,0.193769027911004,-3.19885143307876,4.79262000888155,0.410296430654863,0.602578372457794,1,0.533836519517634,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides gordonii",10.0552489852543,8.91820860966638,10.6828073379572,10.6231517261712,9.40913557522538,10.7350054400425,10.7296615936417,9.46171517706372,9.30765908312309,10.6313797456102,12.2652747769084,11.6405510061881,11.5315603241871,8.70549642205263,8.74498100202503,8.86961888024215,9.06132531018292,10.8846103351156,10.8519705497537,7.57316215793436,8.45649791627326,11.494726281831,8.97457708628235,1.59020343098474,1.7600991272031,0.77351552679688,-2.0031392198655,12.346788167795,0.206250091263664,0.0236540814039716,1,0.0299906532128862,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides johnsonii",6.0088780809924,5.14813626456222,6.45647218039732,6.09952016239709,4.67643036007189,6.67851429275574,6.53901622726323,5.46210341173502,5.37175727344591,6.36283875991356,7.76859483120643,7.68334537113013,7.46228165139405,4.93707901974115,4.99989637310139,5.91967681376972,4.49721382698326,7.28807708101462,6.77396045431229,4.9028124829291,5.07805785774429,7.96577425903409,4.82141938169568,0.757052837589879,1.65382575529021,0.441183454978193,-2.46612808569453,6.28054342810353,0.32187504150746,0.197301518894042,1,0.188515444018056,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides merdae",-1.56796194111955,-0.68399935863831,-2.2261605343712,-2.27741689245275,-2.72625726191948,-2.44468102836586,0.336416962084135,-2.48106401439371,-2.47971949299896,-2.4645052323127,-2.51121326532767,-2.57833155631271,-3.1689481093857,-2.20275384907048,-2.80300388418554,-2.51827671889503,1.56169162810553,-2.82252326867538,-1.7308105164873,-2.54074456137656,0.958263880368609,0.609246510345134,0.71146130985607,-1.44757931103664,4.16168927110355,-0.314450020144837,-5.89986264181815,2.98777395588539,0.342187535659353,0.418180965420436,1,0.322866882536968,0.998905334096051
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides sp002159645",3.04627528546166,2.51535630180318,3.38915702710544,3.06551141636033,2.25604651121748,2.72948884918318,3.77322212350835,3.03833106527174,3.34941948472351,2.95031654711334,5.54675621695375,4.44447660711908,4.02156054041878,1.57194274799441,2.59107567521245,2.31597920283055,1.16175983156017,4.92594089526593,4.50918271013513,1.45331498124041,2.13922686623537,4.57055932402305,2.79947084004814,0.784247269804044,1.9947057184612,0.384966918545458,-2.24262404512922,5.17683313118271,0.331250038745601,0.242305672965443,1,0.261890344562558,1
"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides_B; s__Parabacteroides_B pacaensis",1.5115491491238,1.46515515131449,1.55141528061457,0.575750969652091,0.494237312745899,0.376032889013507,2.03275252452449,1.23145730152487,1.76862495561139,0.618100851445199,4.53457134306131,3.02994544579197,2.18407001327014,-0.495128812909382,1.00970373087005,0.573049709296455,0.610266826322546,3.72386766271929,3.03684025333183,0.391334663603869,1.79323942490914,2.72180185645382,1.32707116597422,0.106799992349124,2.28120108293295,0.038427943128433,-2.75347497613569,4.37228567538624,0.479687504139417,0.72384082045913,1,0.786806399386218,1
