"","rab.all","rab.win.BSH+ LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",14.2950832256775,13.6684411206912,14.341170651844,14.321511597576,14.2486600388272,17.8181748274887,12.6202666499885,15.5474396533227,9.22450194307671,17.2053209120169,14.2692245445867,14.338115436461,14.6808503760068,14.9298894887548,9.66899594395204,13.2974163523634,9.4342847615129,14.9087764725278,11.4274344541424,11.9777339333792,14.0108841869164,16.9446635217973,15.3085282857427,1.02779145787052,3.44060134130036,0.332480888351097,-2.66880266604601,10.465449973491,0.370312528288052,0.27253139886407,1,0.351503807724783,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus",8.36392158742001,8.78630298150581,8.0550425792158,8.16780178881182,9.13281509986707,9.36716891867352,7.32976506432956,7.94076254285748,8.91009787621545,8.54850248907277,6.57039527159644,6.74831883987409,6.85104098065906,8.81408922032226,8.87304299528809,9.48651918136919,8.79190026816852,5.63827247947935,5.83977592768381,9.31370566061215,9.14073614240913,6.078360006429,8.05743724356761,-0.18875642856695,2.04268622150155,-0.0874142729559703,-5.86250007915534,4.82136328668825,0.456250008969626,0.928544159583393,1,0.710189300347485,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus_A",7.72187416055227,7.88099462887482,7.615334201573,7.8002733729873,8.94728191984152,8.93545329253341,7.23221458214574,7.42133790292234,9.41837943340102,8.50433751728587,6.28236622695772,6.56523166070992,6.94979780006355,7.63082763522141,8.727723433179,7.44521587400495,8.57173777570551,5.3419770271367,5.76548951776152,8.40988165484235,8.76577441162354,5.48055118165203,8.15081485978486,0.299626690193449,2.02158865449351,0.165701348513226,-3.12631704953125,5.06972105785502,0.426562515270299,0.509756672430636,1,0.614320458469549,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Intestinibacillus",3.57822993738747,3.77309418731973,3.32104609451322,3.13353965819255,5.54855965110282,5.73781240638323,2.31161018417382,3.77298551281371,4.05258050628497,2.44320969773193,2.8466613972088,3.25805602018,2.9058427567732,3.90984075565611,4.39418198281021,3.57784923499729,3.66433148105544,1.01988542448516,2.04225190128887,4.05454096008019,3.95172330898575,3.42738979824712,5.04327646805347,-0.239227454275355,1.85203149111907,-0.143347593912563,-3.74576634094927,5.33344550968602,0.443057734009453,0.832331583849476,1,0.681910448781095,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Pseudobutyricicoccus",6.32661290383476,6.44843016317118,6.2107714839777,6.39372783791243,6.7119630285151,7.27568435979905,5.48180397563502,6.06605128314901,6.61246631934978,6.38334080110522,4.73614630749513,5.25654924990882,4.78848641997495,6.5342926581881,7.20074856355624,7.10955867379912,6.15915783513442,4.85973685134864,3.98520024212148,7.31007815632672,6.91196112419942,4.56900197834149,6.32151044249089,-0.189257069422188,1.58507149609669,-0.120675274665878,-5.85713661877937,4.35327979359441,0.453125009621297,0.802413233730947,1,0.616778683777523,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__SCN-57-10",-2.32593895632872,-1.72830831930117,-2.8946817326773,-2.95019909782969,-2.63468134418886,-3.07031479949996,-3.50257160689627,-2.53743003167717,-2.83220197583976,-2.82264494008023,-2.53377173849537,-3.15835398683086,-3.01442008612782,-3.04479585654303,-2.23353718725815,-3.45085519098409,0.436206481269831,-3.00155219939704,-1.97697691906509,-0.387346577469934,-0.433291064317091,-2.84743806316385,-2.63479148113086,-0.996319627896137,4.25515462304151,-0.204705309673923,-4.65862389228803,3.74212404661546,0.384375024852996,0.519858811198421,1,0.45573012513802,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__CAG-272; g__Avispirillum",10.4710334979261,10.5136928623922,10.2804978136687,9.94307772500094,10.9083394394243,10.9460198438637,10.1224080925425,10.4189467447984,10.5719349022414,9.90251211198012,9.95106980576541,10.489689400934,9.79085104508728,10.801926935027,10.6505802406892,10.5227330308925,10.437168696868,10.3027166851444,10.5105119574453,10.7592960176428,10.5290541735734,9.73237123983072,10.4723462564616,-0.219459488816541,0.550375662524399,-0.383394471716279,-6.24530855292342,3.36895496737144,0.378125026361767,0.335586398071196,1,0.359083906611964,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__CAG-272; g__CAG-272",0.0902612540066343,-0.0153396401362951,0.169170541177815,0.529309782789264,1.37609451288451,0.357282826889907,1.27122298454167,0.599530029836931,0.67490383403335,-3.32859257746743,-2.36523165421029,-0.358085221269667,-3.18529109489475,0.354906625595545,1.94029438901235,-2.9854546117907,1.32687876304487,-2.25121111898753,-2.16230848358179,0.863388159810208,1.1054774017158,-2.87639681768051,-0.248541594000169,0.0122196891834907,3.54261872795194,0.00158587215811657,-4.21652544350251,5.30507266469835,0.498437500317894,0.7630700156566,1,0.815196546390916,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__CAG-272; g__CAG-390",1.26410247143806,0.859651197060003,2.00284543794449,2.5896230690907,2.97290483721758,0.349074585527188,2.89463634845398,-2.93090874417854,-2.49719436946148,-0.428810199933892,1.15515875667757,4.34335082885234,3.21819339696851,-0.507801494170876,1.74677534091804,1.27328926872409,-1.93419760579032,3.32313126204229,2.44061735093552,-2.66962451959828,-3.285067316218,2.64925755872633,-0.369798071642457,0.968391954246005,3.97756794687614,0.205192169907652,-4.60914099224244,4.49891657169942,0.379687525981983,0.525975398447744,1,0.449947836606118,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__CAG-272; g__Firm-07",-2.4642412428404,-2.3113608997678,-2.58885897160306,-2.47356677939707,-0.452362689863984,-3.28614787599851,-3.44857733777773,-2.64606608605394,-2.74813538543653,-2.75062966509301,-2.71751130179618,-3.04469772454135,-3.02868260354306,-2.15859972373793,-2.64648197020345,-2.41048162558887,-1.33381482448882,-2.32258220667785,-1.68198402882575,-2.58002245792677,-3.10254669650378,-2.83330730516622,-2.68170834909441,-0.268092588629328,4.19769205285026,-0.0487287019817348,-4.50103424467615,3.88855158250909,0.471875005740203,0.668998076661001,1,0.677013026640542,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__CAG-272; g__QALR01",-2.1049971608992,-2.56115622371297,-1.65993166510224,-2.57212969688646,-3.07422412764368,-3.37441807194889,-0.849314297213429,-2.66597902566411,-2.79065128469568,-0.295125709376689,-2.69241326742494,-0.121601794597714,-0.74699417168107,-2.56115622371297,-2.34313452542086,-2.98896471308155,-1.69950580724154,-2.68921129096495,-1.32644896512621,-3.02530324501784,-2.51574810973549,-2.96546910503034,-3.22322137784927,0.715687033638165,4.15044184883101,0.154406299953792,-3.74043744210993,4.59729812053917,0.414976616821549,0.50671422980703,1,0.534186643464894,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__CAG-272; g__RUG13077",-2.01922015024748,-1.62941652585871,-2.51412564294987,-2.58972730358525,-2.44409400402235,-2.4714896736303,-2.95224996456081,-2.90012151315351,2.66560587249798,-2.89769480190441,-2.9220238789636,-3.16875300664026,-3.50211471011633,-0.37841829982942,0.91468426334767,-2.72361993801504,-1.68378183489449,-0.446656172152615,-1.93262626144411,-2.94058986409009,-2.70938714676674,-2.61525895176574,-2.53697353881231,-0.716665352247828,4.59528558970087,-0.149184192712748,-4.66703988149506,3.44896183176613,0.432137299513371,0.620417631075974,1,0.55925348838468,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__CAG-272; g__UBA1248",-0.332007901296056,-0.692552870438931,0.0792522868825714,1.43774266895228,1.39580381439007,0.453135892751275,-2.60775105238278,-0.194737632822052,-3.0279781016006,1.08387604481705,-2.21567975925745,-2.41473578100626,1.07137932824577,1.28737816827911,-2.23926705348875,0.261508936238529,-2.32939831506683,-3.22558196154074,-1.33470824073242,-0.420970611880339,0.540140662307348,-0.318272762641806,-2.69516486800191,0.639842918560365,3.61642552957201,0.148380463645236,-3.81279092519813,5.37497275616578,0.406250019768453,0.642812588875692,1,0.545078289067743,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ethanoligenenaceae; g__Ethanoligenens",-0.231482936477329,-0.471511621712869,-0.0743506316723241,0.658153062580677,0.483109144728315,0.470598430680107,-1.28509829991141,-0.278728782917682,-0.0630806850259322,0.511689743342558,-1.82824736912055,-0.547803879579348,0.0692205395775751,0.438605264004631,0.722814486931776,-0.555541054081395,0.489895603442269,-2.97747757608519,-1.60881036360799,-0.454697965285895,-0.196337349551039,-2.63501703521019,-0.402985424228627,0.32131503900982,2.49529274930905,0.11328819390205,-3.29848804866579,6.23648878664741,0.429017175379004,0.517180510275379,1,0.584160155827145,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ethanoligenenaceae; g__Ruminiclostridium_D",0.367273783841211,0.397326600133448,0.32823955446122,1.02839250954511,0.860783563522967,0.190328063040875,0.126055656580665,-0.205373121412327,1.22221766526977,0.523414942324576,-1.88013073998525,-0.703138711540259,0.642263052834,0.936311353855032,0.85640529188643,0.969937263842935,0.501786938404065,-2.84157896624687,-1.59273787168555,0.572447228878623,0.516865293512939,-2.52216371718164,1.52993885877948,-0.00832256955241917,2.33369866804494,-0.00245338559450361,-3.73641160029978,5.15148593955352,0.498437500317894,0.64426862696933,1,0.79517021774665,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__",5.140413532867,5.22692950366001,4.89172884311338,5.52522340138544,6.74368704548022,6.81944811808318,5.09331629117906,3.1833564639868,5.62904073942041,4.62042353442044,3.27411522330314,4.02452480917641,3.44428921133104,5.53490955362469,6.67803428503947,5.67643316746501,6.08966186776049,2.16172642669012,1.6400753920226,5.24405267529098,5.11393341699367,1.96083342319439,5.11953938205789,0.107720757423106,2.49385017611575,0.0412709991221133,-3.61987151297223,5.33365850529499,0.482059286014651,0.677731312318868,1,0.891695668882201,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__An92",9.30630372362972,9.453330123059,8.9126809247128,9.49078146617249,9.96771374006295,9.95010116657004,8.60211357057539,8.51232507029359,9.23255578987142,9.39987231944497,7.39875677696674,8.23914141301689,7.87900886581355,9.40299183831197,10.0736453782036,9.20954173800008,9.76224095768707,6.24976771016909,6.81498458359649,9.82834860304506,9.50372960314076,7.43717257684299,10.1015751451177,-0.187290304487482,1.78125530819215,-0.103570298880843,-5.29212369464664,5.03813721479322,0.435937513251067,0.947948424474511,1,0.630684101598866,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__CAG-83",9.24035252483561,9.45781676181726,9.11951934562059,9.33847106619294,10.1875181139557,10.0395651527851,8.54864521496784,8.80364898534132,9.92879510553263,9.16849995460768,9.04807587291596,8.63641045886475,7.96952138152146,9.25911671433145,10.2368642622485,9.77492790165187,9.67794943815337,8.23119288547903,8.41516525277541,9.706371098091,9.63810370735097,7.43779241312873,9.20358237104734,-0.0541233323304784,1.19518690454264,-0.0401039863756658,-3.51004355057369,4.14161948603475,0.486739472270124,0.95965573678816,1,0.875385643767997,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Dysosmobacter",16.529788635216,16.6328527335504,16.1402262679898,16.6937555419548,17.4573505956344,17.2951723586065,15.8392721823445,15.8519146512739,16.5275008448346,16.4560144191477,14.7156473140261,15.6416304378772,15.1357481985244,16.5749586698949,17.3101792468924,16.6670618575423,17.2603816111894,13.6505828347361,14.3538906628481,16.5538055307241,16.9086898741526,13.6217222492094,17.3653882742975,-0.140982605192495,1.70804828093461,-0.0952677500827599,-6.38733594196723,5.56395465380452,0.454687509295184,0.815989160719284,1,0.711261998933729,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__ER4",8.28315671308557,8.53811454824195,7.9634091762528,8.73642956210943,9.32806687576416,9.17638754666877,7.64518056254372,7.97778566391683,7.94245585605854,8.20864646357867,5.99148703460041,7.58519009546348,7.07156811399934,8.61467912022712,8.82555519407037,9.027283360621,8.42130421543041,5.29815615618532,5.96361274114044,8.93190703586665,8.80675841155578,5.91728372274516,8.38012128679096,-0.194599970196582,1.7957035232996,-0.109073357789126,-4.80284645294235,8.03808725230413,0.464898603098226,0.796828476551135,1,0.764128854407976,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Enterenecus",12.8507073831913,12.7906273497205,12.8507073831913,12.9634605042326,13.9365508110089,13.7868530058711,13.3463157678553,12.2589168010963,14.0084350468244,12.7463644348274,11.1407535431565,12.0914327451657,11.7467459720328,13.3886833335724,14.8500791046258,12.019780344563,14.3509655254073,9.48252726313466,10.5426167632519,13.2158927084286,13.3413822005695,9.27055614904297,12.3798570551529,0.377492374078465,2.0175859192784,0.146333549896926,-3.16868449584039,4.51465453317797,0.457098292697049,0.468509102291142,1,0.76276810698976,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Evtepia",8.56787557416116,8.67896029722712,8.30587073370572,8.46098139631612,9.07412176556031,9.06851348535583,7.85990276470965,8.16522067941573,8.73030260968838,8.82642612621549,7.1827881663171,7.42593021304882,7.35762248136187,8.72758164893622,8.97541074118675,8.69743481811187,8.7322503088758,6.27931329172221,6.70294013905695,8.95305466195079,8.81976731283201,6.24786367722646,8.44680229907911,0.0204155040345215,1.5154654483323,0.019245032089938,-6.21792781074662,6.83159182787572,0.492187501589844,0.727271462694545,1,0.923809392523112,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__F23-B02",5.01596610981071,4.99170431443278,5.07172837856497,4.72046746477745,4.10636230801227,3.16346136328159,0.576625411656803,5.43645722296964,5.72954398228626,3.94247922518138,8.71189194118742,7.53401489437517,6.2025647243916,3.60155406037569,0.835965582888941,4.73889169950679,2.74903258693915,7.94790476306637,7.99872627960005,4.87308008180944,5.77422964322755,6.61893550251721,5.08879564484478,-0.0153160396819914,3.16012308643946,-0.00361767356927687,-3.92006806388748,4.35732093794695,0.499219968956955,0.951132947567128,1,0.911637341953712,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Faecousia",8.20735402971778,8.33381406986067,8.06816313110301,8.04403813317436,9.22842874768995,8.80670766410843,8.08176362303613,7.85075666707372,9.38017406697549,8.34344510903391,6.74377950697022,7.30971466881146,7.21262751916614,8.39111159060951,9.55773834224752,8.28432107185859,8.58705251762375,5.56105769464619,5.34067424958977,8.51342224883342,9.07321394505664,6.07111513900106,8.15291283314961,-0.00624621091218991,1.67609846158843,-0.00180837168999357,-4.25537390067867,5.56646872810608,0.499219968956955,0.539757329795638,1,0.934460602767975,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor",11.2306397678617,11.2561956681429,11.2121521302844,11.5355119014804,12.292724335163,12.536289971765,11.2725131142014,10.7975337740383,12.0750847944576,11.1493461091384,9.40612294254474,10.2949928538073,9.92481601397626,11.6505310207892,12.7374806350944,11.0198456617596,12.1976635388964,8.10864763766562,8.89924660291273,11.3792298327372,11.6202204550719,8.5460161477981,11.1577596344636,0.200055525777064,2.18250601391988,0.111769250297433,-3.28595025937447,5.67517591396148,0.453125009621297,0.523778876596943,1,0.819740292602135,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas",9.79152912300728,9.90863856702549,9.76455105259752,9.61550546290893,10.3308905655539,10.1348152228817,9.90485597193766,9.75843810301866,11.0114160519783,9.78249758428928,7.73668008111001,8.64178887041536,8.84976021182923,10.0224188121,11.1114115882443,9.75698938078091,10.2943643189101,6.7177253177618,7.38819240213712,10.1127304611858,10.9547454193977,7.13505551404531,9.43955699984965,-0.00755439345212405,2.07295358377081,-0.00408442769519072,-4.17571159841425,6.06902702875647,0.498437500317894,0.640170674684107,1,0.95415845764143,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Lawsonibacter",16.1140157946471,16.18448474303,15.756012525267,16.1041168272167,17.0046802213695,16.9289490517464,15.4166167451821,15.0750012818126,16.1939566831341,16.1834506062948,14.4372960073,14.9920576685588,14.6094766917517,16.172178231104,17.0124863026791,16.3189840895025,16.7322425320655,12.7417645465112,13.5878156934204,16.2407687953945,16.2676900499707,13.2871953492137,15.8904328616255,-0.0113121671389358,1.77763248026806,-0.00692963434687871,-4.67557640745842,6.02678499495475,0.492979720612874,0.65015108541775,1,0.848479379560068,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Limivicinus",6.72591791082915,6.86359505829207,6.6208083463291,6.86191060722134,6.92450086034715,6.85063778768845,5.68624536950879,6.70058940155197,6.8611087881274,6.57368927333382,6.29277082362004,6.25528500100346,5.4491051407563,6.64262132713358,7.4887117860037,6.92735047346695,7.04822828227162,5.33028397454476,5.40776020443388,7.33729263248385,7.2414017997005,5.23504130142537,6.82368969109194,-0.251946042840479,1.0896007571871,-0.225497218448786,-5.03509139474846,5.72161663492983,0.381250025603948,0.753692359295624,1,0.397249361996363,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Marseille-P3106",8.03241166547884,8.15133416983089,7.92954998092152,7.9323172801886,8.55480724456451,8.72494312879123,7.70678317358783,8.00164386380081,8.36097784207455,7.99877652326867,6.44112127554871,6.71464151831644,6.7301308782087,8.20900590991668,8.99461173926223,8.21472470438028,8.16530393939828,5.83880322980092,6.09641430627401,8.34536605936971,8.37592407585919,6.17841579538596,7.94983788535779,-0.0474097076991411,1.7240622075592,-0.0338555617986291,-4.83257982095826,5.92340938290156,0.484375003182019,0.855053677651167,1,0.860427908971833,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Onthomonas",5.66955137778407,5.74549711811225,5.54239634896593,5.56321631560477,6.61293851960452,6.34791470599673,5.83919262906795,5.02935071619097,6.34835195784803,5.52267114212433,3.76820160808133,4.71321157266016,4.57591751609198,5.93922792598223,7.16200015242928,5.56197963159546,6.65126408532956,2.36157566698435,3.26770371120981,5.63323629867524,5.93931678596568,2.41035914618999,5.92271265671986,-0.0259801034367868,1.86154487775937,-0.00766841240345368,-3.81363719086413,5.24665516438803,0.496875000635807,0.592987893496118,1,0.932889104413389,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter",8.25940155854318,8.45131536855095,7.74808778011852,8.50056898129865,9.13349026173955,9.249517801935,7.45991835851963,7.84461294675067,7.59194225774208,8.4622401478557,5.89096213810783,7.58246346138534,7.21818555287333,8.59740597249592,8.41955223118494,8.98458094079851,8.07489126414222,5.0649895975901,6.0368738975425,8.90847899015145,8.59458472249288,5.73137009054788,8.50392484255715,-0.0955672832274699,1.90526494866628,-0.0603876383512526,-4.41686252585265,7.47351117204904,0.475819037677096,0.72285073906043,1,0.847039473684211,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Papillibacter",5.23517056492176,5.46376334096953,4.97720768250236,5.47070406942629,6.31152349017761,6.08491010240719,4.82971936330082,4.91156212857525,4.90515952808009,5.28263020167628,3.14150863750189,4.77559990790276,4.31766596003873,5.4758853472002,5.7433967579478,5.84571221846755,5.46234837794602,2.29501984248626,2.72042354905981,6.19696036572572,5.61242159391986,3.11437114253304,5.32563061577644,-0.185627245520219,1.70961137551368,-0.0965613265476127,-5.30361519417204,8.06523079234483,0.458658354776321,0.70796668663144,1,0.706909975183485,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Pseudoflavonifractor",9.78868603126011,9.80079909737671,9.70644384217997,9.9647220735672,10.5281920858322,10.5806867344151,9.46546183944342,9.45178417656642,10.2433833041498,9.95147258189425,8.18325549790266,8.83988113825145,8.47828999666722,10.1448586848487,10.5794085648108,9.61583444115196,10.3385277079069,6.95208429260997,7.6990694635511,9.9788023598334,10.0659157118127,7.0180988140329,9.62761085577749,0.0584512088771101,1.72224454284473,0.0330448236747439,-4.09584027741978,6.35977197666287,0.481250003820066,0.492259604787879,1,0.849102160416982,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Sporobacter",6.17685974342694,6.45771663826983,5.53892012020762,6.64408821521267,7.38271743793337,7.17485433885217,5.49434763146417,5.51505828469046,5.24631929162607,6.26749136879836,3.70497718962813,5.23931816890708,5.16529792780188,6.51320372049593,6.66707300682573,7.05849976206129,6.04706691069446,3.28443482930565,4.05341726242754,6.93487229679957,6.63374735156768,4.15164212818459,6.45336814608892,-0.203199407633456,1.93472812860801,-0.104289142356158,-7.02538264085171,4.90920954986837,0.464898603098226,0.948805200594984,1,0.769628337510013,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UBA2658",0.714669282844184,0.660148775482915,0.766051097192184,0.599319210447353,1.3404123480631,0.944402591862584,-0.103286143138567,0.466464249469819,1.73209147946204,1.77720432730487,-2.13416426222592,1.04144024373658,0.166357610084034,0.542944354830249,2.15436106430179,1.41802359625908,0.29577944503515,-0.374389222287709,-1.39705557942241,0.987525894158999,1.03969706673355,-0.157316143679518,0.30606667123841,0.119209504355297,1.98848959327427,0.0475352381222626,-4.59162020509274,3.77555118059899,0.469578789344162,0.727636030839942,1,0.721401723759986,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UBA738",1.19453175047123,1.2289001164236,1.1652593286959,1.49581309702211,2.06941469486646,2.71313719898746,0.642514909311148,0.446250987676635,1.9389660330592,1.07033337125089,0.000960601305655118,0.991622490828924,0.0430436536568664,1.23315557903399,1.86415412863836,1.31170266071638,2.21402327315416,-2.65496079588361,-1.78712346474376,2.04064683672309,1.6624174362229,-0.490161389441999,1.00777616651986,0.0905159475157689,2.04262466829887,0.0308825028748332,-3.3890117143582,8.79689736195632,0.480499223929895,0.547997886710483,1,0.778338389551625,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__WQUU01",-2.03581681016693,-1.76127403964721,-2.39668398071405,-2.6830508455057,-2.56248942849852,-2.91529678911862,-3.20343068811595,-2.81656027758807,-2.41437387089407,-3.09656901793671,-2.19716657034463,0.635210939084812,-2.87333079322573,-0.346015613313533,-0.131094860906975,-0.536984012863236,-2.09651734885091,-2.75745392551012,-1.73544118803025,-2.53973043877613,-2.7140880446608,-2.46524943647685,-3.20706352102029,-0.566499674754706,4.24540312380319,-0.114109433641858,-4.9461932021548,3.83545537501732,0.440625012252645,0.611100106740914,1,0.609858999843036,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__WRMH01",2.05860512281196,2.22194046346772,1.84320060583781,2.25397549585687,2.90047460126865,2.69571495956491,0.995531535523794,1.74314735685333,1.69241543269183,2.57946497361686,-0.124505254680248,1.116054122666,1.23651263448314,2.55753759445374,2.5689980522321,2.7739839369635,2.19719166474118,0.472797273513599,1.44430219337579,2.65710004968944,2.74645494739092,0.584028963405668,1.9498789597011,-0.268004815956374,1.59588438221052,-0.161001474645101,-4.14027348830562,3.5869378661165,0.422776927121251,0.616419650544097,1,0.568694910449458,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__QAKW01; g__Firm-08",2.20835188826293,1.94470329049241,2.37272325483247,2.20150049774484,4.13548054299345,2.71175332987498,1.97259745024728,2.62012401965536,2.03171668871312,2.16845021574419,-0.0437109804630609,2.79711317360183,2.43255686816045,3.71184510362919,1.93832233994912,1.94102353064983,4.02551811044433,1.01419981400679,1.43788675231753,1.70503725851372,1.40942062716524,1.09818108770667,3.63582036332496,0.2644598675199,1.82914562336127,0.125753038968398,-3.85442089335594,4.32923236019509,0.447737920233054,0.758217114301726,1,0.675526183858711,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__QAKW01; g__QAKW01",0.0107572942837777,-0.0713646996008599,0.101934093849113,-2.58675047758467,1.96538915116622,1.46915151055941,-0.0909117588156949,0.679529823630174,2.49751209714633,-3.47011307178476,-2.07680203474833,-0.332333591963286,-0.876856910104264,-0.607594555280675,0.787309847398006,0.316667450386181,1.24302905267058,-2.88063373438023,-1.57638663423553,2.15783483373796,-0.10912857481701,-3.08521299646146,-0.346339552174774,0.288306815445059,3.48356939174336,0.06646157469452,-4.03303096721654,3.95879177447817,0.456250008969626,0.736876793255139,1,0.737757078931131,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__",4.77270954269653,3.36946941172611,5.59279185896003,4.66244809424189,3.96316525174953,4.97428332226191,7.26881333811442,4.965411738808,3.78432082613136,6.15383330258268,6.30833067460879,6.0601399391246,7.22344387630922,3.34420702583223,2.90910258708967,3.63194111360353,2.49842048093454,6.32385614637469,5.54113506945498,2.3402708615789,2.30539715791451,5.80979954221548,3.33218945823504,1.8024468165778,2.29508306021807,0.800280870994919,-1.82580898687565,6.75358141914312,0.202808205527589,0.0155323575883117,1,0.0189463569518717,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Acetanaerobacterium",1.43062766530655,1.39826184484074,1.46220484933315,2.62037011612538,2.16064664210033,0.937287483366186,0.858651446511782,2.1748642835886,-0.447026981372799,1.69965885323587,-0.0544453622661472,1.12742957145426,1.7054113773684,2.18667108707297,1.43372604730952,1.41579086377065,2.25522650651379,-0.469235260954219,-1.35984531304117,1.73483925488433,1.09029154289367,0.573478204892934,2.33126955605483,0.144947474923143,1.89319528983646,0.0639352327733855,-3.96285614217511,4.19475674932558,0.463338541017067,0.7003479818252,1,0.777589936186105,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum",2.72161522361963,4.42082527718775,2.44290657230809,1.72956014272009,2.56012038176834,3.07616008190142,2.93744783360486,0.432933082737618,2.65698857801495,4.63353881597629,2.30368244592581,0.629576507799335,2.19447494103526,4.20411300103676,5.12174020906639,4.7005822491362,4.77985439181343,1.34645613077574,0.612086983454365,5.74127067565905,5.76629229025808,-0.247985463584172,2.34300891957357,-1.66230072976,2.57191374557116,-0.495602967953266,-5.41725929556401,3.33530752809458,0.3296875391981,0.236877081215326,1,0.18449265517764,1
