"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K01613",5.3981129513513,4.57258336112244,6.13506718707218,6.73682751068589,5.55109524041913,7.02652504068568,4.9802894876202,7.91196160647949,6.6662047819953,6.69233837827685,5.2328913217221,5.56234748546466,3.62080036422696,4.23447008489299,5.55117979432191,3.47980810697935,2.60675138366934,5.44269953566482,4.02663357663783,4.75709204265384,5.37406681052912,4.18173162512416,6.64879709807815,1.33867438430879,1.69173951424662,0.768073807005508,-1.53626826300187,9.55711075431734,0.20124814415623,0.0220308694342341,0.399105746897539,0.0266223593550412,0.367188020300335
"K01615",4.50407617299666,4.5431302381223,4.3140666471069,4.08594001642858,5.12166901333901,4.57884977996607,2.58587050627811,3.99640646962188,4.73592559448014,2.98678836775955,4.83126302937607,3.36796447311153,5.50761568794753,3.93225599733121,4.55647324900182,4.52236601409023,0.690809484047441,5.00617218975651,6.09612072752732,4.8260401236625,3.95095274820535,4.22948016743969,5.44279335101363,-0.272043222679928,1.44837624248993,-0.150620941563727,-4.11521907019224,4.7933854198339,0.419656802998231,0.794887041772296,1,0.553815319258915,1
"K01616",-4.87437563250347,-4.8360556806231,-4.9217133750101,-5.34208131167448,-4.8597085699761,-4.13413539592051,-3.86082532596036,-5.4558697118354,-5.53197807112209,-5.29420180516431,-5.17914535323664,-5.70160117235864,-4.79281138668135,-4.32966827467866,-5.72525371684223,-5.1042445407395,-9.72168935225887,-4.71054431095859,-4.16929254928646,-4.84012717458937,-0.924022668973191,-4.74246430553703,-5.36730053514335,-0.254966804600372,4.52887138330007,-0.0502793486633576,-3.86851186237715,3.93997819707127,0.476562504778868,0.725903201414379,0.983128507469082,0.685672082368096,0.98727167038051
"K01617",-2.76807501746344,-2.20665789432732,-3.23680639257045,0.618233263988325,-4.86559700236472,-4.7423969620694,-6.71639991971814,-1.77693562136031,-5.49935947108323,-5.133433113962,-1.38644882571574,-0.665161840296792,-4.4601601808839,0.534775936892862,-5.86014026687411,-0.793557741523577,-9.65535451370213,-4.17061226971702,2.54664617158493,-4.63317499998158,-1.77204889029777,2.10384992106646,-4.55595691252036,-1.24991888711692,5.52487729498993,-0.196155336867303,-4.31414475445736,3.6813961527684,0.405616244498843,0.605879556815202,1,0.540752905183052,1
"K01619",6.03217251505795,5.43705583180118,6.70154997349409,7.17231143547809,6.26528902967724,7.36987206062316,5.55953978629693,8.10637449494891,6.99365666101109,7.25920646337134,5.98328810240252,6.14864382651848,4.83181481392059,5.10644506169465,6.11947741170977,5.513594992982,2.97434869487217,5.71051420410107,5.14449117283199,5.33004787199977,6.11977343959837,5.13995771066705,6.86958841191657,1.083597508771,1.27077249031246,0.76592561961193,-1.56968138475864,10.8474170633271,0.193750099715403,0.019035749577411,0.39893902165555,0.0189913487248046,0.361537514647848
"K01620",4.01271078389813,4.04481401331919,3.92127916146949,3.74609096081417,2.62690984574875,4.56757419975497,2.66407741858608,4.20834725925246,3.1755255612324,4.06321705540228,3.4336327621749,4.23381505813834,4.62690043568706,3.17814848198721,3.97798990588493,4.34284903894007,1.85015549659749,4.83975610895794,4.08063666988847,3.99134783163777,4.18149226460052,4.88111705984806,3.71032979723816,-0.191351666114151,1.10473465551717,-0.143677438649283,-4.26318184481241,3.20200893726563,0.439062512584682,0.675414621445287,1,0.563950730964082,1
"K01624",6.8034483534162,6.69414412394585,6.98902421940095,7.25605718626061,6.73245401452014,7.0904688217377,5.37819585413171,8.0979817859876,7.0147636857549,7.05200275793279,6.97592459426474,6.43507969174027,6.88576353924484,6.36892331620778,7.31777539655045,6.79704257907263,5.0168064163352,6.0576342019496,6.30713972607913,7.04396747503419,6.74225334751206,6.76608844338939,6.67273885614851,0.310848826290319,0.902891294407371,0.377093537448872,-3.93474144903484,8.24823780603662,0.296875049494327,0.212149149745943,0.97271238017649,0.124413246389833,0.682626883639543
"K01625",5.98352285104322,5.91150339538313,6.06207386802238,6.75630148912194,6.22764543494338,5.97053104009806,4.66098787957283,7.63942065547195,6.44173250101673,6.10876582930603,5.95314764672586,5.82003445978329,5.23230862075851,5.84220475529503,6.1903723026531,6.05086109715178,2.32054104298911,4.76123940315888,5.99585812771545,5.38072650395599,6.07426215772317,4.68582954623512,6.63507976633649,0.391911930527056,1.32034292594803,0.273077561829924,-2.26521639222596,9.07089091724951,0.341653701841837,0.16420954632501,0.865662831089306,0.276993118626729,0.969071440187008
"K01626",5.07769645078372,5.21271503175861,5.00623164965887,5.28976772500427,6.01493628023754,2.41184685530485,3.54480706228051,4.92621221649674,4.42936547150395,4.17723897398372,5.92102934289489,5.12636885090828,5.265014271437,5.43054332894463,6.20962151203958,5.78478579233576,3.13407035784846,4.81237976977566,5.00884872692657,6.15654779104228,5.60300012438311,4.54187313901574,4.89880578644965,-0.373037040970761,1.41946743895093,-0.250703092044448,-4.66682227900498,2.89984220053972,0.376562526743331,0.345396552931474,1,0.352790893800472,1
"K01627",3.98170789546131,3.47676079042751,4.70424087681947,6.20237737627996,4.13704362113066,5.74396126975337,3.60013694509866,6.69750038669059,4.81807842266265,5.77655679452285,3.82636753933832,4.56203949092982,2.34153527760628,1.37595826489421,3.68796839903791,1.9020226784563,1.21520020400509,5.41061454919734,2.36694780493022,3.61501464730753,4.65977237857512,3.39280445595617,4.68380693188489,1.47039039435307,2.15085594642313,0.722156028774963,-1.41223626903107,6.20300612568843,0.209048451155202,0.0266049516378705,0.401406659816946,0.033205196989543,0.375582331297609
"K01628",3.04255104270794,3.64069506565451,2.44931169288886,0.744152094782434,2.77928472231839,2.4764300820363,0.771921202909998,1.11759594543932,2.56307148064079,2.13489435860041,2.86978650540213,2.64754021057151,4.39300427232518,3.77968145804752,4.5448131905756,3.31871680667894,1.33237741580498,3.80913612669512,3.43856439104812,4.06173620567281,3.58629719638392,4.35039919581985,3.19087112090377,-1.2948059355922,1.53969211358517,-0.856206985735098,-9.1752226696999,1.81417492832916,0.152886251339455,0.013219035868234,1,0.00594263515122646,1
"K01629",1.84022602391479,1.81259251707633,1.86355727084331,2.81423291033347,0.831811312976313,3.24759477365646,1.05332527467702,2.94554641525218,1.760829434781,0.856036540218327,1.70338739092229,1.77794726947339,3.44134488340413,0.838994260420201,1.98505274605535,1.98581188083621,2.25258678463752,3.44580443009106,3.27169189484099,0.732482636649198,0.550736941421778,0.311213984042819,1.85414381271545,0.311324778346465,1.69795097108755,0.169803541359325,-3.06138672913321,4.48982654928274,0.429687514593698,0.535676573882554,0.999855825995461,0.635082977684081,1
"K01630",-4.6111430442003,-4.36509073617517,-4.90946754657471,-5.5282152758882,-4.88989794451536,-4.92438157997442,-1.19355592646885,-5.47204461062758,-5.45581044971659,-5.65462083378164,-5.21241972770001,-4.81792582708963,-4.79952090954607,-3.6960557372421,-5.34635380024722,-4.59545799286029,1.72377425478973,-4.49620010712435,-4.131589493419,-5.29637566175697,-4.44996808196174,-4.68006518216916,-5.33881934227686,-0.649758475022514,4.93201901531501,-0.115168575417514,-4.66353655193261,3.4208037573741,0.453125009621297,0.605336760342193,0.997182559142717,0.617448486111412,0.994623237978937
"K01631",-4.64394297502147,-4.37314236503204,-4.82975653394531,-5.43524703711228,-4.75066090431019,-4.46312990471994,0.0622068563702829,-5.6687964254059,-5.70991933713432,-5.5579416700939,-5.29258958004509,-5.22551193876173,-4.74582041772056,-4.29244347917316,-5.29459039816112,-4.48179939157927,2.44678882201404,-4.00173710282911,-4.49468736080328,-4.7799555552537,-5.06817523911489,-5.2013582233194,-4.74094676529775,-0.5635204240149,5.04587965269043,-0.106334439084465,-4.04233163448479,3.13251444266044,0.456250008969626,0.669099665623525,0.996517938132798,0.673246149651432,0.995068911984848
"K01633",3.71623540053886,3.48024399797692,3.95740102706615,4.05731521354148,4.92882218881613,3.46573978109932,2.69697406712236,4.96168117979415,3.45512104023261,3.25651593538801,4.80641400235632,4.01314566460352,3.9461047191117,3.30664956868811,4.06457466730022,4.93737894492499,1.96670494897837,2.95869446411674,3.77551061394801,3.66415392970051,4.63461476949968,2.13854446042668,1.75010241740046,0.525706296479355,1.39197062184514,0.385042065556063,-1.91320770104999,5.85526216039528,0.335413453973971,0.164169466801725,0.840979445492184,0.231166122480461,0.917139478704026
"K01637",-4.31482078298433,-4.24956269090682,-4.45009991672878,-5.44878726760719,-4.68490596652427,-5.12118726325915,-0.206827144216913,-5.69954082909619,-5.01672211578791,-5.1780721682227,0.20722899534876,-5.60816727177505,-4.97995073457067,-4.35205877767389,-5.22336171199615,-4.63805564179503,1.58614544331764,-4.36974611465586,-3.95774452757777,-4.80529788662758,-4.95613045747127,-4.29437498691225,-4.78027199042413,-0.189470171820036,5.03983085518657,-0.024427865215455,-3.89991031122996,3.96407687815816,0.484375003182019,0.770923863040061,0.999632878054223,0.751628330067765,0.993648911329081
"K01638",-3.98778139310818,-4.4939685619246,-3.54909987823066,-5.17050959443439,-4.27541995285088,-4.52717507982277,1.12733888070678,-5.04019110317492,-2.98697614479826,-5.64690958041676,-1.23027866166928,-3.14088668005664,-4.12172916503311,-4.00583745546858,-5.38185604867803,-5.14367183648134,3.77287578923641,-4.26666837195797,-4.50839345929871,-4.70762817919105,-5.47315632816554,-5.05692243303839,-4.90553293137721,0.774195126024182,5.44367624199163,0.146772240288414,-3.67884913203748,3.91722911830588,0.42500001561,0.686046809937982,0.991778858836529,0.59987699993505,0.949091058711861
"K01639",5.71534614280073,5.4620166343297,5.98918042264772,6.83607654467311,6.10753361978822,5.75324037187942,4.45383150265891,7.35806659432836,5.98247953108809,6.07688135305234,6.03612914288133,5.63575713900803,5.60985487445264,5.07355218516049,6.0204954466371,6.25327589074417,2.63137176714433,4.91177309940549,5.36087058282491,5.58887595156163,6.16259951342272,5.20229526929961,5.59834555602273,0.537402702250248,1.14526598936775,0.427534239541559,-2.44596780188442,9.51440662609058,0.298437548965275,0.106199326301726,0.659716112846113,0.125739235126329,0.685305306377348
"K01643",1.18343939834134,1.50345642862957,0.899763608158105,1.2586482757379,1.25321134277603,0.963951278458447,0.198936943534131,-1.56214528427148,0.154493246419282,0.207965845837919,1.73786126316598,1.63973234289369,1.29656215932351,1.18318003456291,0.940795901516292,2.83101081787331,2.23293535587056,1.21799563751699,3.56105863300715,-1.54190382787145,0.55053393060431,4.07098804358785,1.4711497274171,-0.876477900466127,1.86352504319463,-0.413686594396781,-6.754882021705,2.56489193326823,0.302652153495495,0.18770404931176,1,0.174515475816753,1
"K01644",1.34992564012622,1.67430570544987,1.14730688305866,1.48122500979406,1.3474658709625,1.97949070871065,-0.479040450237597,-0.443509532553197,0.336887996600751,0.469562007399837,2.67649672736602,1.11048107000772,4.59081157554927,1.05774428884826,2.29614515252754,3.12267773992143,1.31748275934134,-0.0135926760960032,3.54316725962373,0.116721841334677,-0.399785596918253,3.20493049088621,1.99495998810986,-0.415424320814913,2.20985711211273,-0.187589283265837,-3.77486773424449,3.17975177614914,0.418750016978683,0.644044178497146,1,0.5134017975059,1
"K01646",-1.4273326334064,-0.839354775574455,-2.29979000969368,-0.0894033190210646,-2.45259128074401,-1.25104642690907,-3.98710246167189,-5.3410934139749,-5.21766324990378,-6.08676907060857,-0.383159267900334,-1.98893889001849,-0.733323096311619,-1.63326783251431,-2.14948351625892,-0.54185535643702,-0.482830521789052,-2.31465542837705,-0.0105527586293626,-0.701139200566244,-4.94010567615496,0.890666384994136,-1.54169165448013,-1.20372815732631,3.22336776916111,-0.340225904695398,-5.95413165642144,2.14121830452358,0.33385339201401,0.244108636656321,1,0.239413486571478,1
"K01647",0.411739249934353,1.05903220011809,-1.04611244018291,-5.36117694134611,-4.74715705152717,-1.42167750609729,-0.214241653588179,1.24233612389886,-0.847762402647167,0.62724578920797,-5.47254118509503,1.36325978886655,-4.69247657473704,-3.60953978532861,1.09022307527184,-4.63317798781676,0.749642834937028,3.45190390037431,0.219499702846155,1.1335502982119,3.82440837380921,2.15213565358044,1.40488079894329,-2.36168617869352,4.38045982724013,-0.478763397226964,-7.56096607482762,2.86325498663127,0.237500073726532,0.156184506614728,1,0.0526174555900756,1
"K01649",6.33999331123322,6.45511433524527,6.24281135693946,6.22332368241273,6.67713770744689,5.62173041924651,4.56957091845015,6.40723096903061,5.65394385518451,5.62852450079931,6.92365028138087,6.27304929745976,6.67158650143858,6.03444123729113,6.54045150140874,7.35348966786221,3.48869684243841,6.42087163484162,6.5988066146267,6.5194557359152,7.06748120347255,6.00120590814563,5.70874775486911,-0.248355131316881,0.992704627476781,-0.196491624127737,-6.75244702772618,5.09988431877078,0.404056182449325,0.794865752786237,1,0.473224397989781,1
"K01652",7.32317721435234,7.41515106628499,7.30955216169455,7.29900981341703,7.83327364587541,6.89530612823805,5.70294449245122,7.3732748952106,7.03317672296595,6.53051340850615,7.97332202271003,7.33590061254203,8.14504888574945,7.26905906090719,7.81108401602233,8.35531917059896,5.0211656683299,6.67868285799681,7.69323239748512,7.70500451253122,7.58492476389704,7.22352393135896,6.93002055805236,-0.0793610903598339,0.978545400760786,-0.0659862612857968,-5.16885024803419,4.53910054722931,0.475000005099006,0.956390702639181,1,0.848638373043365,1
"K01653",5.29267213158992,5.31528012195097,5.27023534132231,5.32576985240956,5.96929390576828,5.12484970897469,3.38600149702157,5.31382740659939,4.88096451080861,4.28712439264735,5.8502292751199,5.28256473073834,6.17662500203801,5.26270765902135,5.58125575268963,6.12725000914348,2.55469225652117,5.0671134995656,5.46360840268291,5.53581407979166,5.34045467392196,5.20918703277428,4.76826946538555,-0.0117873171478218,0.96200984155881,-0.00949379012753863,-4.40628959392207,5.9428941669116,0.492979720612874,0.869021902187354,1,0.883643832947239,1
"K01657",3.38376133344225,3.42404828242121,3.28273715201836,3.47342701738376,2.22610354068026,4.08996456072451,1.83294574313888,3.92169357404064,1.86698073628346,3.5637541318184,3.0842629462067,4.00473386016903,1.47612513137343,2.75225520966955,3.67721028363693,2.90774540574006,1.70324389212649,4.8115184872737,1.91284565305208,3.55232990528698,4.20297284147633,3.41521744855464,3.54960603693314,-0.159802475158416,1.55524665204352,-0.121127776687647,-5.48344233118147,2.96253740855584,0.440625012252645,0.509130487440409,1,0.638089561367425,1
"K01658",2.27501730334293,2.61179214392384,2.01284254660799,2.16325799607836,0.311330705167071,3.35333826688917,0.841517826207728,3.32630524603249,0.71365481563074,3.38390377240922,1.83758941937178,3.13201003498102,1.36406012426181,1.04911261315779,2.85460694954004,0.458730234796681,1.02107803483046,4.36472860949541,1.33723425841427,2.89728276311337,4.27001894985077,3.42458804409349,2.32305143115071,-0.347751764837009,2.07409733973104,-0.168888368412633,-6.08265709061482,3.01198937354012,0.431250014256752,0.571960513716804,1,0.609347260711425,1
"K01659",-4.07250148449669,-4.34603984166665,-3.69479361376522,-5.66898523932161,-4.31561167501977,-4.64662529093502,0.318601705767947,-5.40930772916276,-5.28890161722198,-0.323892084859608,-5.23291967714423,-1.85435119156547,-5.06346129898738,-3.95330702231156,-5.60577282093439,-4.54822376062067,2.0416953366094,-4.70983461805177,-4.35543294662697,-5.4023891452691,-5.29212312096365,-4.33758982689809,-4.70169136509794,0.735710910503375,5.18770172263172,0.1348358307158,-4.00045926005082,4.14211152777647,0.435937513251067,0.717867383017937,0.991637199621992,0.666703144958756,0.977389373293663
"K01661",3.81488714915786,3.22225983913538,4.67039347226508,5.95639516420639,3.64265166715986,5.42727904572103,3.2477605896721,6.59315133371888,4.90903723950607,5.37465749488753,3.51059175754405,4.41002670506998,1.91989570793511,2.29786402957562,3.74960120186109,2.39132602539746,1.5299571027595,4.92162243085501,2.61740804432949,2.82180392184733,4.93388366680816,3.80899514739627,4.41996057434689,1.10583852236346,2.05183957048623,0.603075023250466,-1.68630535644317,5.5566417295908,0.275000057399744,0.0663529532013676,0.508247588038775,0.0846285946058585,0.536438158354896
"K01662",6.71569138362495,6.51896791722743,6.79303551373032,7.72557656669125,6.85174254110028,7.1738108766615,5.39326093918539,8.27140253163713,6.56347178593583,7.01297107553363,6.68693261107126,6.74052901890679,6.12004412019226,6.40013143840893,6.96247263237013,6.99182966170534,3.58951859496314,6.87542020350657,6.33957366532255,6.6116423644988,7.13238311392024,5.97851914818885,6.05059986179162,0.333119039759429,1.02037904331303,0.283278372193905,-2.79725037285936,9.49587600656296,0.346333887770854,0.190326466995258,0.941798011281143,0.27091626929572,0.986126416249288
"K01664",-4.11339825713674,-3.92421295922826,-4.31272244224906,-4.8847107333118,-4.61872574073488,-5.03576717726752,-1.3635041906033,-5.84699768429322,-5.5090009813225,-5.43529009284235,0.182469504681521,-4.91867144558154,-4.66558777263746,-3.56539064394677,-5.2971603084284,0.123037133621564,0.901024250202284,-4.38339003935892,-4.57936188108881,-4.91771738025279,-5.71208034797988,-4.88785900792527,-4.96873762077189,-0.463372743464383,5.05066246183723,-0.0844801804224893,-3.30303252910745,3.33010645045576,0.453978168540086,0.688900113599404,0.999271750752396,0.682808931103726,1
"K01665",-4.27024690729855,-4.27745830820736,-4.24840375658616,-5.08912651657063,-4.7864371949922,-4.86305501900221,-0.116138988344234,-5.72160836910583,-5.40118086205112,-0.165218074659023,-4.96709514195798,-5.19890266845037,-4.35647634579101,-4.18441306816555,-5.68527441274701,-4.42554299220278,1.37372823489505,-3.95369114163485,-4.88875178864308,-4.68644505641916,-5.20035508266253,-4.73900859365613,-4.63428264246476,0.281839534847952,5.11493890463423,0.0474378697486122,-3.4977647432175,3.92295200930383,0.478125004459011,0.749475278601336,0.98206500038562,0.773795489050423,0.97574185621863
"K01666",3.61625757093019,3.80421420454542,3.60298197428597,4.34755942105537,4.96012333396311,2.31885788950031,2.36011295694234,4.41323691778741,2.64374155418983,3.38995363466355,4.91759626994925,3.78327181904405,3.30925983311992,4.30033745888674,5.1672898263177,5.11432046964464,0.905869691298831,0.466554940722764,3.16576784491108,4.85748405083684,4.60294190984212,1.23576245452689,0.0836787093831823,0.172979161145674,2.23036612708694,0.067514382250059,-3.62989873855902,6.51759078885088,0.471875005740203,0.401491685544921,1,0.824194055267488,1
"K01667",5.58039885266794,4.70734625715213,6.43433268800175,7.27590479978916,5.76924443858816,7.11978565584085,5.23249277761917,8.19845236725087,6.85942684567953,7.10075076401216,5.52105176624367,5.97391578817551,3.14794551126072,4.93251190146546,5.87935104675918,3.85952420618719,2.94858469361514,5.41045781038076,4.18268050702383,4.52129719644148,5.62094312227687,3.41194406806786,6.73110357194606,1.57805731881574,1.88420838608628,0.783089298496994,-2.00691531613234,7.83998041339935,0.189062603152049,0.0234240278214115,0.399531853802525,0.019866658592955,0.36200116954177
"K01669",-3.85395537674539,-3.94719960261798,-3.76829348026534,-5.63159715029661,-3.91512781546676,-4.36581712052691,-0.865807149941196,-5.51024618041585,-0.363985721596826,-3.01611196819983,-5.27658056425899,-5.141840665111,-4.03956360126453,-4.25182761265622,-3.06328860779917,-4.63487976690767,1.1411618358576,-4.75716024225659,-4.42368775811268,-4.50841298020226,-4.82159854216123,-4.39734369137597,-4.63543990036732,0.0587395925336178,4.71212041944168,0.00880346266325812,-3.83831738484047,3.95507503645198,0.495312500953757,0.756189550875027,0.982517692714357,0.752946961127108,0.974308419154114
"K01671",-4.11410880799616,-4.33037094135019,-3.82876947997322,-5.08435165349234,-4.45186867052855,-4.82110155717779,-0.944834069487576,-5.40368254486994,-2.18883857680279,-5.3297990753843,-2.07698720029427,-5.32247339234433,-4.35648575686354,-4.6473671534622,-5.34681254726514,-4.16927507702792,1.53461993642927,-4.28739737593737,-4.06460057971436,-4.86631760214933,-5.12651029834913,-4.4068777353706,-4.60143748933916,0.367742154414108,4.91317474043437,0.0730085148896145,-3.37546058845625,4.19470487260338,0.465625007026818,0.767743147143203,0.987320980324016,0.74416857571608,0.978078196512117
"K01673",3.51234432351649,2.58224163269442,4.13844458241583,5.08933025745574,4.0762901139984,4.66997131354078,2.71371838289976,5.83303606595736,4.18206658885893,4.80495042725614,3.23088225326138,3.81381675113232,3.62885849329455,2.73084615622571,3.30901622557256,2.1754402062199,1.13288343428511,3.33889382214772,2.25177615378241,2.32272261582604,3.71882820374413,1.12127788594102,4.28570512695021,1.58998880880666,1.43025023376655,1.0170948518643,-0.839396184080516,6.6477618720063,0.140405767293645,0.00304550852533163,0.39893902165555,0.00431396679945442,0.361257903928167
"K01675",-4.75965400898949,-4.28296372865784,-5.11110105331433,-5.35669007247927,-4.62848024584773,-4.34295296805394,-7.30960369252945,-5.3481808836472,-5.32361631676507,-5.25292958949717,-5.08206279009733,-4.28775954272995,-4.14463537013999,-3.90823633270705,-5.47564022951059,-4.79969372206216,-2.09131122272108,-4.12738291538091,-4.62262499603808,-5.34501527137572,-4.5723767339861,-3.93591891453789,-4.86614635478519,-0.942265271929884,4.35642321203822,-0.174676715792888,-4.33121782444023,3.985863653419,0.414062518016231,0.584078572258609,0.994892518142291,0.533652239304813,0.993444014526726
"K01676",6.2613992433723,5.27947576299001,6.95424928825154,7.77290963718556,6.53492542959361,7.51999997075152,5.78610345096811,8.79243952235526,7.2358771305371,7.7537261658336,6.03901445838917,6.31395061414852,4.21564740832074,5.35041862028435,6.21716392107628,4.16523605065314,3.82572130643643,6.66593399327796,4.58007263043397,5.21224474517569,6.50303573288992,4.64445922260994,7.36030690797705,1.34645146595635,1.81172653420945,0.722916259912668,-1.42298846810218,7.46260872296205,0.231250076891711,0.0273841505348609,0.400115261349797,0.0420078542780749,0.388207557985707
"K01677",3.8719407500593,4.0489398876697,3.86191834281446,4.57051224642339,5.2370343686881,2.44684119714032,1.89501498123003,3.81762664917233,3.08062277041296,2.97991927508593,4.76941012283328,3.8945325662378,4.9804922292491,4.70089223453509,5.35086515899798,5.59284609167965,0.123620104004961,0.740373879022389,3.59195612618298,5.06535286736824,4.45188632360928,3.59756762869067,2.72115711504986,-0.11109981029702,2.12419454955732,-0.0442179166426921,-3.28175327735634,5.33817899249828,0.476562504778868,0.801617104561333,1,0.832666970220182,1
"K01678",3.57534842414795,3.87746765113276,3.38346760303485,3.55024510503234,4.55222010452645,2.51680896793563,1.29102280252777,3.45178288328017,2.54142830088557,2.54060780423175,4.19887180701041,3.35919868880252,4.55161907262388,4.10207335188452,4.62292495180753,4.73041672495093,-0.989699036751666,1.99721275572171,3.59588640693401,4.46404671065799,4.05068670559372,3.72581116765307,3.02533355883607,-0.352616298431309,1.65800754178373,-0.177039426800331,-4.52307367868127,4.99908318370619,0.401562520834689,0.899497652849002,1,0.446777777176384,1
"K01679",0.800357853236074,1.13588339867696,0.187878462445161,1.54919515474154,1.68430021671909,0.684760470073213,-0.663646353001149,1.23181896468138,-1.33165202966798,-5.75185281508751,0.052965359471365,0.368025078193762,-1.26154139155851,0.998535810843661,1.0570660336569,1.51849214827178,1.25843241271495,0.569563287684268,4.13662560118763,0.451150003187676,-0.954643588783663,3.02056137831656,0.849102783672912,-1.10922370914527,2.26751128848795,-0.419513659009985,-9.3623272236578,1.84878736074872,0.291731720374187,0.0893742633775106,1,0.121241157256057,1
"K01681",2.02874711127412,3.03184817681008,0.773331989539328,-0.892615901501889,0.043816158661329,0.767625140274347,0.70533280366339,3.28912517104126,2.02401966647827,3.13403694846948,0.184466481534878,3.08412212345518,-4.56083017589289,-3.50195234886634,2.85554276698767,-3.84299996152424,2.02587256077129,5.36018855005365,0.94327139575058,3.54421441505085,5.47041789635428,4.19567214027961,3.25051768133148,-1.8308431737201,3.76420574082388,-0.32514943153038,-5.79162146355164,5.44518832540894,0.310452462992047,0.435403773350184,1,0.15151283990777,1
"K01682",-4.2257951027241,-4.28498882132233,-4.1683002417124,-5.09605643425494,-4.44296157445074,-4.39582599746522,-0.0481329012048226,-5.50946852073623,-5.31985547107312,-1.34734221088628,-5.10185310014021,-5.32540365042805,-4.16015011324931,-4.27562533154448,-5.59098424197953,-4.0322299880238,2.60840152465296,-4.11770662556289,-3.95236425520351,-4.76612954312271,-4.90328871426429,-5.01952773522495,-5.15419248996121,0.17912114057585,5.25135818823832,0.0291798328435686,-3.87221933422853,3.47479147919241,0.480499223929895,0.760541275166452,0.984234596299588,0.760497883018684,0.966532201667406
"K01684",-0.535484011336772,-0.432991006395598,-0.701784025623532,0.195228445396424,-4.25967387575559,-2.39271327815937,0.34833254387575,-0.0330523326743979,-5.53111403095664,-2.1563172331875,-0.311719879364453,0.747155574938153,-1.17788162139477,-0.650704864478408,-0.4016497030248,-4.57160239450637,2.53126787651785,-4.75220987616201,2.76315635715184,-1.64949382996044,-0.3498247806639,2.31369694787797,-0.530440878541572,-1.01642565525484,3.70296423632013,-0.222209827091835,-5.59953935219339,3.94341096102304,0.407812519415594,0.512867276188575,1,0.49545185609669,1
"K01685",5.27252770387006,5.01706591106837,5.42889897851187,5.6076711647012,6.17963011626989,4.05433575718985,3.89547828175865,6.04424530787471,4.8654139494984,4.54679747424025,5.92834846636059,5.4581276165129,5.38373732909621,4.76840511031109,5.56398712848155,6.55345662680697,3.39756218293963,3.99941193053243,5.45160911825389,5.17327440747588,5.98958239358258,4.12508127291899,3.69515804354145,0.322392686783706,1.45417461943095,0.21974250559335,-3.41008582907566,4.83899619724512,0.390625023370703,0.455721021693754,1,0.460995431136201,1
"K01686",6.82904540340796,6.3182344138367,7.04978180476675,7.94875460051175,7.04232126825317,8.00494865665928,6.08423355998715,8.78658694832507,7.03753002823948,7.94284039573894,6.99974805215691,6.86818621907605,5.59261192595432,6.20936085110009,7.29945654318318,6.24526756621487,3.7593632182427,6.35900771016952,5.49499639367525,6.47925460053716,6.79800995363847,5.10833326502476,7.09838407823665,0.951874064158936,1.28278875803765,0.737664271234852,-1.30956843920869,11.133427497198,0.215625085519738,0.0209787246071675,0.398951548725068,0.0343564620364156,0.37235979648085
"K01687",6.64034428724953,6.65094939094345,6.57637303934083,6.32556690841001,6.92980786057866,6.68931419123674,4.98742323051175,6.85836136852512,5.81188881237506,5.9637479492213,7.01213212959508,6.4394386056284,7.25347328056903,6.57006309516512,6.95639838881148,7.25483345698115,3.65606923074301,6.4352103953811,6.91022622493943,6.59982085445762,6.90183025460395,6.67361391871972,6.29410499823863,-0.0873160864417093,0.839579271251131,-0.0834159310508815,-5.02122405033049,7.58681335830394,0.45000001027527,0.972315756453744,1,0.693327026591829,1
"K01689",7.08962091164529,6.90930595220455,7.32345613657,7.38536834525724,7.30382121527667,7.45198531597125,5.68856990114338,8.28107030649588,7.35865589459547,7.77492212438643,7.12011843495183,6.69943971708967,6.91568375880326,6.44084590485101,7.16903226167031,6.79221949072121,3.68427968517658,7.03443155521025,7.04451302103463,6.70972054586864,7.23614684534927,6.16845843801804,7.61957657261008,0.420151472264436,0.91167129199765,0.36347247285096,-2.93266155014435,9.54039421896192,0.273437558003622,0.159832511391605,0.854410028508286,0.101477928998246,0.59922371865942
"K01690",-4.37216653061316,-4.43361681969631,-4.31333839063793,-5.39419137338379,-4.81995081761475,-4.87438867670235,-0.390808765471418,-5.46060987361215,-5.63193284399849,-0.0474471470142621,-5.09356216728047,-5.10010581491422,-4.35913071884297,-3.86656260753636,-5.44288216630195,-4.46699696616109,1.59998675839598,-4.3930674955874,-4.46896085405607,-5.32351647275541,-4.97561158648334,-4.73019736623488,-5.20284263485765,0.235471192807152,5.18354874431404,0.0348606150945177,-3.9167822596164,3.77606968537981,0.485937502863285,0.794663498353898,0.985267907767131,0.79526620583364,0.975209233180059
