"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ LETROZOLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K06929: K06929",-4.96183471606374,-5.37766019393357,-4.4925695529536,-6.53466435236041,-4.83478101577951,-4.74273102964277,-7.31715472403723,-5.17107605014427,-5.3342339918494,-5.86364353144752,-5.24582350039491,-5.25124573821502,-4.11343892503009,-4.64451810750096,-4.46852669295449,-4.53735306256705,-4.45364191460172,-2.62158578748911,-4.33100564058441,-4.63725132595549,-4.98963442296986,-5.61338377349105,-5.5120408013864,0.845800082428056,4.30306729779238,0.187483837837636,-3.0523785947716,4.77875165354871,0.387500024108662,0.5305322242283,1,0.492760553107883,1
"K06933: K06933",0.915286639953655,0.319187935647992,1.31934504898507,1.33826514544046,1.77183334032323,-2.49088531918094,-0.144815593868739,-5.44285272786148,-0.328303317088274,1.28142173100875,0.614587229715546,1.75252547415929,-0.274012344956837,2.9283093751148,1.6555620488839,2.60769445961123,1.61519740140444,-1.34431420538325,-4.49234468998796,-0.443503671441858,0.465112230865317,1.22752449727578,3.38842233332478,1.05607865418744,2.94884151831301,0.252309469887693,-3.34375927562744,6.71695207999954,0.359375031067703,0.408972264725791,1,0.281204839085064,1
"K06934: K06934",-1.52206407010277,-1.83178823274828,-0.973998577800689,-0.39442140248954,-2.5608900687996,-4.47338920336411,-2.16571953305655,-5.66024833963103,-3.30831325585527,-1.31025534879748,-0.414280267256075,-1.71682233271013,1.24123671225358,-4.36262919687196,-4.63765189306482,-0.14873755332496,0.980974948102205,-1.60456908435691,-4.29356046499944,0.160011933800979,-0.349050445227146,-5.83784384604477,2.25751909294457,0.696652255917037,4.24596906088654,0.115545290022292,-4.07548604565921,4.00965767021454,0.43281251392068,0.754852635650071,1,0.594700324346706,1
"K06937: K06937",-2.83767134479604,-3.29077235266962,-2.18574606652418,-3.28264376678766,-5.01497610894863,0.499441832808506,-3.96420609014456,-3.42782249854241,-2.44733194653585,-1.52527355723891,-5.68587087262809,-3.03440706651775,-4.76176698762635,-4.25264819761039,-4.18528782610003,-4.97816654682336,-1.17052588594894,-1.84513666400876,-4.27525232295824,-0.71196378693932,-0.0741306829268797,0.0132100298932389,-4.88847380415258,0.88633618392382,3.78422039225003,0.190782645594222,-4.21158277935182,5.04500206517954,0.412500018364311,0.673637288133729,1,0.526755220398796,1
"K06938: K06938",-5.18311227352385,-5.30587176226909,-5.00581791770594,-5.63103140782443,-4.25769260083609,-4.95261369983965,-5.17087907094924,-5.91866024496609,-5.70449745308867,-6.00400175708654,-5.43512762148806,-5.60472717506304,-4.95167037761364,-4.95914174371795,-4.54100362540368,-5.22236144618041,-4.30818434272761,-6.4259195176457,-4.02495319150075,-4.93619596593702,-4.66620018761412,-5.56632070136282,-5.41803482884151,0.468676439079301,4.05856421404302,0.0918413907621848,-3.63812991744634,5.0245694695414,0.454687509295184,0.668915457971593,1,0.657029068068155,0.999700924145213
"K06940: K06940",2.80822932300947,2.90032859392899,2.71728751562042,3.29327121899239,3.12912009217269,1.78107109398551,0.543596256231158,2.91463238656726,2.62030957187726,2.20744794803984,3.25745423362077,2.93679440134778,4.53187361884754,2.43456229020482,2.36778308976058,4.27645039555581,2.50004974955441,1.99941648682404,3.56984598459331,2.92910263623366,3.36309249839306,2.48899320500586,2.70823677171437,-0.0136861428613173,1.22374133433949,-0.0079847891005425,-3.85087260061652,5.01555814549672,0.494539782698815,0.722646640515669,1,0.894200577383143,1
"K06941: rlmN",7.05539951568203,7.17182459657805,6.60098023370418,7.36319430600031,7.143445042812,7.54292251151,5.34295653187025,8.28585766135022,7.11884350090677,7.4169954706705,6.99542956461626,6.79254114685673,7.17902592398204,7.33758933941164,6.86730988297811,6.33301617508776,7.50637577102492,6.62116942593715,6.51594474907378,6.42834063200157,6.53191976947949,7.18924910517246,6.4377912649286,-0.521402274265026,0.757984978027515,-0.545316194766233,-7.77047532083595,4.0617597094315,0.289062552207008,0.228151331993034,1,0.102723152428067,0.975917902518909
"K06942: ychF",6.15351486730759,6.49766774663398,6.0096825914433,7.08880675133766,6.44361148426619,7.23181727353275,5.24554732510543,8.0700604624664,6.54265492295577,6.74048695799186,6.0942318750842,6.06949727462469,5.58741687471635,5.5421850768331,6.18755490859382,5.84152735325699,5.85425776206444,6.46695487172035,6.26490235338071,5.56284461069098,5.8871249883033,6.92391281289165,6.08632057250776,-0.418834384329566,0.908267991595903,-0.42030637297418,-5.91715177796678,2.20290662693219,0.309375045378548,0.151257706149713,0.999761750444405,0.177354016919613,0.992808229014404
"K06946: K06946",-4.628034717112,-4.68492723021478,-4.58587445467044,-6.46847347104191,-5.13306037187525,-4.88332509434744,0.198235148649373,-5.81385442750132,-1.43377994070387,-5.22704400363337,-5.27736167339108,-5.92387313554845,-5.11741239203151,-4.07823395995036,-4.72017716170421,-5.36320513478742,-4.92665854178757,-0.542808899571002,-4.229719438645,-5.04617348395516,-4.92133851794712,-5.21658048466863,-5.35066471489953,-0.182534319451955,5.17453653121629,-0.0320332339839288,-3.49388152704618,4.08768838702864,0.48281250350094,0.754717402607643,1,0.771334642041395,0.999121336755319
"K06949: rsgA; engC",5.9281803961953,6.05227501450805,5.61229357682679,6.74638173769646,6.08454098309753,6.56810477813737,4.69091572754186,7.48309286501157,6.02014120977263,6.50215450093268,5.72348852887081,5.82734368606908,5.27269382046533,4.88734080505371,5.52954138112043,5.58440444067763,6.12430916592562,6.13198306182429,6.19992713375671,5.36702119628653,5.51559912458267,6.70132197414754,5.58183563322906,-0.352860435417946,0.971591064796657,-0.3330912194493,-5.71510154926142,2.50337237565845,0.362500030263061,0.291504713814196,1,0.319935651616186,0.999714332740709
"K06950: K06950",3.50675987239574,3.7169439186811,2.88471698888723,4.14860220784293,5.14489993165262,1.81790295803425,2.26979773179754,4.41838427202473,3.50603497058963,3.2849815656321,4.43577242336325,3.87022121012702,3.4799361952051,2.5621489935053,0.0654487235423868,1.24560392933203,5.01348301740713,2.36926385794814,2.15614265884604,4.93361389899357,5.43915220326984,3.07086508116743,4.30815944290424,-0.408903478267877,2.15148131184502,-0.198040432927512,-5.64231405329458,2.7585785955754,0.427457113313159,0.437497060741931,1,0.599735343507112,1
"K06952: yfdR",2.68294509228326,3.09860908842094,2.49189080389949,3.74614846505797,4.66318334944336,-5.09298334798874,2.14962318813724,3.58834428515372,1.41380024903071,2.51072508044446,4.20354918155699,3.38724532835101,2.64239144925613,-4.34342622616169,-4.68763336613671,-4.97292656468496,3.64195935237913,1.72537580608972,2.44444950483553,3.92923425558858,4.645042027303,2.51005473260712,3.77500299621921,-0.40279155702629,5.12471506323085,-0.0803883585219788,-9.37825072457508,2.98658315699902,0.426562515270299,0.387914936524946,1,0.591339557308017,1
"K06956: K06956",-0.653772151724892,0.375253372389361,-1.64765370386126,1.03431154194259,1.76818991848466,0.375253372389361,-2.12170157388783,-5.35434917627723,-0.737254588512609,-2.65741100139562,1.08783098784778,1.56778977747569,0.38722779340336,3.1503214231072,2.21843150158666,-5.14615852308817,0.995669586226207,-4.22639528260124,-5.00518592601269,-2.41583768247043,-4.87364341749829,-1.15974278400628,-0.965360127816229,-1.31547485332719,4.31114770454114,-0.285676612940528,-5.44609353828607,2.9942133661205,0.38065525187642,0.385237162639048,1,0.429032835875425,0.999641637517186
"K06957: tmcA",-4.4495114897258,-4.39445735918223,-4.51128034003147,-5.52800625215777,-4.29196469102388,-4.75314641024663,-0.132456690132261,-5.88200448689891,-5.2841732775228,-1.56262076571346,-5.90889029847704,-5.13248645209912,-4.82660574328687,-4.834039063771,-4.6161476317474,-5.87668265419137,-4.61252808206364,-0.54644614161287,-4.57503235054918,-4.88352448866516,-4.52470183298387,-4.68538900849004,-5.07641414411873,-0.18264866709389,4.57033654290646,-0.0332011378795823,-3.63006120340676,3.49150008660803,0.486739472270124,0.73256950251875,1,0.750089053264847,0.999786384436688
"K06958: rapZ",4.6182631780448,4.49779918459024,4.89379785999198,4.59191909191345,5.21609909337927,3.89542777179473,2.86689172628964,4.8470346235402,3.69032759680654,3.71160663136275,5.27209206468805,4.36034465076746,4.81705934776991,3.37352855624704,3.19268766372175,4.68384226317934,5.60323979793048,3.65004256143373,3.72309284381232,5.37885460742416,5.58811032632201,5.02313818715564,5.188192035264,0.248187465734458,1.37904354489242,0.185894235162771,-3.34091883754628,3.90541740035473,0.427457113313159,0.603666357705525,1,0.506665463503215,1
"K06959: tex",7.02555235586212,7.04481635764117,6.9936345441971,7.93053379999936,7.24028478866311,7.08875255576527,5.5092729235042,8.34897181623768,6.96323663071333,6.9998918266613,7.17074303458458,6.93001519432282,6.90791806302211,6.74296792917522,6.62338179941329,7.15511059825409,7.19625585125664,7.11129901865916,6.2782587239449,6.87904109473639,6.95454855627806,7.52939576088998,7.0259501805667,-0.10597381688291,0.776245326994053,-0.131240115196406,-6.37676964891539,4.61047217655714,0.396255872221582,0.544799651574185,1,0.461547510635649,1
"K06960: K06960",2.43754319790847,1.81459154601879,3.21573281183818,1.83320853300516,2.99955164724185,0.834039618284164,0.148776565045499,1.98795236137801,1.55464492375878,1.81574578643528,3.32577653810532,1.30025406499471,3.86002325002219,3.27239837897133,3.62368387428471,3.0922981234549,3.14594563390643,0.763959765386906,1.18469503173962,3.45014709314052,3.56595046301825,1.50623007190508,3.91790753878424,0.981534048215682,1.84402319002003,0.485297552118972,-2.45844107398375,6.71214386463288,0.32137289644298,0.167323079535795,1,0.193230784791834,1
"K06962: K06962",6.17529566495061,6.17724745932517,5.9668101813096,6.23779170859199,6.96822853558866,4.03720778758962,4.70502281131438,6.38603021478709,6.02766058080555,5.52838858850699,7.06852685062944,6.12651149848467,6.68632056449946,5.57645972397571,5.1912107191866,6.29870217713909,7.72437301308159,4.34617645727333,4.69582849726496,7.11920690671251,7.23250168727905,5.07490316177127,6.65197193540581,0.116480370701249,1.65190246211574,0.0686430943864801,-3.47952698380512,4.44196523849761,0.4703125060613,0.963420771643951,1,0.856416537216653,1
"K06966: ppnN",-4.60194098395138,-4.68113336836686,-4.48663541177192,-5.35509518113917,-4.74418626778963,-5.00176712692348,-1.49793117493632,-5.5142371252471,-3.31908393793725,-5.80052912855873,-5.90147325512524,-4.96401331717468,-5.03935870620566,-4.55255309769166,-4.26547150806055,-5.52097746502068,-4.22357584694069,-0.476432014485804,-4.67048577710345,-4.57160394119905,-5.58044947571155,-5.33299917073237,-5.15005907629776,0.234065118650612,4.47339701125961,0.0454814535084105,-3.116936216614,4.84262690611047,0.475000005099006,0.694745432294626,1,0.69194733526922,0.999679747950436
"K06967: trmK",4.28096718024052,4.46533485647792,3.70723364649371,4.09084783609541,4.81484891892489,1.84266539788327,2.60325962383917,4.71064886677235,4.39999537238315,3.45618662071738,5.23095062161764,4.54756105265865,4.86166700969734,2.47484309399124,1.97845347029272,4.01889179894223,5.70814666784117,2.76314268317237,2.25428580237387,5.10962435564703,5.2636411880534,3.33673099578005,5.00566643300339,-0.155192546592213,2.04582090024225,-0.0822388011093963,-5.66837155802361,5.1727919068755,0.472698913509976,0.649300035656264,1,0.891326347317543,1
"K06968: rlmM",-4.82327503337917,-5.16238084287123,-4.42063103693748,-5.42089848523993,-4.76696170134831,-5.03763206219537,-0.423921535010736,-6.18133216154801,-5.57218815909994,-5.90877371823212,-5.8540631112966,-5.71331684808982,-5.13104544670144,-5.140545693761,-4.72067836434026,-5.03202322635881,-4.2862585178234,-0.336345856259477,-4.70859314287516,-4.3634125284113,-5.03746296793572,-5.73818164161391,-4.5920513454361,0.58938367433079,4.70126222436691,0.117026943999669,-2.96655292420259,4.18175923982386,0.426562515270299,0.646810490696383,1,0.597381309673299,1
"K06969: rlmI",6.67243794676632,6.87311884102597,6.58474037449206,7.30657297560151,6.79774081282609,7.22348569613495,5.37010951580325,8.21909190870418,6.92845517800767,7.43250468206125,6.68018666920198,6.26117006811404,6.35591282729408,5.68216317170237,6.65782806093482,6.57963709377053,6.84101158526248,6.57673872430808,6.5138524231269,6.380322864434,6.49191072979588,7.01944113052663,7.02493742006196,-0.308801380606119,0.841997203420409,-0.30455213557921,-6.60182213713889,3.07857715693706,0.368174755722675,0.325144980529193,1,0.30788047817121,1
"K06970: rlmF",-0.190935693309461,-0.415909839763508,0.364415730914208,1.8086836903832,-4.07472244672228,1.12854684277976,-0.5829057346155,2.45378344641991,-1.84104062928089,-0.435411940661648,-1.63763417403343,1.29610643516874,-1.11318723471844,-0.514077630681928,-4.23865884089732,1.07709035844279,-4.03280960567346,1.92800427378583,1.30108280176507,-1.008047789247,-1.13012141875344,4.01112249102078,0.891008189862813,0.14776638433099,3.27740057042182,0.0340366424177709,-4.74131584151758,4.13410006859069,0.485179410184784,0.830593914990997,1,0.802571448965122,1
"K06971: K06971",-1.52703914558895,-0.873799541474687,-2.18652677423667,-0.142621108455501,1.13345934662137,-4.40524099897884,-7.31918521136197,-3.44333133821197,-0.947338284029231,-1.58784218950897,0.33165093857944,-0.842750780991311,0.48833728956901,-0.176354566407065,-4.14260307062255,-0.862716465205965,-1.14361077260628,-1.64057845625767,-4.55844745369498,-0.67480605938861,-4.79868791732624,-4.97962373718253,-5.83469165567312,-1.28450381088404,4.05361004450541,-0.288343863860826,-6.96731520111138,3.79626575495034,0.327613144203657,0.390241845667451,1,0.248240500308515,0.994447821308067
"K06972: PITRM1; PreP; CYM1",6.3742224588826,6.18210183218942,6.71926471648513,6.27225642449052,8.12415638669658,4.91216776188701,4.03281058687789,6.10762574059558,6.26886184265574,5.59806727653639,7.84983195445122,5.90524422383188,7.77412468316673,6.49137173454731,6.82578031831304,6.98036614701438,7.78054258898567,4.14717048103973,4.86629477510778,7.3569933331297,7.07675742638457,5.0556986568605,6.64401714787142,0.300747987544507,1.94067096418903,0.146907477422007,-5.1475209055097,4.93566148397491,0.457098292697049,0.946102970170045,1,0.749301528096517,1
"K06973: K06973",4.47923741690974,4.37147191767329,4.64904933276407,4.38871157374841,4.91231455301853,3.38097302429533,2.62164577591951,4.75913081110583,4.05069440901782,3.88658671206858,4.89420436726726,4.38101642388896,4.53400489490257,3.51734141555974,2.80378880739742,4.28444819149319,5.80239309715206,3.1907988109269,4.63892876678457,4.75834078646545,5.08416156939772,4.70441499851061,4.91786913036024,0.202063707360802,1.25034676011431,0.159138648558654,-3.69148263120088,4.67258910034035,0.418096740938267,0.640024892354746,1,0.507140160536058,1
"K06975: K06975",0.505949142482068,0.753908394834872,0.175051742500038,1.7848723843686,-4.57956270870826,2.61965936273539,0.747573746782196,2.40876150779671,-1.12673875247231,0.797343685409139,-5.67596953186056,1.14517247034643,-0.770373621578726,0.797439677327239,0.344501152191173,-1.82057043330764,-0.711779261243409,1.48747284274032,0.932707687650026,-1.10142555578699,0.00622285106985032,3.30395870797375,-1.52967697893057,-0.172284332651602,2.97703147520801,-0.0555611430438099,-3.36014801998624,5.8340649091997,0.472698913509976,0.674934782937722,1,0.829287512990106,1
"K06976: K06976",-4.81965821011975,-4.74943872227857,-4.86897429633957,-5.92108481653362,-4.96375475204579,-5.0177854197246,-7.99476104420788,-5.82471976439507,-6.05763672904475,-3.4042838714364,-3.02548521077764,-2.97214495743003,-5.02023570733612,-4.26683774275291,-4.21033807285094,-4.82519628015279,-4.52357416454429,-6.27645454518897,-4.34310240758119,-5.0159398232638,-4.58839647283332,-5.50752107743292,-5.3803517624166,-0.0638740170677163,4.22053666480745,-0.0194908872495298,-4.59765000566659,3.52735381156755,0.492979720612874,0.74723389810786,1,0.758208968856221,0.99905495248563
"K06978: K06978",2.27987906686438,2.17948914859189,2.61152304206528,1.97632305511815,2.29609746024145,2.91064061336734,0.369501127252048,-2.72989598071679,2.34965835601424,0.259669656302732,2.20426491297855,2.34952503542304,5.24142940222573,2.33294301897359,2.90618419749186,5.95713381467371,1.6969116055619,-0.885566968609577,-2.22314786567474,3.75293542549569,3.35709925825307,2.03881457348507,4.23170453907361,0.737437700859805,3.12064900368119,0.211305298875052,-3.94152992147084,5.13382844397916,0.393135748140252,0.579961621068136,1,0.412213355046656,1
"K06979: mph",-5.09960602781249,-5.21943665420511,-4.96055040637233,-5.86992171450041,-4.53639217315173,-4.72151351589267,-7.48002406411365,-5.61897547246027,-2.63674619591558,-5.54239206226178,-5.53954246546333,-5.52818385457421,-4.54375269687995,-4.55546107061603,-3.58387562752309,-4.62148340578885,-4.12411327426591,-6.46128968443751,-4.50078237807538,-4.57857364053297,-4.82863441977659,-5.6227378516311,-5.99572899634174,0.251652289375397,4.42468161514561,0.0396918650039777,-3.28445956681229,3.42826543129185,0.475000005099006,0.67659118006173,1,0.694902753496504,0.999706317319923
"K06980: ygfZ",-4.80062544641955,-5.01744151404214,-4.57111027387222,-5.3804102715379,-5.03893891249333,-4.71694294922936,-1.6131196762417,-5.46656239732629,-5.30629272591738,-6.2725534343921,-5.67478342015149,-6.03798809060438,-4.40880454502735,-1.14741984760196,-4.56468054285366,-5.3655030387924,-4.1345556680442,-6.77685367370423,-4.5314389049571,-4.81444459651733,-4.68471220274807,-4.81402072625755,-5.2335684228054,0.496082406051379,4.54118448963464,0.0945583572131567,-3.36731476942125,4.52014532899437,0.457098292697049,0.667268277515663,1,0.662129376041915,0.998734387767342
"K06987: K06987",4.7713441444721,4.89901303658447,4.43951044626498,5.11874905881675,5.84205843802699,0.612037272695245,3.39699887835197,5.42594335044944,4.61875088860393,4.64422258737314,5.44360798895006,5.1454163654833,4.31704781620435,3.64678270843861,2.38243276387854,0.449413931612879,6.34899088189128,3.12947749439453,3.74986023788847,5.76920762935,6.25748608201597,4.89037469135442,7.14691560658438,-0.117981197195894,2.57609133474817,-0.0383130271779716,-5.61353067120616,3.99693454989355,0.490625001908018,0.91813826021785,1,0.935472071948949,1
"K06989: nadX; ASPDH",-1.98569181262044,-2.62879246106305,-1.40930509203994,-1.03365444289105,-4.24016221127019,-0.168506342826179,-7.64048174377254,-0.821394285338771,-5.43309722322312,-1.66072558676883,-5.84660333471099,-2.05017289673599,-4.51889185221999,-4.94057342979154,-4.73441132782532,-4.78618894721308,-0.209623224685863,-1.37390297795661,0.308177903442697,-0.0830956256062407,-1.42860576867745,-5.50871184735754,1.39698080924947,1.27953376101315,4.7442111564014,0.249071222102538,-2.83004186132836,5.70054631501595,0.362500030263061,0.430578152201297,1,0.337456226049492,1
"K06990: MEMO1",5.06600712106105,4.40216561796711,5.69930548542625,4.77320709843945,5.37485797135437,4.20580975570648,2.84529411051427,2.35304294012522,4.5283111437647,2.83568533022444,6.15651007107708,3.82672188896546,6.36613047262768,5.50786713365681,5.92008142699653,6.03322131395048,5.48145704282998,1.74595203293082,2.89180817153731,5.83942529960298,5.98692090810445,4.40400664601183,6.50636164739301,0.825081263577849,2.14642416669112,0.381800134019873,-3.55675948750536,7.22033478938694,0.351014073722635,0.302615953917413,1,0.255828548869861,1
"K06993: K06993",3.40084115068339,3.40084115068339,3.37497006251597,3.30266441707452,4.68682343216935,-2.42476958196501,1.63057228800692,3.46987469070284,3.13517017303776,2.97523353458351,4.60850673973519,3.73245934081619,3.95567145832383,-0.941503136700202,0.173170512857412,4.00329528022677,3.99953271582982,1.71106586587853,2.63605256595257,4.65813633178792,4.81035034735982,2.8140766901739,4.08661390902872,0.00380917445639462,2.49430729338494,0.00103492147471277,-5.23503942352667,5.051087167471,0.498437500317894,0.866940148361633,1,0.943324235748771,1
"K06994: K06994",-5.14102587477427,-5.24969662470005,-4.99735514118527,-5.53702692055462,-4.66973269090045,-4.97510039411092,-7.2817822554685,-5.97563765910833,-1.53542989369634,-5.64528536522529,-5.50245860764799,-5.48696996929386,-4.92191051183177,-4.87294785059599,-4.83485257488127,-5.20116884320031,-4.30004847113401,-6.47321037658999,-4.75405910903135,-4.56936978690867,-4.63981862328079,-4.97090743960384,-5.53502741676965,0.202884116988493,4.23616373162434,0.0518027797544288,-3.67462035146789,4.00746573528179,0.481250003820066,0.740746292886967,1,0.734776373974323,0.999541292478445
"K06996: K06996",-0.363275496314486,-0.410120537447469,-0.285222437819682,1.35236234941554,-0.971447706605854,2.47941134786659,-0.538988145318015,1.67194198062991,-0.987389988557322,-0.941827090225338,-1.76573697461944,0.973172184277286,-0.98222431006913,-0.580604484005521,-0.810654148073537,-1.41202570742003,-0.587732760260197,1.0558026463808,1.88821289940059,-1.17216614709341,-0.074901963437215,2.53013620752176,-1.74642118531079,-0.0763702325462283,2.47598466982098,-0.0299579088149044,-3.55294263307369,4.15322720219181,0.490625001908018,0.82492398969785,1,0.851568419970123,1
"K06997: yggS; PROSC",4.95741667738181,5.22901367734621,4.77658192643765,6.03057637831898,5.1714764710042,5.62195575989312,4.07787323989205,6.75742320890074,5.28774992237075,5.93886889400258,4.71467260797423,4.98994157948299,3.8801979391948,3.86493401685193,4.76103628668019,4.8281268542305,4.04208534417537,5.27036726098508,4.8831767563982,4.34178468733966,4.48907863862859,5.85841893437147,5.05996979738162,-0.490359573615195,1.06046350798757,-0.418131895626218,-6.31944735142418,2.14522707940887,0.317187542932545,0.158450051122705,0.999940376975424,0.170507148617636,0.992183869621759
"K06998: phzF",2.43040445266569,2.25793751295374,2.46770068652797,1.66078043437188,3.6140127662242,2.64048765063106,-0.318064812879653,1.50589712875468,2.87718070675022,0.624795047785573,3.50013544641255,1.71396190750094,3.95489159725596,2.72138299617917,2.51844246227821,3.46572014356505,1.7670972808209,0.809521422134772,2.51168656213974,4.15093808233906,4.13263392245364,0.222305451225443,1.98140641944362,0.261202918274672,1.9977758021498,0.127665790591024,-3.29018048457828,3.58304207253079,0.44843751060317,0.701320079324897,1,0.673972529985495,1
"K06999: K06999",1.33403241625228,1.13324728678039,1.72293924540655,3.03644468627142,-0.621287083919707,3.65509046524122,0.884157961545663,3.31786858323963,0.850613375164269,1.27057361373365,-0.411884004972409,2.62016343962676,0.350779031049212,2.01621659574144,0.708707256116327,2.48393006435958,-4.16749083828318,2.74749613166626,2.79170199988472,1.27526447600412,-0.0145407526904595,3.95583938122559,0.704231541052085,0.0106587633997881,2.54558880732448,0.00241537414732939,-5.27628441892491,2.79912131566994,0.498437500317894,0.75466850813267,1,0.92704617847323,1
"K07000: K07000",4.20986440073146,5.25447990663354,3.49088828933488,5.59670034626047,4.81056772246628,6.07022498491658,4.12415931663581,7.02377058895307,5.79335279422713,6.33933568146094,4.03766541927411,4.3455081205589,1.16807438244964,3.39352769885342,5.33158986060715,3.6707040479982,3.06891777789718,4.67491523022291,3.61559309605548,1.32733951661409,2.11267913145636,5.11518068609923,3.26081999032315,-1.48116502456701,1.96571343217761,-0.683132817379054,-8.50988025258158,2.21450133164557,0.214062586445084,0.0557056142989111,0.999501241736502,0.027873502754985,0.970929678248301
"K07001: K07001",6.92421014004932,7.61638174502367,6.46360603697132,8.21281130441893,7.22628166770206,8.37449747922469,6.19902615623105,9.23306174750268,7.97801904434057,8.40043154503267,6.71811027655901,6.97379182151982,5.09285216265083,6.40343856614778,7.34481562475005,6.28445011923981,6.4590347604423,7.56754014016366,6.87486239010261,5.35487760864129,5.89749291076579,8.20865001953326,6.42135845456531,-0.805745647350267,1.40328309057042,-0.548731818203875,-8.55986298260281,2.49257161731069,0.291731720374187,0.128393252317134,0.999899881751225,0.128959106876096,0.987119548119333
"K07003: K07003",6.73589923659791,7.29694041199609,6.43617392302658,8.04740647004449,6.67276901400653,8.07726087599946,6.13644319579854,9.23046378122478,8.0348636518981,7.7511553513121,6.39845908087133,6.78007724791928,5.60491800500773,6.45095781985901,7.17951392335011,6.97455926051452,4.84041886175374,7.21785874470061,6.38957493075391,4.80665035414844,4.17048541404961,7.56543209158421,6.39234196192921,-0.955412112884869,1.73568529143183,-0.565410253270649,-7.73600675219893,1.52391631576926,0.264062561751485,0.0520007162203799,0.999501241736502,0.101136600435169,0.974667252645051
"K07004: K07004",-4.85098638798638,-4.83453287730203,-4.88479374437775,-5.53252053912166,-4.83737213242831,-4.90112415454654,-8.07632001896543,-6.12430786816202,-2.58458680337641,-2.6840589525611,-5.47166699691032,-5.0588747577112,-4.79161310844083,-4.18112125128111,-4.31483837724888,-4.86571736368111,-3.92241865176511,-6.35575280637686,-4.44866142502687,-4.88194622182741,-4.69698746791637,-5.34567699073443,-5.41128048651387,-0.0108101071360451,4.09357336172713,-0.00226091478192678,-4.27317126455562,4.75442082088684,0.498437500317894,0.739277672877091,1,0.766910986652666,0.998660521035994
"K07005: K07005",4.69661630462509,4.75363952450832,4.62993615281241,5.50326316993331,4.89931996435581,5.55353689901736,2.80711540082406,4.60492421641336,4.85547334872855,4.74212834520188,4.77753123905387,4.63057574308943,4.4016442956439,4.41436840027677,4.19993518502396,4.70444448892121,5.45704312436374,4.63862056369113,4.40195535241395,4.6348027858571,5.1426549137313,5.44119112175233,4.41793564698642,-0.09206892987386,0.786299065061752,-0.114472780726232,-5.40529252765683,5.05826939393728,0.422776927121251,0.818704677408361,1,0.598865192470069,1
"K07009: gatD",-0.636817403449243,-0.740961327509556,-0.407151305560243,1.06942429112587,0.24886422059738,-0.619439079163051,-1.01623123412888,-1.70100339073482,-2.49662027232609,-0.66385476744631,-2.58707751574683,1.43252717647068,-0.560660218531837,1.08433822747629,-1.48822432691159,-4.90725992766301,0.669388416643859,-1.12834122326339,-4.40458888125167,0.00756101081897143,-4.6655571828624,0.572463050632086,3.02811788595464,-0.0430269307977191,3.05147932411099,-0.00958661143619504,-5.52476504466507,2.9035209074621,0.492979720612874,0.634235358778738,1,0.878556041481738,1
"K07010: K07010",3.70276831029773,3.69677978058505,3.98579031987589,3.8669984855612,4.4757345608547,1.99556394814757,1.85997909474238,3.75348853048165,3.64547995326629,2.69001756919583,4.20223503337519,3.4363208133753,4.81313976780936,2.7781337607996,3.35171531364478,5.07793175040586,4.76169807186751,1.6562974049887,2.28157252634729,4.43004503330936,4.78769286207906,2.06093162204138,4.5285599232754,0.278944704565188,1.84081463105412,0.163749174791938,-4.60870178499261,4.55664217072327,0.431250014256752,0.839809571394165,1,0.666948739147849,1
"K07012: cas3",5.49065770311532,5.46214276598718,5.63744633482745,5.46265018979936,6.48563176579396,3.33295490522128,3.57169110679054,5.93871009919859,5.00822872781109,4.79270809608867,6.14561850670995,5.46178007629869,5.7422360235311,4.25524356127291,3.62352695411913,5.8469899476328,5.8087266496157,4.23576877282919,5.47033384115074,6.47472759026395,6.30063129627684,4.75973042876772,6.02636564695207,0.0439218337751308,1.62396094788036,0.029320221402065,-3.45348938285434,4.88698751382206,0.479687504139417,0.857032986698215,1,0.797372531203317,1
"K07013: K07013",0.552461373431992,0.384154249184974,0.812788101833828,0.70252174527382,1.16108188371748,-0.801317833943136,-1.7035394127192,-0.482455943531164,1.27381739977612,-0.209241525221627,1.60119071639268,-1.28989915242944,2.42956632147783,2.04534823833803,0.132279274824743,2.00847281645531,1.18410737291176,-6.01507556384958,-1.26107033926887,2.4337806438039,-0.0870765779903859,-0.262775395759933,1.47460638891116,0.364717672722257,2.44896398643862,0.108267646901939,-5.52005014466235,3.63342402859997,0.440625012252645,0.824542963995191,1,0.637650215013315,1
