"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium_A",4.53349528214184,4.56724862107597,4.47221689998843,4.0539098954941,4.60155394021024,5.4174205037585,3.22372842719106,4.8099964161012,4.78187200035061,4.70354371658364,3.19449086895163,4.65162599300617,4.47588318716385,4.72646439709796,4.34821583597567,6.25669151537912,3.84862179768462,5.11337684555565,5.66112594157713,4.64160354819618,3.3749211332556,3.5570362942016,3.90842270130418,0.0889156771453603,1.26773355729173,0.0599679588142108,-2.92133657401149,4.06123107077228,0.465625007026818,0.692460515157811,1,0.797129389573275,1
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Anaerovibrio",2.41591261899177,2.15332792869974,2.57920285255173,2.56644180836085,2.34447139712212,3.47628793247874,1.35859586323825,-0.390898681772686,0.871731776422799,3.49663527277569,2.08283266883484,4.68312846634531,1.06647282401399,2.01536144977264,2.58313212688861,2.65407042712667,3.70951091190009,4.07770416218322,3.61761122947733,2.40334520774862,1.68678697047938,2.02859809101537,1.77757087793212,0.38717321074483,1.94746579282323,0.164754735970455,-2.31788417856151,4.71511349666175,0.418096740938267,0.452049570372712,1,0.486159194423997,0.998814030574892
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Centipeda",-0.889129166040181,-1.0217888982017,-0.757160138561771,-2.24985830060459,-2.83783700856809,0.0129111410195453,1.73249502925389,-2.79363362740008,-1.85151592116243,-0.377695617736601,-2.73105478211685,-1.87968043718688,0.507319966278025,-0.0906273370486463,-2.57651897194462,1.66889736672096,-2.68081761831283,-2.62958702780361,-0.0783331573040247,1.21065906241776,0.102206604499386,-2.56687984534006,-2.54903668113858,0.253026505927689,4.03274159432438,0.0535867366349447,-4.16983341195092,4.25258422249239,0.4703125060613,0.699908910243938,1,0.709636290567018,1
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Megamonas",-2.44395321826314,-2.14450701025443,-2.76497993978838,-1.50307255392944,-2.60589472752665,-2.01057897879182,-3.79802065840697,-2.68522621438419,-2.07387030412241,-0.51316205243484,-2.31989817073502,-2.37330164333098,-2.26887620453559,-2.24981567035241,-3.18626104684784,-2.76789490050779,-2.59014879903366,-2.90055659381729,-2.35145530757784,-2.7884813094934,-2.08108048878888,-3.23121737045174,-2.90841673654053,-0.628598850892388,4.30828453137965,-0.132367807827527,-4.30835657842728,3.36890056031221,0.429017175379004,0.638391050269465,1,0.623554766151032,1
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Mitsuokella",-2.0572029972262,-2.09244339983158,-2.03012705473277,-2.06580171280742,-2.75099309271624,-2.1968838889386,2.00391220085917,-2.92792820203915,-2.01138964915651,-3.06399422811949,-2.85016182998178,-2.28430978840295,-1.81832216461739,-2.7324081834703,-2.07490293848014,-2.47673034666155,-0.849934382085815,-2.76405008289474,-2.12771358694219,-3.02365361407296,-2.12474095811554,-2.44909489125851,-0.553652363308547,-0.206350321474806,4.23889026458295,-0.0389306900875515,-4.30879884872554,4.3801337355319,0.478939161845372,0.732284444733017,0.998791739800884,0.751215369866202,0.995347150691057
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas_A",1.06605090520288,1.1833169617815,0.903301735133219,2.07134058592887,1.27029526821233,3.16486360987075,0.940522390395392,0.43502056076141,0.255282828612264,2.39968971700075,0.0973846397420211,0.804377410906243,0.759565613253384,2.34690288923594,1.10556110585399,-0.259649994604455,-0.606952120662504,1.27392746074513,0.915626160200123,3.15055969183591,0.364077071943949,-0.187754993753131,0.823647609326835,-0.329205695702688,2.11326047020071,-0.137992684635805,-4.62644556942596,3.05990381816461,0.439937609863873,0.642306745657593,1,0.669094051749334,1
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas_B",-2.12154251706935,-1.66327496647123,-2.54334558985563,-1.46239217104931,-0.638281774522525,-2.61224848755518,-3.56915120879987,-2.52028303658729,0.25113615226924,-0.552465766445298,-2.80829048898818,-2.30478126766512,-2.3863684622009,-2.80506549889536,-2.41838407213811,-3.07413328918197,-3.02636057194145,-2.41085119680341,-1.82355028764459,-2.49009269755422,-2.40396839933349,-2.37115502296215,-3.1519331461289,-0.880880957055414,4.04517775252515,-0.18939058544775,-4.33760286892208,3.06083446061745,0.403125020477975,0.55663499493401,1,0.514304000952608,0.999681790531128
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas_C",3.72288420751421,3.75973861048806,3.6047187585994,3.63804138609576,3.79436133931796,3.8739055268083,2.39575976277127,4.28881150021539,4.31009708625432,3.52063859437907,3.75289905975118,3.51330475084103,3.78976841829077,4.28329871854888,4.15773720327198,4.2171393151094,1.96815700110432,2.39098537412188,4.09671707444687,4.19418579359635,1.67971617993964,2.89512979187811,3.30334065937445,-0.178535873418333,1.23996965571417,-0.129648466351802,-5.59503311400714,3.10005848148209,0.446177858157851,0.403292932384418,1,0.640219651188595,1
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Allisonella",-2.26033231714628,-2.2719507274587,-2.25512413710496,-2.32029152732236,-3.14795396632247,-2.18170825919049,-4.15621711993311,-2.52854682610587,-1.99787888331937,-2.61006016506374,-2.13818486982848,-2.45672060829826,0.94090139831059,-2.68362935880601,-2.60903688843776,-2.48504646943297,3.87643505582187,-2.32977088159307,-2.41534292388366,-2.70252557750275,-2.56507360377448,-2.60872679496027,-2.87484315479639,0.111185376399433,5.05134850955314,0.0179009131470182,-2.86923382423297,4.01532308047868,0.48750000254472,0.685660825788815,1,0.718387866970491,0.997222760743135
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister",3.2796322693226,3.20391847861207,3.3424558241891,2.4991118467085,3.58685101203137,3.7816938003056,1.8674154528705,3.07051114934735,3.75831589813532,3.69281216820091,1.69024951398855,3.4756233155878,2.80900776554275,3.40061264501466,4.45358359641177,4.43251322076047,2.67754290409669,3.41139773864277,4.07194796267279,3.22054641658312,2.64615309686404,1.48853653575168,3.14694738862831,0.295525245819231,1.34325380610457,0.197479730459622,-3.35944213807557,4.65146475148958,0.400000021192742,0.526481277887308,1,0.523830839729156,1
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Megasphaera",2.56607362002696,2.51473608890622,2.60010838512943,2.7447025328639,2.95281118552812,3.99231931418902,1.60169132062541,1.48024795416935,2.59803357509332,3.72550489417567,2.29381619357725,2.28756958870947,2.0369611943322,3.07749872844177,2.67932671580165,2.35687443745283,2.00400997004722,2.40976976315979,2.84826546563859,4.15054326271529,1.66636451320203,2.21044058466496,2.90530950109494,0.0708957935068142,1.34008119201035,0.0462167754629939,-3.4020041687632,3.81032415128664,0.479687504139417,0.779049527993326,1,0.756538268716578,0.999593622407232
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Negativicoccaceae; g__Negativicoccus",-2.09662186907634,-1.88976141454948,-2.35559044456199,-1.62550002334579,-3.35166734313166,0.136537550105999,-3.36884301738335,-3.10022767622782,-1.77114133291487,-0.620177190497895,-2.30644048615631,-2.50473544657768,-1.85934646553916,-0.489203074192844,-2.61992698232472,-2.58285276665669,-2.89454173255606,-2.48182209551582,-2.31370946689749,-2.45980359683353,-2.00965649799621,-2.81918621858912,-2.87293249238541,-0.42664575864044,3.91359724004873,-0.0838068542090737,-4.26356793872003,3.17913413852183,0.456250008969626,0.648207602571281,0.998371863444812,0.660553310853234,0.996107288877703
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella",-2.01216512542108,-1.8156830199363,-2.28421140022472,-1.6738657476983,0.470789248009613,-2.22830485403201,-3.87733161009398,-2.84730999466214,-1.58576699231251,-2.29060941122033,-2.89169194179839,-0.195901464871937,-2.03188427429449,-2.67315477900847,-2.36967147882835,0.657878946178894,-2.6208706172573,-2.82852344009336,-2.49654431655219,-2.55468725835204,-2.52527789387681,-2.34333157093073,-2.63718128638153,-0.313819644874513,4.49935098918387,-0.0582772590905258,-4.23940908241337,3.59318460144251,0.469578789344162,0.676565757661959,1,0.670357373373531,1
"d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A",2.66922923326984,2.68346806789635,2.6665893442418,1.98094190122355,3.44951271035681,3.78585089274207,1.66666853003085,0.567129203517805,3.46448581903517,3.35037506770962,1.68868525526015,2.42301204088268,2.80837731027948,2.67392662654166,3.78307783510806,2.92577879349033,2.41511418167228,2.23547945744346,2.64138665590049,4.31217209903966,0.983261289015822,2.17747052262233,2.71541405361442,0.110968238044689,1.62119710984818,0.0657804030143632,-3.16038118325446,3.73310550506738,0.472698913509976,0.684192362258327,1,0.7381269079218,1
"d__Bacteria; p__Firmicutes_D; c__Dethiobacteria; o__Dethiobacterales; f__Dethiobacteraceae; g__Dethiobacter",-1.42254948401393,-1.48793650079879,-1.3573024395665,-2.00655505556455,-0.445040200243325,-0.386651895867988,-3.42703328886896,-0.576602807714282,-2.2641314582428,-2.83516909262627,-0.16437882686696,-2.20329908247809,-2.23653430081858,-0.256567822358244,-3.01732761322815,0.0216528376844511,-2.67907235225357,-2.75598939868325,-0.00525125297280127,-0.119678312323959,-1.97360477833898,-2.33425550843998,-2.95117392237949,0.0827907972051989,3.78374702563344,0.0154097614086201,-3.50272737606486,4.53509039877482,0.489062502226303,0.784378220352294,1,0.736616469830479,1
"d__Bacteria; p__Firmicutes_E; c__DTU015; o__D8A-2; f__D2; g__DTU015",-2.42108828676125,-2.44356710400878,-2.39779085264179,-1.70535981470685,-2.81405405012121,-2.70461835095091,-3.31550678716324,-3.1869464476076,-2.26732314265053,-0.696582538220371,-3.38411882246942,-2.26583707852941,-2.65838152184418,-2.60852966015961,-0.253205784845671,-2.5904433733667,-3.50447498564217,-2.47924259773788,-2.65654328553488,-2.41643712710681,-2.53959558153982,-2.33894893204683,-2.61331105034721,0.172136034247782,4.34388275949344,0.0301599453242102,-4.37790954917968,3.7193907956426,0.485937502863285,0.736892487763618,1,0.73832032180281,0.997868970048176
"d__Bacteria; p__Firmicutes_E; c__Sulfobacillia; o__Sulfobacillales; f__R501; g__R501",-2.16332003849649,-2.2707073826591,-2.05555644882818,-1.31034763886346,-2.9159615864377,-1.9642536219383,-3.62176243792006,-2.20359353163598,-2.07167230199135,-3.12067389664943,-3.14185468110876,-2.47538669317159,-0.0982749285783608,-2.76429699774042,-2.38171187144449,-2.35037713823769,0.336766471623045,-2.05363801756195,-2.45088854387972,-2.02637721059263,-2.01302267952021,-2.44580659566458,-2.68233154866943,0.2393050835705,4.23141296104163,0.0539562559866058,-4.07302760425364,3.70332453756428,0.466458665179807,0.721501112019118,0.99874835068085,0.691732694066769,0.992227878308753
