"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH+ LETROZOLE","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K03154: thiS",1.52304792897986,0.93019268344999,1.63174228036288,-0.224775177965084,2.62588526379911,1.12286843827029,-1.26701411615444,2.65218951078464,-4.33090336289806,0.618597086370354,3.05775141902936,-0.131723896806989,2.44982531060571,1.45609892955608,1.59544884370188,1.41939294918375,-0.337904654487753,2.91819368975594,1.9544491871985,1.32900754003255,1.45144518785003,3.37646511123953,1.72952874501707,0.659021537738449,2.36445400296153,0.239023018061484,-2.34081426343147,9.09214944678234,0.385937524480017,0.248334837671242,1,0.363118958247635,1
"K03168: topA",6.83241766530575,6.79256302688342,6.85557210556089,6.61769988705737,7.10905995903889,7.09413734700373,3.5877773479648,6.80968493809243,6.5892437074383,6.77550668577871,7.01905312445193,5.79159967192858,7.00125761481971,6.56525097407131,6.83131315896189,7.28340609965964,6.71037258089099,7.77320463561423,6.75130386992668,6.663623425164,6.86705252369537,8.22511729795328,7.24460768884263,0.227721703018277,0.865015832608056,0.239069131518089,-1.78136895965847,13.6131135564169,0.352574135711421,0.110714414173877,1,0.225406752690034,1
"K03169: topB",10.1778974035315,10.1204294063419,10.2742592450075,10.0628977667208,9.84147619894841,10.172864035683,5.72168761581571,10.1960863716084,11.1878581175021,10.6120637134637,9.22741658527239,10.7504199219713,9.87282298666411,11.2201528091653,10.7132449504578,10.2110034656824,11.2069501725111,7.82660183084965,8.42635273832074,10.3585137512895,10.3434505760993,8.92188075701497,9.95079971004544,0.103919863415381,1.44800708664526,0.0616995671923674,-4.34951201573278,6.33511916481557,0.4492979823089,0.802979640830485,1,0.684728861985538,1
"K03177: truB; PUS4; TRUB1",5.73409991917902,5.60099107730793,5.81696348921535,4.92687100461663,6.09629966507051,5.82277018179796,2.60290241439928,5.49027962785957,5.25685731963906,5.70159747897527,6.2081605366052,5.14313932788389,6.3583362089868,5.36647138296851,5.93094820192732,5.85923294145634,6.31165906147706,6.00297305319198,5.6261668798139,5.54442225883021,5.41548179401457,6.69374269158586,5.77580946716882,0.261502445687285,0.813792725379833,0.229060175471337,-2.17220709609015,9.26972296616257,0.360937530664299,0.207080208796062,1,0.296157668763125,1
"K03179: ubiA",-4.58934381833494,-4.32598633680282,-4.81458039581799,-4.18688364302648,-4.94196831210498,-5.28481555210325,2.03636056621634,-5.11031326728971,-4.3446203502887,-4.25848345790096,-5.15048026423214,-4.98273987179214,-4.756260334059,-4.31246288160927,-4.36014758051481,-4.83100888671065,-4.35355023493877,-6.01829352233075,-4.51266586923779,-4.72179639066784,-4.57762248336198,-5.35280061140424,-4.99365684496725,-0.637368508200469,5.02333036584206,-0.108433454471346,-4.97529437389359,2.77764645851027,0.429017175379004,0.599355512389021,1,0.643828464975427,1
"K03181: ubiC",-4.4869274460066,-4.34353900068107,-4.67964586987396,-4.07355771606171,-5.25652829220803,-4.33233896071774,1.03958158306864,-4.4506898085153,-4.44850784066254,-4.84645654764538,-5.57899158170857,-4.66731252936212,-4.87718735540606,-3.92302328927541,-3.43705672767877,-4.62645516816083,-3.8068298651068,-6.4535387648274,-4.68963123353456,-4.92793030272976,-4.05471883870501,-5.17299274946934,-5.34981368332447,-0.266632274109339,4.63394340869617,-0.0647896480733695,-4.23548374992408,3.09845998712496,0.474258975593382,0.635895759352453,1,0.67762540526424,1
"K03182: ubiD",-4.28304095678844,-4.37729169929577,-4.21615364288108,-4.27647467638399,-5.64265920297094,-4.75855632402135,2.00988123436922,-4.50769870543759,-4.013664707563,-4.59595027062955,-5.4178022661057,-4.83214302955274,-4.81325104126388,-3.84696756874774,-5.01174495546032,-5.03115672055956,-4.10951461464147,-0.581992539764947,-4.59840632333591,-4.91034690229613,-3.86744706340504,-4.95874832798373,-5.18296534159804,0.286956491140808,4.71166415418682,0.0422260632262,-3.77835300577558,3.86481427372265,0.477379099761099,0.76364030869691,1,0.754250623119141,1
"K03183: ubiE",4.69473839112138,4.08300530702547,4.92103041444549,3.95435334785421,5.59716060290257,3.48424917297896,2.22099842637088,5.48819834891203,4.04187508862146,4.04587975032951,5.55567127939889,3.55117744127131,6.94018334986942,4.92103041444549,6.08296101567888,4.92113006380978,4.27553785295539,6.10450797552617,5.48751835807512,1.9269309865925,3.71526039494045,6.4890665961015,4.5119538956666,0.531917414102218,1.84069459706753,0.275287584121048,-4.14254628769932,5.40365104346794,0.393750022638884,0.566904086514911,1,0.403267688194159,1
"K03184: ubiF",-4.23664040544381,-4.31558742158389,-4.14520437062178,-3.7849009114557,-5.08614297211957,-4.44354319133494,1.13406364571574,-4.70286993656017,-4.36361991368292,-5.0192929759513,-4.81642872762901,-4.35333954084686,-5.54107755769724,-3.72625235515728,-4.17178339807909,-4.49616429414143,-3.94352145289075,-2.29826054936468,-3.93023913712913,-4.49775232756674,-4.73800085362863,-5.03998687952149,-5.37621825607021,-0.0354253656658692,4.82768445147542,-0.0044916131548149,-3.88592353680892,3.7970561566344,0.497659906870875,0.714362062041682,1,0.754063974918271,1
"K03185: ubiH",-4.54718591412128,-4.29742704661056,-4.75176616621402,-3.79819910783084,-5.28775023222843,-5.08701073298784,1.75679686499256,-4.61621497053902,-3.88432525732549,-5.58592792112763,-5.07916032644065,-4.33923438159531,-4.4848225028157,-4.38247477833385,-3.85844240480381,-4.54887532437413,-4.55549430127939,-5.95082953373441,-4.09416411769552,-4.95824437481711,-4.31399443905016,-5.38895067097699,-5.29904423883643,-0.509870559209993,4.85016089685401,-0.0882697189473885,-4.93599264213322,3.69825902762053,0.455538230618297,0.612798691785622,1,0.648566555348676,1
"K03186: ubiX; bsdB; PAD1",-1.86032606221948,-0.357625757365039,-2.56770428026276,-0.744203434070013,-5.49158443113465,0.892564208276788,0.177034108620814,-4.54596197512228,3.09833337436096,-5.00066484077455,-0.0932626902791096,3.06741840621079,-4.60346189208795,-3.89527810122112,-4.86069713599582,-4.90849313172929,0.883797648884233,-2.22091574737701,-1.08358742422584,-4.42135865697521,-2.18461116051582,-5.38615712059753,2.54878898057028,-1.33912938942793,5.25170865548783,-0.243398758469223,-5.27388002936027,3.10316784271707,0.38065525187642,0.486235797140973,1,0.415272626464093,1
"K03187: ureE",3.43043973465977,3.30360727779191,3.43043973465977,4.13807502853393,4.47621974890822,2.23542389221915,-0.435821162196522,3.95520635531969,2.24729057908266,2.77488732794679,4.35267088981547,2.00109256625102,5.89207690467679,3.39202178790775,5.4467563900458,3.42380718855288,2.11187978664317,4.98099802448472,4.22501384069952,1.31282647044743,1.72048557856525,4.86885816402638,3.18852919918773,0.346146367091194,2.31576286664777,0.121415167635133,-2.91488335793502,5.69964781812153,0.457812508644603,0.673966390747412,1,0.731174579580636,1
"K03188: ureF",3.75508732322012,3.54758216565315,3.94652383690598,3.69445574818479,4.73658009313191,3.06234119133801,-0.247077878221453,3.97524583149617,2.4507363348695,3.43854090805828,4.80258519182927,1.64790913159672,6.164614682156,3.92163327689177,5.55692522343447,3.46075501976171,3.25079399049145,5.10822161648409,4.3646128530522,1.44196386035162,0.534645238765366,5.34781003667861,3.9653276383768,0.458959669081628,2.40623350507391,0.192844902106993,-3.44369440925397,4.88040667786395,0.417187517323441,0.689388707920323,1,0.561106100749096,1
"K03189: ureG",3.03305190115207,2.93294317336736,3.25221828344741,3.33184477926314,4.30161546764166,2.76192177603913,-0.530746080432033,3.04158658462398,2.28611986201558,2.74499600648061,4.43585506868542,1.76188997670334,5.52043936124062,2.9574340096142,5.26819670331738,3.45174519552805,2.68008396763913,4.811247859538,3.97986498305508,1.6326661897718,-0.181788587078261,5.04006482903721,2.59539906087192,0.316064782239113,2.40259214838438,0.11532386465083,-4.1762845042427,4.2389239549325,0.451562509947986,0.742966877565281,1,0.691759418503323,1
"K03190: ureD; ureH",3.56028464619466,3.32164750031285,3.87438423810279,3.08297891401186,4.5874599970699,2.49373050146778,0.220589000134448,3.51801747474081,2.79530814308004,3.56140913593573,4.59182251014094,2.0699623783432,5.90642287438757,3.49248812762004,5.66037474281375,4.17114360833457,2.939355274742,5.44505241865225,4.42252327627163,2.31785980593825,1.77445290958769,5.59986023538533,3.618231233101,0.726829258596267,2.15062824574527,0.272073323329679,-2.64512283880186,6.13289849475548,0.399375996308603,0.343869805166427,1,0.413892681428479,1
"K03191: ureI",-3.16445731737083,-2.69860648263612,-3.75410474856586,-0.76989790924419,-5.00892289222821,-4.19976498492935,-10.5579603256824,-4.98962577026617,-1.02472207760042,-1.7509709542442,-1.8882953037329,-5.03921855080119,-1.43034173451613,0.768315973591875,2.2311569596401,-4.91940020356734,-4.6202426309946,-6.17685761067463,-3.83794592328014,-2.38331488033605,-4.31635445239009,-5.36797126050531,-4.71714647248955,-0.331219135178872,5.43794090354617,-0.0470500799957404,-3.85246851446519,5.26464799006235,0.476562504778868,0.788696903995431,1,0.796834997916171,1
"K03194: virB1",-4.37175520974931,-4.49608599343365,-4.26852757799798,-4.39290774301252,-5.64071177863803,-4.88953728791896,0.121474079759617,-4.36745420079405,-4.99813619234201,-4.67174247392456,-4.829553007129,-4.40366066256391,-5.53224281404811,-4.51377880450928,-4.5948185584573,-4.423392510699,-3.7520155267452,-2.72406841407372,-4.14696417162745,-5.03363068213886,-4.31191040941249,-5.1611566292492,-4.97119959211557,-0.0962681410698796,4.4794867805913,-0.0199453768126911,-3.90975389320879,3.91982205965779,0.489859596441259,0.755115451157998,1,0.755194773782719,1
"K03195: virB10; lvhB10",-4.37264562214314,-4.32188970997736,-4.45180663968454,-3.7628543756286,-5.92303784870648,-5.22237739533434,-0.486048982711908,-4.39327351979922,-3.93806750507977,-4.80518021992967,-4.77809484876806,-4.57651207433109,-4.71723890398367,-4.03354656070406,-4.80376554799055,-4.88582593800325,-3.97834395353667,-1.9385497175086,-4.52534882238822,-4.77851228861894,-4.9287439258337,-5.53485637859871,-5.40680265141948,-0.0157610469493594,4.63925119888314,-0.00494063503592653,-4.06541965932608,3.49248216174005,0.496875000635807,0.771172942517559,1,0.790479148850376,1
"K03196: virB11; lvhB11",-4.55367027591401,-5.12435557775826,-4.00523375217717,-4.12227263888708,-5.53649961693487,-4.86309266137353,-6.53621973943002,-4.67275207532858,-4.24675295045653,-4.97191296607041,-5.2792681890614,-4.21466341859634,-4.9912658946082,-4.24282681548674,-4.54298437310354,-1.45962348942949,-4.38098757828277,-5.92917697666521,-3.6767359153838,-4.77710194549456,-0.532895556057349,-4.78752022471378,-5.32546467700941,1.02205395766261,4.28114291067445,0.184689375187057,-3.40953358018498,4.95266071991619,0.395312522275204,0.555958689669085,1,0.483170032367014,1
"K03197: virB2; lvhB2",-4.50421429375703,-4.19173690770885,-4.788274766554,-3.91408502862478,-5.07973596039519,-4.98593983689628,-1.05223074676019,-4.31293654600753,-4.58628751499835,-4.55608558058986,-4.93417576060119,-4.18584471832193,-4.61339712455841,-4.60634165239903,-3.67778163059503,-5.08721882346499,-3.84798806834935,-5.76802496944682,-4.26229674393796,-4.48863483944512,-5.61819279406976,-4.89484469547587,-5.51803434333799,-0.541410656528083,4.38306118415734,-0.120148571791834,-4.56273912029914,3.76660341855475,0.454687509295184,0.620084835905489,1,0.59209300036264,1
"K03198: virB3; lvhB3",-4.09977617963441,-4.29342841809647,-3.82612667787854,-3.94032974473129,-5.70998003658176,-4.54903180548388,1.73507520545146,-4.31365396852622,-4.27077305596985,-5.1475609074103,-5.26208964337448,-4.20444928912177,-4.69616944964666,-4.33319584516502,-3.94747179627847,-1.67917439124633,-4.54980683812682,-0.979266647606197,-4.77935124786944,-4.96473333896547,-4.26258904713725,-5.19066353947207,-5.14190948814292,0.367010274420343,4.88278979970358,0.0773737105413542,-4.23850790000928,4.14222571521592,0.460218416856095,0.730846969246989,1,0.678483970074044,1
"K03199: virB4; lvhB4",-4.06793000525557,-4.30704597387508,-3.77692565816255,-3.9052603449462,-5.10939934910236,-4.27568741571844,1.73483089945805,-4.63816758091386,-4.26665919873557,-5.142694582159,-4.66314667933312,-5.06167373638981,-4.80233912487507,-4.13811364867984,-3.79302955724,-1.79410940043976,-4.15778848137072,-0.868610631846526,-4.57885016738019,-4.75437597096249,-4.66846876135307,-4.97292157128166,-5.12651505978784,0.309140739464061,4.73608142787002,0.0560350465584364,-3.31069073921723,3.70195416923638,0.464898603098226,0.756437325790973,1,0.661725126653532,1
"K03200: virB5; lvhB5",-4.61255554357096,-4.51382220273287,-4.70682934311028,-4.01285490688968,-5.65985635961344,-4.8361313878334,-0.527010103996063,-4.77021164561148,-4.61472825866114,-5.5220134227131,-5.11341721099217,-4.7907713479445,-5.0361238110415,-4.70616789127073,-4.02757777849412,-4.63098507292005,-4.06979489373086,-6.67796976623867,-4.20117461542607,-4.29926526631794,-4.48934924087234,-5.29981943171348,-5.10698010874266,-0.198823546438762,4.43840352419619,-0.0492548471434417,-4.21465311615618,3.49913001258926,0.480499223929895,0.690101022579345,1,0.70422789043387,1
"K03201: virB6; lvhB6",-4.28226307412859,-3.88460299956913,-4.59296300457227,-3.95525835449465,-5.4584457906524,-0.838348457412854,-1.08985821237364,-4.50155885791908,-4.26500311421417,-4.86892480541027,-5.6032209041134,-4.14894245821879,-4.91795980890836,-4.37654501416599,-4.10063234462483,-4.83272621692383,-3.86321809786669,-5.48921144824938,-3.99812220655223,-4.27352660957162,-4.4650843802022,-4.86263922094148,-5.08345253354849,-0.81118737195184,4.27395438285663,-0.145034795115366,-4.97749672502635,3.55873347064826,0.410937518713548,0.599248049574513,1,0.568955219992855,1
"K03203: virB8; lvhB8",-3.93266437659274,-3.97022879879981,-3.86377503709875,-3.66475444514898,-3.09652494304294,-4.67408469135274,0.77017301165426,-4.53248753587741,-4.23637959740451,-4.5254198942711,-4.92301237048266,-4.44956995724511,-4.99668426488829,-4.44745992889468,-4.33030556328695,-4.58920909636083,-4.52089860843745,-1.00519519861199,-0.960927282314438,-4.856474545461,-4.17988190966358,-5.28917323027867,-5.06099823219084,0.191365343347384,4.59359537588435,0.0478560957578211,-4.15548988951091,4.09787322158845,0.478939161845372,0.760482390518647,1,0.74838976812661,1
"K03204: virB9; lvhB9",-3.98116142365458,-4.05648937214775,-3.90939615845984,-4.12835589923249,-2.16825953116979,-4.81235525143604,0.871359492545492,-4.26303886744566,-4.52313784055406,-5.11680731423187,-5.0998995461266,-4.73720739379921,-5.36718981324348,-3.98247922870592,-4.25954341850479,-4.93209824584025,-4.35375594361882,-1.32723382674229,-1.09346322921281,-4.8222130833382,-4.42454149772042,-5.30620121766486,-5.57503404573654,0.131950671744395,4.56994103996533,0.0241986819223177,-4.1867961490172,4.12435418540255,0.489859596441259,0.762821198122345,1,0.765409682229535,1
"K03205: virD4; lvhD4",11.2524804568065,11.2462244515625,11.3635831634968,11.2046701414216,10.8843672509157,11.6147669570813,6.46984521789486,11.1603077365683,12.2725681209836,11.7826144822165,9.9903414797017,11.6851121759464,11.3007436636776,12.2265145474341,12.1776387040515,11.1963738990616,11.8708308765402,7.24779965765146,8.53000359408296,11.5419368098786,11.5563409071295,8.69735421779325,10.9508963394047,0.0414802141686446,2.39509628540476,0.0184273578889159,-9.81977225018691,7.31853800116893,0.48750000254472,0.762733771802316,1,0.97608602697612,1
"K03207: wcaH",-4.58451925632205,-4.3477318081226,-4.82021350104328,-4.36483412247587,-5.36429215354683,-4.96649777366721,0.264489239011414,-4.42181742340343,-4.3276032495954,-5.07010863364,-4.88171994112331,-4.36901655634002,-4.84688374894076,-4.555076789601,-4.44428480252017,-4.51589381459818,-4.67923542610506,-5.98099550569679,-3.94311439488119,-4.75082754480122,-5.27833482336677,-5.0022733952078,-5.41836141254484,-0.567020324558136,4.49683089264592,-0.108782114488109,-4.16946715269227,2.89648125996132,0.450858044385367,0.604496791252571,1,0.616642609035701,1
"K03208: wcaI",-0.719880665567908,-1.31463932996821,-0.257497117412141,-4.60591719590077,0.0568506079455542,0.271864525116161,1.43393456895353,-1.46376299445709,-3.94451992622831,-0.240534521730167,-1.44699261273881,-4.81680311368105,-4.59175551560558,0.0637996890295387,-1.08543068386053,0.354661332454352,0.203699835163668,0.42002301884952,-0.0319566002191394,-4.96456475036016,1.06226421558886,-1.89981022045723,-4.78637695660748,0.722332949952959,3.80354673558763,0.165394564613494,-4.52491927392342,6.36759576968877,0.392187523004041,0.53141247344702,1,0.465837882125614,1
"K03210: yajC",3.91557110435653,3.88684421134199,3.93197881343465,3.33775809972407,4.16000485538008,4.19418367632321,0.51109325923763,3.95979483589826,3.37611899339586,3.84325604901821,4.48700557726346,3.53190076865871,4.52882498123927,3.43810487875445,4.14495200692762,4.14429688375357,3.82442682542374,4.301603843835,3.45928637880783,3.71268162498089,3.53836108467434,4.7467607622366,4.02233744976571,0.0566997244509979,0.766213284835712,0.056371568791206,-3.35495048599277,8.03685050478721,0.456250008969626,0.413804790950165,1,0.737528568084392,1
"K03212: rumB",-4.28375478041679,-4.21601262890634,-4.35715387006548,-3.83359330541328,-5.47374504780147,-4.45242472044406,1.4649469022018,-4.40834911744011,-3.97876341685115,-4.54205175332547,-5.46430790927075,-4.08256142641526,-4.84959453496187,-4.5877862696813,-4.35358986508581,-5.3925007703102,-3.97383394367369,-2.82476817652579,-3.8286258976056,-4.43533052036502,-4.43260402460675,-5.18095217762511,-5.53540967530479,-0.225001000279438,4.57161353900639,-0.0372224095304683,-3.1176580867412,3.66083682543721,0.480499223929895,0.682686076857492,1,0.738599575250601,1
"K03214: yfiF; trmG",-4.28184632762116,-4.32380282227847,-4.21024199218905,-3.59411109674641,-4.99593168934101,-4.82101759453457,0.833518509676859,-4.40104121314468,-4.21326875334966,-4.78637141616389,-5.87605040992177,-4.92680600711859,-5.30622324142518,-3.98839257747465,-4.00580826688093,-4.72625759734345,-3.99824175004204,-0.934222099996809,-4.13044149544417,-5.26324860351612,-4.67899788484118,-5.59512543300985,-5.17832781363661,-0.0703023764728847,4.66814074697201,-0.00848780834748019,-3.64595044779011,3.20432856771559,0.495312500953757,0.752958127045079,1,0.782632397594665,1
"K03215: rumA",7.20576338645793,6.8892873989194,7.39910487045703,6.96794389494217,7.82337357563376,7.94045222777658,3.65749412345714,6.13424542416796,6.7827352499435,7.7229936846121,7.52256324658969,6.69364322146382,6.76061274504571,6.54536101562679,6.59318827071788,7.59806142797405,7.63690024969525,6.92201810700771,6.64299698749075,7.71127474856234,7.42280528889003,7.38609881706418,7.52141850186825,0.0845811816967714,1.00066307376827,0.0564263317302206,-4.5318472852232,9.25555210483871,0.473437505419445,0.369395771498944,1,0.852099103006127,1
"K03216: trmL; cspR",4.78961047737651,5.06013949052257,4.24796936859789,4.9511352765958,5.4308874964629,5.81740420842861,2.56822897021334,3.144538566877,5.17861578445699,5.29026903812396,5.36361857012887,4.05360368958889,2.64874150914106,3.16378997438559,2.58638650920155,3.59592005115123,6.53853342298548,3.2405663993781,4.61214315419675,5.53134304565096,6.15984158124719,3.88248988229032,5.20041619500894,0.00530796428592861,2.0961253347645,0.00312031304209802,-4.77771426711202,3.90632324562085,0.496875000635807,0.961979270866795,1,0.913574102464873,1
"K03217: yidC; spoIIIJ; OXA1; ccfA",6.60683973944457,6.38540622227463,6.72269283977526,6.24014728191955,7.21191921259964,6.49027828381693,3.67987807707992,7.00516125980748,6.02376486805794,6.23797543334943,7.05171347469117,5.91027369133771,8.08919623979356,6.39114893842194,7.33429266815104,6.77944058109763,6.07975881244828,7.69557964357691,6.73344238338643,5.75881223096608,5.59135718831207,8.01929072863377,6.72902918985358,0.175618844732498,1.21883947751158,0.113532715209337,-2.97986788930555,5.42610109309204,0.460218416856095,0.486502305464919,1,0.681738431363528,1
"K03218: rlmB",5.427075368738,5.32150358104403,5.51252199014496,4.9914081287997,6.04826154124353,5.53638710114395,2.50149445040148,5.23824757425392,5.36628109854603,5.16858053160823,6.10768616824905,4.73813022443527,6.8211734825036,5.03393292004972,5.96561025141359,5.51679950761015,5.04728244071925,5.80849872806741,5.41761780433233,5.36409386755445,5.37773111938987,6.4607733856072,5.83039550655116,0.158969170548741,0.926353941276433,0.127132988259856,-3.36268936485543,5.13919607323426,0.431250014256752,0.416968571447198,1,0.497682839122951,1
"K03269: lpxH",4.13958882317373,4.0543970950584,4.35857307999535,3.6168630180289,4.34962934637102,2.28954495684007,1.66983591001984,5.53822345890569,2.46268072589944,3.9981657804113,5.43157766656006,4.10526443223384,5.0496626005222,4.04707333003758,4.65330908527763,4.66207171092338,2.42242302689205,5.64124222193068,5.55229943258064,2.63677077050066,3.21137220309868,6.25032611494327,4.07317515831784,0.451036900114213,2.01438350773373,0.198840426889481,-3.26933953692426,3.70312665065675,0.389062523738901,0.444451867192573,1,0.398683517044101,1
"K03270: kdsC",3.22926351901568,2.99048281215657,3.58378843389373,3.14363505377171,3.23009699881152,1.84517243706365,1.0683808692912,4.33944393286918,0.429972622833725,2.96734177170187,3.31151600871843,1.03082407555198,4.04358987594736,3.49274412254629,3.91167400942269,3.73613653388917,0.61019708244087,5.10673395563772,3.97750970276383,1.6783370544654,0.342820046947237,5.71209693855428,3.20781395485459,0.643244176245331,2.32159934913257,0.270493997070533,-2.59246160748276,4.24054595190617,0.357254321691785,0.392436934795359,1,0.316243958247635,1
"K03271: gmhA; lpcA",2.24042637218134,2.26628462030376,2.16487774887077,2.72660191443138,3.55414086309114,2.22734228801772,2.19945390678487,2.1385286600176,2.00771402999941,2.5202692152685,2.35449817899263,1.75079771905532,2.2451494539331,1.36859404579078,1.71778572378634,4.8287450764352,1.84708225717058,1.48035077380249,3.12183869634452,2.0754075386504,2.75720471528699,2.02268827312332,2.87421453628391,-0.147352779671989,1.06621987207267,-0.123828533290333,-4.15207520027101,4.6376413382477,0.440625012252645,0.88281196691649,1,0.737386573372448,1
"K03272: gmhC; hldE; waaE; rfaE",1.77947009361745,2.30507929462362,1.40244997754546,-3.914017489071,1.85098630632134,-4.63621765664363,2.55872951036682,4.14679832665796,0.431501594419904,1.77503424139699,4.49180653610025,3.36980133383335,2.74391334959367,-4.2455719876674,1.95491912321031,-0.583974707031814,-4.24523308911129,2.55597195716006,4.38486194583686,1.11267358214255,3.26542388517998,1.53580671357861,1.04699399205099,-0.78486635782467,4.17179471135686,-0.149795438113624,-5.69033326806985,5.69857953551592,0.400000021192742,0.688646084156125,1,0.485648301002403,1
"K03273: gmhB",2.51124134712932,2.7709924209513,2.23923101088437,1.27563293951203,3.14015383335483,3.07134817667141,-0.752316863763257,2.97837559020076,3.08081312260674,2.14308913852404,2.60159802303687,4.1795208633154,2.38652972506693,0.316518892344208,0.400785244973971,5.14022631614745,2.52259517560423,0.719267700969979,2.51701684036432,3.57316404531028,2.2084188547837,-0.0437131591687567,2.73727051469591,-0.511517837716582,2.22067351322458,-0.2184447562858,-4.70553835348301,3.72118416843209,0.385937524480017,0.561374675000427,1,0.44875386320336,1
"K03274: gmhD; rfaD",1.23058573712012,1.88969562890733,0.754756206988279,-4.09440413306717,1.23993018509176,-5.04769543544259,1.90474714479317,3.63499230666086,0.418797398408032,1.84935119554571,3.6890264160442,2.41975241056105,2.345203884977,-5.09736372790269,-4.42107942454182,-5.57867922490105,-4.59456689808052,1.19834191051462,3.09795937872459,1.08907969384752,1.41125899266055,1.75372039774788,0.512996853256709,-1.31995883916352,5.52992839536562,-0.280682151513162,-7.80621391431136,3.31813907151516,0.293750050565677,0.312388398242034,1,0.149767294431575,1
"K03275: waaO; rfaI",-4.62950609826554,-4.29048665904976,-4.94532903230822,-3.65464759990928,-5.39247737776268,-4.87231441028582,1.54668132480958,-4.94740464003949,-4.3174610430146,-4.88211924055722,-4.6817400495509,-4.66889549922865,-4.61879991708251,-4.21481070394488,-4.86507338846084,-4.97069638823316,-4.61747047277986,-6.26211345440123,-4.49265999638666,-4.97296360621062,-4.30096143451355,-5.39330333738157,-5.28376461263497,-0.703408981581175,4.72503958049802,-0.154219414548165,-4.68155762728364,2.95038458581693,0.418750016978683,0.582892151213234,1,0.623541150219749,1
"K03276: waaR; waaT; rfaJ",-4.25236147684842,-4.33317603022552,-4.18308450227311,-3.92167079179696,-5.44403657862645,-4.34692097186809,0.870348642416708,-4.12143880873717,-4.89471554446879,-4.62788927120383,-5.44466620182052,-4.7699765780428,-4.72998736107424,-4.08321905529953,-4.53987104913832,-4.68959290833711,-4.13963962111152,-1.58364417778798,-3.99330500518038,-4.57774597197156,-4.34941460143043,-4.86763578664308,-5.39069778217889,-0.0362977253636387,4.65216135026452,-0.00348290218925229,-4.63134956937288,3.75373135182974,0.497659906870875,0.740337405843837,1,0.766653975378337,1
"K03281: TC.CIC",4.90438484112794,4.69034191878956,5.06940735728747,4.25547064856736,5.45379969068102,3.32763196534945,3.05365498252273,6.4714610995494,4.04848187671252,4.62645772902162,6.45783438447847,4.73678213914918,6.07032441883154,4.71406848790359,5.16898205388458,5.55116430469344,3.21077585027705,6.86961598433476,6.65734150349845,3.252710572499,4.53359779675297,7.34767585969507,4.97466008526204,0.374080871690951,1.95483183821406,0.189008094870441,-2.60583032865637,4.88740947713274,0.392187523004041,0.53850026012436,1,0.41994069204789,1
"K03282: mscL",3.64354847126313,3.40047339504944,3.92656609779549,3.20472370899853,4.13076548337818,2.17131028016725,0.162720331585239,4.26235436560386,3.25211145150625,3.05292520997989,3.88381389123126,3.42105129278403,5.55293667544142,3.8130156910308,4.72871463895682,4.01345396510417,3.07584882288192,5.01718129672103,4.24442247147449,2.21890006565068,2.38035625099506,5.38693933513182,3.4818320706514,0.39153094431579,1.63187539185371,0.206736318402159,-2.85188509772485,5.01743958863189,0.410296430654863,0.372957076747117,1,0.425561788250449,1
"K03284: corA",4.64247176759309,4.43921400515951,5.00215375712032,4.41401899675583,3.97538820888553,4.49014224915174,2.38632011480131,6.43052475675589,4.80586981986161,4.42118188867366,4.40594154315863,4.74207099787879,4.32085974035498,5.24834908873158,5.16588110986326,4.92018012143391,4.57339228872415,4.33247656776351,5.18182069297873,4.76232934142295,5.32070543342097,5.79127910206423,4.19324149187411,0.544842392586609,0.863534247602387,0.460867042214496,-4.1467047296728,7.7212497626872,0.248437568526992,0.171304388843894,1,0.0720575380501851,1
"K03286: TC.OOP",5.82243647784301,5.49734406681477,6.21750121831866,5.37728443453971,6.84568145952139,4.94576982301685,2.94511737702898,6.26613734069092,5.16704068899117,5.56800004969252,6.89632102131847,5.12717452744571,7.91662168141712,5.708145540535,7.26765241938264,6.54749398320519,4.93855330564611,7.56717954470337,6.72520537397106,3.99647664240537,4.20423931959546,7.76490306736802,5.89432299290828,0.466872154293288,1.96320548270212,0.211150839182764,-3.18685386095631,4.57904058885579,0.427457113313159,0.569035715226271,1,0.601779255477495,1
"K03289: nupG",-4.63358830765961,-4.56763909241591,-4.71603782239821,-4.22115995102124,-5.12833508038238,-4.66620492105432,1.533676646026,-4.44364010886281,-4.64343074233936,-4.94056538514858,-5.57492251732842,-4.90614950147318,-5.21929493726273,-3.8743984621636,-4.02586746649895,-4.70452309498396,-3.95367421649142,-5.93630388677291,-4.16608984286543,-4.55352423336225,-4.80776942476021,-5.07449964161837,-5.2368133648821,-0.422204621576419,4.79510165800859,-0.0767367149427713,-5.00341550604147,3.65044090187585,0.453125009621297,0.660328608739392,1,0.695926570043733,1
