"","rab.all","rab.win.BSH+ LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K07678: barA; gacS; varS",-3.79952345897385,-4.43101661703847,-2.97112396182758,-4.97829395227003,-4.94409004797707,-5.484008116376,0.00473281605418663,0.193215801796477,-4.98348442947733,-0.384288619066272,-4.84378685999935,-4.57688284018244,0.337630282232947,-4.36878789455164,-4.73563526044813,-5.51125567152213,-4.23303883152496,-1.69874464313087,-4.85779254024417,-4.48484319958019,-4.79675255229191,-5.34042171741995,-5.29868584275066,1.9370465870888,4.92395646714973,0.355579067838909,-2.93971476537337,6.29342330979941,0.332812538296103,0.36743544565199,1,0.320719371089437,1
"K07679: evgS; bvgS",-3.85071992074838,-4.30404340707443,-3.19057257558086,-4.47794066015675,-5.76682818827748,-4.97742050663607,0.152036431043188,-5.98366639812109,-4.98344813669302,0.0901038649963386,1.01306150026526,-4.78508656239524,-1.64528508004387,-4.50852559999237,-4.34216562573462,-4.84944381469368,-4.33263794024468,-0.122400710413409,-4.3590082086983,-4.6389411824275,-4.61752280335352,-5.28957100670941,-5.49311602799825,1.43553999645268,5.23324133825845,0.239567230074764,-2.8986116480673,5.11309649665812,0.387500024108662,0.511381162370463,1,0.480252755661521,1
"K07684: narL",-4.90737155704007,-4.09510683929676,-5.56078382768842,-5.57362746944578,-5.23841680281715,-5.32798729920322,-7.49812718734675,-5.3161254403547,-4.91110999502503,-5.46192553502737,-4.6210232288946,-4.74332890099927,-7.1587096896322,-4.57789433146013,-4.79166422549583,-4.86575687996254,-5.11305653763627,-2.12679138698168,-4.31288773566215,-1.52117981381496,-4.65276161791497,-5.02115596188674,-5.937559320015,-1.45653372591237,4.50644694897112,-0.280257845842605,-5.07752129856475,3.27597713113966,0.357812531473309,0.430291912908977,1,0.366887949511789,1
"K07685: narP",-4.95937202422136,-5.02480960743074,-4.89439357978251,-4.8863522541284,-5.00139371561008,-5.73936652203716,-1.44522958744134,-5.48838100109129,-5.026645023106,-5.36295559638657,-4.58027793200547,-4.79728608400114,-6.8117061455152,-4.14242844323667,-4.24882393545261,-5.10676303361723,-5.13428580104,-6.33714255080809,-4.21135293007096,-5.49226774681744,-4.45625361728511,-5.52854363224044,-5.40981792242196,0.0546763538130435,4.49467500840993,0.0115281683654709,-4.2492108375166,4.23207837628403,0.492979720612874,0.73125810906716,1,0.741295952499513,0.999291633289311
"K07686: uhpA",-4.72281438145397,-4.85729159581802,-4.5842743877296,-5.65237043336444,-5.57505226468954,-5.11766199879503,-2.08204667448154,-5.21703153602746,-5.1105499922346,-5.83257424724106,-5.44082455829325,-4.87222890662833,-0.606471376039944,-4.30188160424268,-4.49634862474628,-4.73045115987431,-3.98597833064924,-6.57718862986768,-4.36309940267266,-4.76199822917074,-4.79613127900554,-4.83460996009928,-5.24119101471646,0.540035383174514,4.55075838023021,0.101233034449963,-3.02116073794112,3.84651029276575,0.447737920233054,0.676493801552287,1,0.652612685785577,1
"K07687: rcsB",-5.21334960133024,-5.17635369356609,-5.22893527637145,-5.24596947792022,-5.49656972305034,-5.5141306335129,-1.61322492595493,-5.90061582378225,-4.67437071402681,-6.12637198979099,-5.15355375839539,-4.50460103394614,-6.7967435966788,-4.7033752988034,-4.34382093825685,-5.0251481277972,-4.82984668208658,-6.60538294981669,-5.09594140355212,-5.21165051879009,-4.54439003366689,-5.53322820750348,-5.57681270323381,0.172785339012528,4.65155267585256,0.0274452331751541,-3.93667375028782,3.6529344502049,0.488299534355622,0.748469867711979,1,0.775294087201498,1
"K07689: uvrY; gacA; varA",-4.92503838458813,-4.76210247622056,-5.12914509889569,-4.95145208171032,-5.13423885096827,-4.62726813997108,-1.69136475050091,-5.71293277449408,-5.03219660574691,-6.28137774350795,-5.09486692753357,-5.61979270101789,-6.56619538569678,-4.03495680722227,-4.02781309833943,-4.62566760406282,-4.04781249483332,-6.23118908439706,-4.08292834614362,-5.25198921128562,-4.67354938633168,-5.19303537492059,-4.98434505072639,-0.16397237966191,4.26783970119746,-0.0297112748326497,-4.44861579805352,5.0034987655649,0.485937502863285,0.702282823645852,1,0.691231695452381,1
"K07690: evgA; bvgA",-4.6571537988146,-4.24736054626198,-5.14433446952491,-4.90355404618704,-5.43536622489775,-5.39909338510215,-1.89542593495009,-5.36977795728652,-4.97425894661358,-5.89807263373713,-4.85986630239616,-5.00387779680642,-6.94689983776536,-4.18922394832271,-4.33915036353347,-4.97523558873701,-3.87702616829867,-1.06236922158416,-4.41273884934077,-4.7937167834263,-4.11699961705327,-5.39287427911334,-5.41473035903692,-0.683016425238185,4.29598739335022,-0.146926658501212,-4.3421516604992,3.43894950494019,0.421216865059233,0.56546795993314,1,0.528952628737362,1
"K07693: desR",-5.14024662275306,-4.52869814981991,-5.69667780963893,-4.95133355653875,-5.1554344662663,-5.46247533862715,-6.98281363543706,-5.53181594924589,-5.65660549935593,-5.80389336804571,-5.07840208532581,-4.95622688053339,-6.92195996007816,-4.26097971281133,-1.11813148786182,-5.05233483311368,-4.05948613883306,-6.29823880047487,-4.29746379878441,-4.56175590678222,-4.57986280623954,-4.98090703096956,-5.53272064223466,-1.38440335842738,4.43526202180257,-0.279359284367129,-5.97640578119565,2.89977671831215,0.371294879749891,0.466187767718356,1,0.405827144991232,1
"K07699: spo0A",4.13476287774734,4.42702142262629,3.91326000803673,4.99239768979678,5.5647460244396,5.32995332185713,1.18967582459978,4.16161650314951,4.93746750864133,3.70912350939956,0.210084922761808,1.93106370214158,1.17138171679522,4.0739274185091,3.77039832003989,4.75857727466958,5.40593468459637,2.01111805642102,2.40091565179974,5.34340830983759,5.31490635069509,3.06118684862303,4.64114121152229,-0.442900164446873,2.68014474987002,-0.190193662472596,-6.20173299870576,3.2485847333793,0.402496120401094,0.331248599924362,1,0.466084998592739,1
"K07700: dpiB; citA",-4.18973442937294,-4.04566770057979,-4.30873784816475,-4.62310522166127,-4.81177273630646,-4.68513435415465,-0.50333224777776,-5.55076934734668,-4.79788672787947,-5.62380257062975,-4.55635769945463,-4.47545024889302,-3.00603605123154,-4.23189149030479,-4.46759359188519,-4.70264054738079,-5.03709253396711,-2.24614160904833,-0.629201519712502,-4.82628693239042,-5.01302912350085,-4.80854152592538,-5.41350835982376,-0.369067194384312,4.39492090391995,-0.0697658952606874,-3.83420008705775,4.06945050579533,0.465625007026818,0.725099348264303,1,0.713633200680898,1
"K07701: dcuS",-3.83023698168613,-4.45596072884042,-2.78688385176086,-5.11417566849302,-4.78198859639743,-4.65451678307961,0.0809895244694294,0.071604418072134,-4.66482833678946,0.383503233259582,-4.91327415073691,-5.31132081916022,0.179828226711221,-4.20147796467933,-4.69094222904045,-4.75101008944096,-4.25172438216597,-0.55856685927774,-4.69216556712588,-4.98759174468227,-4.80256347087284,-5.393521765375,-5.83188073763693,2.00549347062381,5.01244543228528,0.354551043694676,-2.88149240463106,4.85671914422613,0.32917320615172,0.384346624739909,1,0.316711466745329,1
"K07702: dpiA; citB",-5.04311749267722,-4.93164187005706,-5.14135579590855,-5.36760385068095,-4.95980480775168,-5.4838106786204,-7.60383102844633,-5.21821446506862,-5.08277095472054,-6.22197404230356,-4.40234356733285,-4.87582482130881,-0.823039029537166,-4.88229302271077,-3.98940847623002,-4.73937815710643,-4.79143142279549,-6.70776072059349,-4.40797030854928,-4.48327973369937,-4.46128831130979,-5.46516643771804,-5.25616271890303,-0.166248211095139,4.59451276099779,-0.0286342018352447,-3.54635184307901,3.60754281687034,0.490625001908018,0.732345418463279,1,0.7222897192784,1
"K07703: dcuR",-4.55921888792174,-4.64401360242966,-4.45165952297191,-5.32984479169799,-5.34453718553434,-5.42283709167534,-1.61621511517105,-5.64873503169847,-4.94945898187,-5.88079776680913,-5.10486190022766,-4.25760976436971,-0.747907417195737,-4.20676888350707,-4.51449002157546,-4.66380118592713,-3.90597382194142,-5.56803640685211,-4.65836176375294,-4.60414592915787,-4.55552436290239,-4.52637279006726,-5.30857660718357,0.585937813457873,4.47659759843521,0.111973532460813,-3.66992531083742,3.85422150739459,0.435937513251067,0.661930397732682,1,0.679669993802637,0.996307164922925
"K07705: lytT; lytR",2.75836117118376,2.39810066722087,3.07029740822408,3.14317850885281,2.24312050754715,3.11523649874471,1.73972365286399,1.16962145141631,2.32019871062139,3.17011005719986,4.59789032737704,5.215632242946,3.30193770218638,2.82025351013194,1.54916255030794,2.74233965903581,0.623664939806764,3.2973057147542,3.2072576452121,1.47986565849675,0.829945842378123,4.99073965607537,2.02757848107383,0.590306175950546,1.90859936165131,0.308664809608756,-2.76360720738809,4.85921615358378,0.343213763815575,0.289969960342879,1,0.312923700718786,1
"K07706: agrC; blpH; fsrC",6.96476084742537,7.50781720747757,6.61883686820155,6.58136271999147,7.7433701168257,7.54513876424947,4.32393529387649,7.01619436975314,7.35487261254332,6.42136501359851,5.13968494815448,6.65497493718665,4.90368093712479,7.95746249931763,6.89867148243073,7.93364623335838,7.50558924433359,5.0601536789639,5.48379601643533,7.94833849395763,7.51037564765654,6.68258056543664,8.75410770929699,-0.774561689920632,1.84460136391378,-0.409206251877598,-8.24935216213389,3.06186058722098,0.258970422497831,0.143791680219674,1,0.0721554712702159,1
"K07707: agrA; blpR; fsrA",4.44354362619146,4.94492797432862,4.22872086530432,4.61423856176171,5.64721446135585,5.08657449486591,0.912625753804528,3.81076723804791,4.43181012727144,4.46318809812831,2.49745213063934,4.00775067582778,2.71934359358305,6.16534425126314,2.15380240583695,4.79801507367124,6.37623308915516,2.37062506042602,3.35136185202338,5.15329563709612,5.10729057543035,3.67531455405665,5.26402492062796,-0.652922545811899,2.09369805723897,-0.272023994160934,-6.36472196440914,2.53387024923724,0.371875027899035,0.353493699044077,1,0.320787281603845,1
"K07708: glnL; ntrB",-3.48901211518683,-4.7183625690744,-1.87995096573843,-4.98149150900392,-5.13000145117421,-5.40782287185365,-0.771452707890215,-2.18268082347359,-1.14980632288209,0.00217222465136757,-4.76971580754621,-1.4670419575215,-0.139451309855015,-4.23820432594143,-4.78041852150334,-4.85216284222458,-4.72586333991678,-6.64018187216939,-4.5435775474321,-5.19682579555725,-0.686830260546206,-5.45957325164067,-5.11457580833174,2.26264242243616,4.49378927450833,0.438914255847411,-2.53038613119104,5.31701920054739,0.276131102030352,0.209365679207539,1,0.156624987821776,1
"K07709: zraS; hydH",-4.04409091426628,-4.31262433706583,-3.6914274144971,-5.62184081916285,-5.0503160421932,-5.0958095095263,-0.264254169892878,-5.52507785203791,-4.6328838833009,-0.339882713216934,-5.0393132672786,-4.28391792626005,-0.426644600599523,-4.32087303607496,-4.79831747048844,-4.79733386632892,-4.420172833109,-0.751187265420926,-4.02180133411202,-4.88826305546961,-4.8436702312635,-5.10165875503442,-5.34382983530984,0.791534636940353,4.64713327145343,0.178524775374267,-3.31738559233261,3.93178895214913,0.418750016978683,0.567423385329981,1,0.557691039127281,1
"K07710: atoS",-4.47811631537389,-5.00132199243231,-3.73677562417748,-5.24027400117577,-4.92525260889121,-5.20589889429721,-0.737612440190455,-5.81694656293987,-5.48997240262033,-0.0308873380766936,-5.10079773151221,-4.52617939298587,-1.73276880479244,-4.79726604144795,-4.25703932338853,-4.87298831532586,-4.52580632300863,-6.14001437630071,-4.81358306152836,-5.4679717870235,-5.09625797355823,-4.73363255977393,-5.50745795586367,1.47646925078152,4.81099944637045,0.272687709389685,-3.2956062270252,4.53003768068659,0.383775375932683,0.480630941933317,1,0.428581311297062,1
"K07711: glrK; qseE",-4.67249485163077,-4.88630058179208,-4.41572047498743,-5.3225267243493,-5.50623246272323,-5.08945927029125,-0.238341338475241,-5.79862711668973,-5.23637623669346,-5.40143238718216,-5.01702073690731,-5.05653915155148,-0.966012247042637,-4.82193890349385,-4.34548530785849,-4.938658624525,-3.81220012406167,-6.79675859501267,-4.17597364930417,-5.30762939281215,-4.50444081219221,-4.84085517198506,-4.97811748010657,0.775380691858523,4.73602957019525,0.131073988349233,-3.59990560259948,4.62470809276915,0.425897051248237,0.614559192248143,1,0.601510742546927,1
"K07712: glnG; ntrC",-2.68835803233382,-3.75823483432959,-1.73628805227994,-2.60238935928464,-4.95754859360657,-5.53112658715053,0.244008299586608,-0.653574807085912,-1.72376802067107,0.254944816861903,-4.53891957674843,-2.50642428245586,0.594207470426788,-0.978025601095407,-4.80411155596167,-4.55348124456104,-5.05047916964527,-0.559572935148113,-2.26084358431367,-4.82383593495847,-4.55081634724612,-5.13098911527132,-5.53950286216853,1.82256184729169,4.28855458173957,0.384065387060532,-2.69324389598562,5.3526473693341,0.32187504150746,0.269009215038589,1,0.21492815185975,1
"K07713: zraR; hydG",1.14151505713189,1.24686409584119,0.911820654161772,1.55599764566598,-0.308211033361349,-5.5885547337369,0.692933067277149,0.193858886372425,-4.74056091977662,1.34535639833022,4.84177804787753,1.53865775869549,1.56881228912995,-0.132044778799724,0.300992093278442,1.12133041804924,0.394076398448698,2.22249593353678,3.98198089695942,0.860350397819857,2.78128815355083,2.52481420716822,1.19492734495048,-0.854582988530809,3.02588037434221,-0.237473634425864,-8.3252837863265,3.02991853093273,0.368174755722675,0.227911241607805,1,0.352499208415424,1
"K07714: atoC",1.1473041413907,1.25788541772703,1.02164875671834,1.48568511613901,-0.588063968581428,-5.1212920358369,0.886729466289173,0.286924600148522,-4.79672647778579,1.4422892239774,4.84101796290971,1.55886362504988,1.69760014305946,-0.876657479499663,0.253844033966319,1.03017292287733,0.511538912501837,2.28973948765819,3.98731660761012,1.0052367190971,2.7538049299327,2.51390354127935,1.11368528361431,-0.724074247110586,3.14771620444183,-0.198328979732441,-7.95016337440506,3.73190992970574,0.400000021192742,0.283511504629901,1,0.397366154549785,1
"K07715: glrR; qseF",-4.35854564827923,-5.01573470697611,-3.75137046680837,-5.30430649805337,-4.537715612632,-5.02826504928455,-0.0704800251401467,-5.52278940399411,-5.14508389631416,-2.10011238582096,-4.64263680798008,-4.72500155792202,-0.191167380883605,-4.58821813704381,-4.3940025611971,-5.24947337121468,-4.6499349804688,-6.40681897222729,-4.44102170769522,-4.93289515214162,-4.63073940433623,-5.07338837876597,-5.67638953377767,1.47839398315511,4.69770696853659,0.281398538583843,-3.07231119005173,5.35946930418556,0.36562502946693,0.442156031505485,1,0.437685802490853,1
"K07717: glnK",0.289882758225731,0.165357676224362,0.372756137087022,2.41448919033312,2.0669404266283,-0.0347980453436438,-1.03910474035492,1.13427932079418,1.24422433861669,0.357480590487868,-1.44732879301588,-0.0225718290182719,0.166938426114114,2.81807464822349,0.893805068981964,-0.230565153547129,0.386366472865179,-6.34398861205644,0.4446979491457,0.16898265892266,1.14963751732188,-2.14753894618094,-2.97058663875525,0.60353406553082,2.61762239803361,0.169520594236039,-3.02345351192566,7.73493445942127,0.410296430654863,0.303270497531655,1,0.520306766086081,1
"K07718: yesM",7.19500546349131,7.47322674969855,7.19397239942188,7.61071823824384,8.75327134912908,8.68399758489819,5.07480048698843,7.36375880538505,8.00805642343921,7.02676513587101,5.13476609289176,4.97451182809302,4.26903667243437,6.46454852280189,6.66712643509903,9.44754166381817,7.98402664924751,5.57821312881079,5.9331258336174,8.41551872886791,8.12036943397512,7.05585732094785,9.07010048393526,-0.79476709098874,2.42743589962654,-0.351578370420523,-6.4470392224211,3.10793615066481,0.354687532291287,0.260714437398076,1,0.278873131995713,1
"K07719: glnL",-0.626405106887454,-2.12761527927656,-0.0085312256925878,2.55054759074714,1.22119979624938,-1.01446443859541,-2.91069939247999,0.361379753588018,0.494049898512266,-0.251502664423048,-4.88970252504229,1.02645741481255,-0.62768654343609,2.8043767728701,1.40999878724379,-5.0830848031385,-0.107908269513562,-1.98870612033302,-4.14987124334117,-0.408812631433172,-5.16096252367363,-5.60015661514913,-5.13341148174783,1.88901364887908,4.12574639970496,0.392429406688214,-2.00061913095708,6.24044903549275,0.32343754103916,0.197755453981086,1,0.215741555754617,1
"K07720: yesN",8.3706032005831,8.45276725831183,8.36526704340803,8.35987149166474,8.83767164590364,9.07383148594776,6.76061515222147,7.83907154589291,8.37476338390569,7.98893154057601,8.99227206784627,9.65922098982653,8.04983650887839,7.64245719303176,7.10459852651454,9.60193573003825,8.54311714024877,8.16435436419575,8.25785641211894,8.62329877398179,8.30365560627516,9.59825616448435,9.16879845630519,-0.146556861184579,1.17977813739912,-0.10467660347176,-5.26019752864822,4.10312396728674,0.466458665179807,0.771150962661651,1,0.764077350667908,1
"K07722: nikR",-3.84678801871444,-4.30281902794239,-3.34449801932268,-5.62386769952827,-5.45778737174745,-5.66700633863169,-3.12827778336514,-1.71085830788308,-5.2140284291433,-1.25190102056236,-5.13503327698612,-4.71875927562441,-0.696846265283426,-4.2757716320076,-4.83787055829349,-4.91234812402812,-3.93255617282486,-1.14054504737528,-3.96693797726475,-5.19747695751765,-4.54533410919496,-5.3059618711142,-5.65344705425927,0.862280224280573,4.55359795340169,0.166492446477776,-3.09881451590632,4.19952953945095,0.413416554764843,0.603359475115776,1,0.578277988942172,1
"K07726: K07726",4.33859411997605,4.69207493330209,4.10121959430662,4.97629660829855,4.90824064179195,4.68738951296557,0.929300973123013,4.24588164108669,4.57490789099862,3.95512671305662,2.02503694355353,3.68077761825294,2.37831271421982,5.15603816862049,3.32518671468913,4.4748357369946,5.5152984039216,2.07348972783457,3.59247205030523,4.97225865645712,5.04793383129712,3.46013487771937,4.87289787558617,-0.501751230414403,1.80114919185352,-0.253038638850394,-6.87823339685799,3.17683905999357,0.357254321691785,0.296754386687752,1,0.272727864724285,1
"K07727: K07727",6.15463746965171,6.61144689599882,5.57624599509412,5.60163658901968,6.78753779279356,6.97721949109001,3.26020512203015,5.79317889049325,6.49146432113726,5.46059319757354,4.19773950168523,5.54306284455904,4.0488760414477,7.58199079528683,6.68168686797915,6.791015112961,6.69697655860673,3.59965022278585,4.31885780521828,6.55532303500638,6.75311964680144,4.56670930047829,6.47138669845143,-0.771133586468363,2.14262993644711,-0.322067097314032,-10.42543298251,3.03474082099631,0.355694259696036,0.320002292507565,1,0.250947364361645,1
"K07729: K07729",4.75060143043117,5.24393711377417,4.3663672924611,3.9383802909876,4.78317177938359,5.25773780633527,2.38264997306135,4.73843656369284,5.14868562059902,4.22986534783696,3.52060088606652,4.58984579735854,3.50170477525289,6.21123698366482,4.89473524511669,5.64197302010275,5.9261842932907,2.18397799875541,3.39786388695,5.2990698960182,5.18645364422741,3.58918732438673,5.61969046162948,-0.744169558671147,1.55722313311624,-0.445583918420697,-7.53400188433734,3.46846463200384,0.301092091608169,0.260097219817136,1,0.123452181525904,1
"K07733: alpA",-4.62634520631581,-4.55732150322014,-4.69074136502137,-5.41255013151191,-4.90607559569815,-5.00482673675612,-2.10690571305002,-5.10131033782595,-5.06469302900645,-5.7113284841114,-5.0227457780234,-4.59302480234872,-4.42506139567664,-4.53612099485598,-4.81759772239167,-5.45242464790415,-4.48897260825681,-2.9164094403466,-3.99732942389065,-4.59214005239688,-4.63353286776417,-5.48294579628244,-5.88769892904897,-0.0806321544154809,3.99886314340679,-0.0161345496815584,-4.15829372955649,4.06753076345725,0.489062502226303,0.727679258300655,1,0.732401112819069,1
"K07735: algH",3.59153373392871,3.48506451080991,3.62900173725408,3.95794029910332,1.91129838497965,3.41990151055758,3.56348456227479,3.77372580239539,4.04851578756249,2.55904122304197,5.33723322508712,4.66385390132378,3.17432635601227,3.20394173307137,4.487975644627,3.64483702414875,1.63956745258136,4.99528324507903,4.32010917557977,1.58028612829917,2.26982712457807,5.31265626581076,3.19823461343476,0.139553065319998,1.78177841257407,0.0697924098841678,-2.988620916001,3.68423968769444,0.467187506704589,0.758812517869403,1,0.827749843036221,1
"K07736: carD",2.56688151415929,2.06117220341272,2.88055902710987,3.78386053275943,3.70843579159535,3.66213787111915,-1.53299846955306,3.17077087967358,3.13178606879868,2.7874072480735,0.530671471733653,1.26888650121269,-1.78894049296503,-0.596316433113914,-4.23690536935351,2.17063111762056,4.1756040093916,1.41396630245386,1.73119522918806,3.95255765071646,4.25023846195198,1.65557692396783,3.55461033449111,-0.26882903231771,3.17136978823245,-0.067049923389219,-5.75868030820923,5.6414592303469,0.456250008969626,0.89628820553565,1,0.719381999096105,1
"K07738: nrdR",3.12573389442065,3.36889185646884,2.94216983912664,4.20190052858261,4.27718734644978,4.30110386598974,-0.427916905880585,2.88357159131979,4.23557624851607,2.20919447291979,3.03197486149352,1.15761104794816,-0.42365739631424,2.08014274950321,1.85126132992415,3.48836770802804,3.97000009053237,2.00126918741105,3.1931669281644,3.93223983302803,4.08338241190422,2.87428499833717,3.83981897182887,-0.0363133511073395,1.95846173779962,-0.0254995159038439,-6.8476058292777,3.0689796039125,0.493750001271763,0.396151900190396,1,0.872763435287623,1
"K07740: rsd",-5.02343100221117,-4.92162200961414,-5.0737304577327,-5.09599699925299,-5.57888361012809,-5.24573512134604,-1.58727491206193,-5.52203023195403,-4.43944272539711,-6.2864331046911,-4.86599493421646,-4.90965245680771,-6.77325775906028,-4.40768639932728,-4.4409753493968,-5.05948869546937,-4.49886063948504,-6.23749988132394,-4.54489749994404,-4.50443503938232,-4.65556354725468,-5.1679817693738,-5.14895712965354,0.0320496359203855,4.42914758997373,0.00455085770805779,-3.77367852973052,3.8060029840525,0.497659906870875,0.726583890901853,1,0.72303335209682,1
"K07741: antB",2.49581373919639,2.39722757051959,2.82261145675986,3.37508653578707,2.6187314018195,3.34025673605321,0.909790704701853,1.07285863426227,2.05362503221209,2.27072185453243,4.31731812564756,4.70566781683244,2.96038849879342,2.78602535396605,2.24279511985874,2.17713816077628,2.49881126398436,2.55833856872252,2.32190510534103,2.37732205443155,1.71162886702912,3.75114537426857,2.30062349564951,0.400866011917805,1.34820337456073,0.269625169602121,-3.13753241942948,5.39010527549912,0.398437521552161,0.508776750794743,1,0.493762888620667,1
"K07742: ylxR",2.27350277809964,2.33130194160651,1.97640932780582,3.05905803576504,3.62873314184654,2.74242200414772,-1.01342345975565,2.49546923918755,2.68204236035371,1.3962501207925,0.499987849166033,0.383078868863826,-0.440293461324297,2.05854179189148,1.81107667143298,2.55449343431753,2.70403345132927,-0.714777188977882,1.09722297971924,2.68273427218501,2.9527379239658,0.619923239351296,2.77057360691601,-0.0884158499413816,2.10784036987798,-0.0361447734844577,-5.48724770882631,4.24911335894685,0.473437505419445,0.652859980790583,1,0.790366331134036,1
"K07749: frc",-4.66097937352734,-4.85033160575945,-4.39820587328541,-4.77814992143743,-5.32414779078772,-4.89772722405678,-0.384685279948476,-5.27244619437536,-4.46804070169364,-5.69698799569968,-5.1210340675347,-4.64354844874277,-1.02217272265033,-4.64366735115289,-4.28312188166122,-5.14258848658161,-4.11259763420625,-6.2140360774585,-4.4063226670861,-4.68582390878168,-4.82720210952756,-5.89022929680604,-5.26266946448121,0.801690009988688,4.39409818349917,0.148943586408376,-3.45898345797154,4.0473410754678,0.436817485721281,0.594683637943151,1,0.595501803730325,1
"K07751: pepB",-4.42398082121411,-4.42819050538576,-4.40438070360836,-5.02680095109359,-4.92019145970224,-5.53269847490407,-1.54441092818595,-5.57726909211981,-4.87199685416916,-5.87466364601512,-4.54674397499513,-4.74980557917562,-0.80128409890899,-4.00303265020968,-4.32223867635487,-5.14280014070418,-4.19447284964579,-2.97890732257787,-4.52830468365928,-4.87518784050095,-4.64678567366125,-5.70595679881679,-5.43002250023829,0.286618843978617,4.33831894097742,0.0583811839315479,-3.63900886394405,4.55011670238821,0.465625007026818,0.717757599108875,1,0.713475222049622,1
"K07757: ybiV",-5.08031241079458,-4.98602297459727,-5.2196545162431,-5.60144062000924,-5.06882229776427,-4.98834279003852,-2.15316825266595,-5.89227560222067,-5.22182747975029,-5.9087360493008,-4.97027652653625,-5.04504170658804,-6.75461993165962,-4.49413692986102,-4.14674633411024,-5.59906378570194,-4.58641970682333,-6.21126388984447,-4.80503540290778,-5.00648267440775,-4.2965132113516,-5.15606649746361,-5.34433663867297,-0.159839300440039,4.30120014610571,-0.0265267087045322,-3.85562130116623,4.10717975631651,0.48281250350094,0.71094135731093,1,0.714128363896166,1
"K07771: basR",-3.63086202356492,-4.49681144256953,-2.36516593104132,-5.79992500069505,-5.36766401705093,-4.92577282641322,-1.24745279463588,-1.25450366415561,-1.81057920125075,-1.19128751027298,-4.60317723543066,-5.07385753107316,-1.3638627698581,-1.06195298483842,-3.88083326257317,-4.94932671122011,-3.59764542967405,-6.77586295894384,-4.53184221111503,-4.61916062326752,-4.46686505113614,-5.3230480091218,-5.16828833545715,1.44804133414772,4.43028961474136,0.299939975382363,-2.95547169991884,5.71399475147805,0.341653701841837,0.418122501867933,1,0.310279757490961,1
"K07772: torR",-4.82065569810794,-4.55547041443448,-5.00759763407369,-5.24728551705565,-5.20359904436535,-5.15814222093889,-1.97132893963378,-5.18195191777106,-5.08841676743732,-6.68540866395052,-5.21882494545304,-4.32137076553259,-6.0675460112136,-4.0386565497687,-4.5221478636206,-5.24580294314504,-4.70892315836103,-0.671504371923941,-4.99696446581487,-5.16916137094954,-4.85867063635176,-5.19858392526578,-5.48176971609172,-0.411127113972853,4.66385473928743,-0.0777639322743672,-4.00279517793338,3.25455270725513,0.459375008320096,0.631249931944148,1,0.618941756289376,1
"K07773: arcA",-4.9004688205112,-4.79524986386462,-5.03644258653305,-5.16207065042548,-5.37839351544653,-5.43844071637676,-1.61240228797013,-5.23606939243118,-4.94994591386088,-5.85163029896739,-4.83573483160102,-4.66331637247187,-6.62428511419127,-4.80680345598649,-4.08372625848753,-5.05425324045831,-4.09536542440128,-5.70747115977123,-4.13938333098422,-4.98813237281077,-4.09839456142706,-5.05282840907256,-4.97459791726195,-0.139213304103341,4.45290403513057,-0.0173437142910171,-3.27155269214068,3.86346084891944,0.488299534355622,0.72901874341104,1,0.740042948537531,1
"K07775: resD",3.70902958109647,3.82826847629013,3.45188452973652,4.43628689331964,4.95543613126654,4.14802600673957,1.1912463954595,3.66275946401179,4.16780205171615,3.24637157153284,1.67317591238578,2.42375545800408,0.98882463275971,3.90497918105911,2.60835949071948,4.42492504303804,4.13402056455503,1.85921639381111,2.36054466848628,4.86805657578594,3.67553796990073,3.67588985343705,5.12447257747856,-0.471468256402942,1.98536649166096,-0.244580594361802,-5.33889176357689,2.27281964520108,0.385937524480017,0.326484752671382,1,0.366332656314274,1
"K07781: rcsA",-4.80249147886364,-4.84610833472328,-4.74938859613231,-5.51827511539926,-5.186332932755,-5.50397417727032,-0.601705340004618,-5.58297543202165,-5.17652771388069,-5.88148375018225,-4.75435950320416,-5.158363117549,-4.28678736276283,-4.3402533062617,-4.79356380461361,-4.7386584625819,-4.57563345064861,-6.19591744234229,-3.85654779000346,-4.76965778745714,-4.90132243086132,-5.35488967903684,-5.34407311677358,0.0959800610977855,4.40142768346279,0.0153782896247897,-3.0464593447176,3.6896427011992,0.491419658527015,0.726444774097956,1,0.765078502186668,1
"K07782: sdiA",-4.47021281278943,-4.44803411400941,-4.49781773798919,-4.72570569400039,-5.58490636957206,-5.84627996705076,-1.83981738582981,-5.66252207091591,-4.85971912521681,-6.1266538840867,-4.73387309460956,-4.56632048076344,-1.20372760750758,-4.44684650763998,-4.10438784924079,-4.72493010934377,-4.22069104379048,-3.12444264254595,-4.40579118997316,-4.85568169293658,-4.68837453047642,-6.01043302940512,-5.49889886302725,0.268125660359963,4.31595273328664,0.0545952621928413,-4.29256134245077,3.57322928480297,0.465625007026818,0.734465808432679,1,0.746370381746736,1
