"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",13.6262470625928,11.729172208143,15.4063834280917,14.7067251272372,14.1895237739926,15.8213206449386,15.6349240474095,9.27645594598147,16.2611998647808,15.8808470252521,15.1365357557146,12.8482995712175,15.666078154609,3.03721310369689,9.30337035349054,15.6002698371781,13.5031017645426,7.89534338546182,12.3980609106293,13.7910517699645,11.5789564665781,11.8597837465736,7.29082037924021,3.43257445129769,4.22873440112581,0.83785213701995,-1.53462665822486,14.4512118524461,0.131250164487989,0.0122160506790159,0.99771140663304,0.00414558593496287,0.83551274573373
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ventrimonas",14.1287876524218,14.3240296727623,13.8438788865747,14.0165341034664,14.3146575566962,13.5373021974898,13.0572369651443,13.1500088905693,14.2645586501363,13.2335719937387,14.3088384342559,13.6264865667629,14.7678797154801,14.1714122016164,14.4235796115815,14.7264119974812,12.9707203460484,13.1439621955374,14.7147261289777,14.8481652915514,13.3747505148355,14.7191034323559,14.0921831607062,-0.351236273415513,1.0436464109582,-0.330145494886877,-7.93286955530791,3.53706625556913,0.357254321691785,0.332313415642549,1,0.305082700291195,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ventrisoma",5.60483948370186,5.84889769616759,5.20699213392518,5.62135694982684,5.87436006894582,4.84885140964495,3.98321381334008,4.69838034228497,5.48157176757019,4.4090061063459,5.73871868173563,4.88944698561375,6.18686484413068,6.07178539399438,5.76541206343413,6.18565527793713,4.20509292739,3.59164863972394,6.01993527140005,6.36375165537362,5.16924331938926,6.07202193850288,5.68971554436818,-0.414892790541826,1.2199805665527,-0.343823250917583,-4.87557202707631,3.23026119809112,0.340093639870762,0.388317009494209,1,0.221430562471584,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Weimeria",3.97373825686014,3.96577777192326,3.98418583394522,4.39305380757197,4.17406608489912,3.59955072888105,3.61144059185455,3.56785658324142,4.51563184197822,3.05493446014768,4.81393539208777,3.16446574711726,4.45917731681002,3.56310451830822,4.76319560149527,4.79489587009791,3.00014007490287,3.0097341993663,3.98061214440608,5.06842612041572,3.48031697142279,4.62463503561227,3.70994421162508,-0.121134230320917,1.16170127764233,-0.0921712547487245,-3.41301201067884,3.3922855814597,0.454687509295184,0.765513475266028,1,0.742180903461863,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__XBB1006",3.1866352387943,3.41875958009244,2.89245533566685,3.70619295253894,3.29347100650271,2.20296619544082,1.83867260430064,2.4091451522897,3.62994129738917,1.35009800525627,3.36724107991108,2.36960392769263,3.66365166937507,3.48692534670307,3.91690534425101,3.96506588462716,1.35115007124955,1.70084215426459,3.12352973407113,4.31015709136278,2.90371295362736,3.81277068927688,3.21487308324786,-0.403813310955245,1.45758727454336,-0.272338983338686,-5.58464436817631,2.65563158307159,0.365054631703392,0.408468791826867,1,0.341989485456494,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__XBB2008",4.79219934020166,5.23254026695569,4.25419528417906,4.96749873986178,5.20858619622243,3.55682403253991,3.20035500259509,3.81027101809045,4.10163427273305,3.69193300604992,5.40113066224397,4.28311175453357,5.34738642355287,5.24939838022815,5.52438837645196,5.34886542207938,3.60731664734514,2.82812244940442,5.71756902338771,6.14074100814975,4.18397585489573,5.41768140543457,4.57491742525556,-0.638070138068142,1.43434398933659,-0.396050446067398,-4.69071673482112,3.12724543193547,0.326562540112311,0.277062886825224,1,0.198326948786508,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__XBD2001",3.31108748317924,3.30595781059405,3.32111048858485,3.86710148381096,3.84369994363691,1.36225309132653,2.68443083259043,3.48483288316976,3.37841512713254,2.57509605544902,3.50308023059647,2.63129797024245,3.68893996089781,3.11959875922761,3.54756443918193,4.16318644555257,2.87289746084734,1.18742418609808,3.38417672030854,3.60471028677673,3.49018811789488,3.40237327548886,2.90302155366902,-0.0418919690409805,1.19811208826611,-0.0374224702624348,-3.92137371267208,3.74019567889082,0.479687504139417,0.819118320772388,1,0.778520978344411,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Vallitaleaceae; g__HGW-1",-2.28028042283461,-1.97393936971919,-2.54696628887502,-2.41220842744113,-2.29409293334838,-2.53016633051194,-2.91895794843874,-2.05773211909711,-2.69117477553197,-2.56209108577964,-3.12385539021783,-2.90805850727911,-2.45662663302491,-1.67843360161494,-2.62364189306932,-2.59796468162694,-3.67630621998503,-2.5870645643312,-2.15929682406714,-0.493320433377896,-1.96651267214747,-2.40722638467894,0.192916713609785,-0.581693429955184,4.09431492576522,-0.111742641815635,-4.3682459118476,3.75557155960249,0.438377547792193,0.593636132412502,1,0.561322602513586,0.998066146617025
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Vallitaleaceae; g__Petrocella",-0.643340448161165,-0.397014751456616,-0.986265040995681,0.703879999995198,0.133717062525204,-2.18280364140395,-2.51172990856475,-2.59795554925581,-0.271207098028597,-1.73152142632404,-3.04634073643412,-0.446792705867681,-0.814226705580319,-1.85918230590814,-0.457239876370792,-0.126908268116683,-1.38525776266954,-0.242981403177522,0.409331628012119,0.602283948472012,-2.26751298467484,0.161497156334976,0.349179659911265,-0.530984697418308,2.95134908136975,-0.14697609368309,-5.42202415054244,3.29955261730335,0.410296430654863,0.496787279598458,1,0.498296486311676,0.993432004576307
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Vallitaleaceae; g__UBA1351",-2.13178729615052,-1.6558771040473,-2.54544682606884,-2.55283497364378,-2.43389739244953,-2.15515718858951,-2.65449428268144,-2.16395957071365,-2.3296857021642,-2.34304495625488,-3.08547424898955,-2.88229444398899,-3.03079438686295,-1.54553750704274,-0.238524487538855,-2.7343854344554,-3.60821815883038,-2.81631954661303,-2.53613122817145,-2.70021766900612,-3.26028061547539,-0.341074157460762,0.179433090256445,-0.922264823412934,4.17555845178011,-0.163597003532064,-4.80663201812353,3.60402085871998,0.414976616821549,0.580106553884749,1,0.53547888837169,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Vallitaleaceae; g__Vallitalea",0.664095256193905,0.563433167287902,0.795516201601236,1.60401090979908,1.13439207290105,0.856037237620079,-0.195620563708324,0.84112053119361,0.788962110300671,0.136579248704301,1.24265882130332,-0.312754095136087,0.964734815816195,0.6824867086882,0.454434811295423,1.43579692618696,-0.109496551224122,-0.233660053524009,0.255684792003541,0.933263248183076,0.0573356438398633,0.904744960008847,1.12545945046154,0.166966093099461,1.74912364542478,0.0888339266165241,-3.22040919991678,3.97797547189354,0.457098292697049,0.648483474287289,0.997132365876692,0.671161474458204,0.994433216986187
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Vallitaleaceae; g__W11650",8.5410481347674,8.96024767930626,8.38701770290859,8.34658299879633,8.68485547061491,8.14232414166282,7.17469329900174,7.42590000733833,8.56068400715851,8.19280066649776,8.9254323867938,8.42742485273833,9.72092243215144,9.09212001038115,8.85683753744246,9.33026872972194,7.67455214497066,7.93953978577022,10.0109063072412,9.80755583484804,8.22684926565702,9.64354348414873,8.49068845567849,-0.590770733588486,1.1750589409687,-0.467656977220264,-6.21000862424381,1.98868789343787,0.312012524902867,0.130936581390266,1,0.151473176107948,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Vallitaleaceae_A; g__Vallitalea_A",-1.19857792406894,-0.799276113318701,-1.65998791369787,-3.55217979481968,-2.38894556738722,-2.98213493005322,-2.39621878278861,-2.60141852207902,-2.46893734956507,-2.33820275349653,-0.629865203223313,-0.12979507658587,0.495381612665483,-1.55236153756395,-0.472250828967759,0.154173091028694,-1.14393275695347,-3.04343978399301,0.257568492935349,0.288472145953213,-2.30027986807509,-2.68857811534368,0.199443034329317,-0.724297099872119,3.52177631071359,-0.176332122889759,-5.36333015753717,4.03549859525459,0.404056182449325,0.525273330340814,1,0.475948176243261,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lutisporales; f__Lutisporaceae; g__Lutispora",-1.51015638017217,-1.65400890872652,-1.36279858866947,-0.337106412364706,0.137363219034087,-2.63380084208476,-2.41936481280078,-2.08224951442871,-0.231908665264186,-2.23141273381722,-3.12041886703216,-2.30214279826299,-0.357425820639168,-1.45714932705348,-0.16978876611023,-2.05098235642632,-3.51533652441412,-3.08021734201995,0.343622482661061,-0.660654276057759,-2.42455913731883,-2.24451029363239,-2.3239788599816,0.250641443545913,3.71231553069251,0.0576669667344712,-4.38945313881609,4.34766646730256,0.459375008320096,0.707484985374219,1,0.726266332351859,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Mahellales; f__Mahellaceae; g__Mahella",-2.37062496371064,-2.51440768434285,-2.26142202631176,-2.77461237988228,-1.88336437933307,-2.67586691781169,-2.46632953061206,-2.71670954025981,-2.90309543543778,-2.19540861486253,-3.09079024420805,-2.56134324032698,-0.418545241252895,-1.85045652118708,-2.61911727618223,-2.59004725064019,-4.10098086973666,-2.6162387695242,-1.96587461766651,-2.40917145162796,-2.72484914098128,-2.27011537628471,-2.48837704640774,0.255038022252904,4.28098631447737,0.0457215397007325,-3.99230016289332,4.02050614490131,0.472698913509976,0.71137447293256,1,0.728918648108857,0.996423182242164
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus",5.73427173521604,6.03816210437039,5.60613570026895,5.64257441884604,5.77098692985045,5.19571038038461,5.04609839248626,4.41273437888125,5.59295410812127,5.44114570756121,5.88936644751684,5.94036901576285,6.74313582968507,6.00622620281956,6.07836245086429,6.31417320279268,4.85482370057448,5.43826116987538,6.96630859071193,7.02634616410064,5.49327464797848,6.83821000268991,5.25215160401099,-0.40688775506393,1.05077244778935,-0.408271412595496,-4.82937897752267,2.41980570186246,0.335937537405907,0.183537717321911,1,0.21578993036762,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter",14.9656770452194,15.2105343544325,14.6887028613916,14.5840857262562,15.8033760578201,14.8047380126192,14.3840996202105,14.148719388477,14.9591982499869,14.0155554534888,15.6377537608597,14.1225579099557,15.4645338586191,14.9766407531859,15.2660114738482,15.4532723975368,14.1927409996143,14.7615047031903,15.7043039022007,15.147211382312,14.0939946267996,15.3132423581416,15.5377705015737,-0.274097528165555,0.924273162788557,-0.277918004464191,-5.5735364403078,3.10016215688649,0.385937524480017,0.363326422168091,1,0.386181808709866,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Anaeromassilibacillus",6.62648295309067,6.822678066007,6.61803989663508,6.53490735194476,6.75443003378752,6.67492467945853,5.88889655395663,5.97593147483598,6.91043550803855,5.92798350390068,6.68459057120554,6.60449155612518,7.45700476720169,6.34499795133194,7.13180320745673,7.18035129182668,6.00927616919174,5.78237149451442,7.36709707466548,7.48830286012909,6.27522103709401,7.33926784569456,5.79273976025512,-0.145811758479027,0.948639644978348,-0.150673160658076,-4.75555705819546,3.16958109166139,0.447737920233054,0.663361173952518,1,0.645378228582563,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__CAG-177",0.873192226559944,1.17929973721072,0.556682746107954,0.619368739880692,0.130936969071906,0.197234073130598,-0.284500678727802,0.882367405240755,0.638984933833393,-1.62895166911617,0.258134245810995,1.24502536868489,3.08079474167101,3.33432101873141,0.497848431489965,1.34250537805963,-0.302877402994197,0.619050481510612,1.13777349956577,1.27958835929752,1.47053977989356,3.13916382063448,0.367731301198759,-0.617058388804658,2.31686036622606,-0.237286276684195,-5.01876690069231,2.39840773635262,0.378125026361767,0.354909190307685,1,0.373625552079499,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__CAG-217",3.38775140706197,3.39183793189781,3.37801450738253,2.51244297339862,3.79050344990694,3.90409451177955,2.34160822167257,3.30730795751122,3.52591504999766,2.42265863496878,4.61590957947799,2.97794130832034,3.78489143474972,1.34638588016533,3.68506711219372,3.57078828681408,3.02664474857843,3.23706922562692,3.48534591538873,3.6362600714742,2.2758296825569,3.76147747325378,4.06053391887137,0.0457756299567968,1.24141969887677,0.0273271626742369,-3.69554309231414,4.22354552832772,0.48281250350094,0.728731838725701,1,0.831241018559614,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__CAG-488",-2.19992371750525,-1.83483272164955,-2.51486415504579,-2.76040697362492,-2.43534084556553,-2.5101975760275,-2.19035834591557,-2.24206043767381,-2.40458207550274,-1.86196134468346,-3.34665308499455,-2.37225829449298,-2.75037600861848,0.478216100680234,-2.7402887728343,-2.47716483190807,-2.7032295282697,-2.68046149572372,0.0398474422607844,-2.67688664784015,-2.06654820483414,-1.87505567767426,-2.40190088893201,-0.723711549206275,4.30049009045719,-0.135094687355356,-4.96985276676951,3.80389334999187,0.437500012917482,0.599211012243711,1,0.56173852270021,0.998508273242817
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__CAG-964",-1.98181602221755,-1.67234592260445,-2.32702517254385,-2.55882302481192,-2.239190051212,-2.68092198816061,-2.44185341295001,-2.30629376923655,-0.346579479973988,-2.15312206055242,-2.96210850243757,-3.03840980973001,-3.09824465587861,-1.72374032649076,-0.453573581098581,0.0860385714581842,-3.67070916386264,-2.62287270731912,-2.21516133536279,-0.564632420007076,-2.23373846595,-2.36480405085135,-2.05569864630989,-0.48090790898102,4.16458069233143,-0.109942502397735,-4.58669310651982,3.8663436682097,0.437500012917482,0.627953885506386,1,0.609923950372383,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Caccousia",6.06904271698495,5.91119548720497,6.2346256804562,6.54005931378257,6.2304014447731,5.25428869375067,6.62041397465224,5.64852281246361,6.25833742405105,5.0515756525169,6.46522884123709,4.98686486406135,6.4950197178759,5.52806963530129,7.01035012136672,6.38670306568082,5.36268929189019,5.71015461042054,6.42769105663042,6.14959922283993,4.98094263950264,5.56246356783412,6.10255331004445,0.0957745398652063,0.990143383055165,0.0915540523775892,-3.06393521616634,3.75872326681369,0.459375008320096,0.872265612816412,1,0.78627216436814,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Caproicibacter",2.54499644500092,2.41809070523867,2.64789584208455,2.91412199184579,2.00556266578582,3.37823499886161,2.78322222527777,3.469474923025,1.74662213978955,2.68049594272426,1.76010368628871,2.720831589374,2.53835913459115,2.8607973438927,2.31351774276265,1.60723372131901,3.23109641815693,2.86788688483423,2.55956819177447,2.6226234399288,2.08142045927576,1.48034786754307,2.03240675896221,0.203273305275992,1.19199727029757,0.159405361024444,-3.29118598446402,4.24459848309421,0.418096740938267,0.555042844586898,1,0.586636563900496,0.999143625579142
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Caproicibacterium",1.66993465532588,1.79448019449446,1.50293914849511,1.1205080980915,2.32743633723975,1.82996499180536,0.582993133078908,0.78747764990705,1.18134803975816,1.07332416757866,2.07341263315578,1.16303020797607,2.52386007481906,2.27472202595381,2.18567919695829,2.08729666585188,0.585371722064236,2.28352983666261,2.27802566233764,1.674229934957,1.43682561427303,0.821870259283775,1.58785284608984,-0.239512867727857,1.41961808945643,-0.154576524059647,-3.99744697367526,2.99185560623731,0.429017175379004,0.581025697523648,1,0.56565153838035,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Caproiciproducens",1.02878637324992,1.28541128429226,0.802676130308315,0.626516629434267,0.990066992439518,1.30007319842938,-0.186607966974975,0.368728079869978,1.16344891946724,0.860653600019049,0.254973639374102,0.552172281795198,1.88266257925711,2.19940834144386,1.91603755333299,1.42326537822586,-0.377871360065509,2.08680457882263,1.69063848220099,1.11323237935837,-0.0526391880541972,-0.187850754150469,1.6566647073413,-0.393734518600436,1.79572509013074,-0.191391702211351,-4.71328060217649,2.84244128953402,0.396255872221582,0.545434461761648,1,0.474492624732079,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Clostridium_A",5.7168789967377,6.11590759665916,5.61710963790094,5.58373630154943,5.70359661671411,5.39300026093734,4.99968832089632,4.75391451366536,5.91610367307266,5.32887638927658,5.77745064271659,5.83481314156312,6.58723817472955,5.94832596037619,6.27973912458754,6.35709386073481,4.60196498986225,5.37198494931001,6.63999408053051,6.79168441194595,5.06994187378822,6.43311379683067,5.35114912537546,-0.416213568596889,0.97038929101552,-0.394216136679364,-5.098540592084,3.18670773330861,0.371294879749891,0.354210675090543,1,0.334585125110957,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Clostridium_E",2.72757382977397,2.41440742634133,2.98921065106267,2.810503100234,2.46441057733488,3.18487835527106,1.4499855745898,2.30671086469205,2.01807350185556,3.52479111581274,3.58036594838984,4.06283973904345,3.36954150021004,2.78704539785574,3.09107511605637,3.67703776391692,1.66985692617652,2.34861733767129,2.37899518668505,0.499895396640065,0.863400696708847,3.57842491179566,2.16036068551125,0.515706726316466,1.56545027124288,0.290684181345472,-2.28351012238718,4.21796656560025,0.350000033535763,0.305896078148749,1,0.371715769717898,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__DTU053",0.538607312423949,1.00262195973074,0.131740684403248,-0.249543048958257,0.986514593537756,-2.35409325651269,0.612533859868158,-0.294444618916284,-0.246297119334784,-2.52098993389911,1.56649150753553,-0.316519719765175,0.84864345184543,0.913664983696661,2.16444564178747,0.107613388826582,-1.39292520127438,0.464548856994591,0.981913204591287,1.85573929371775,-0.109455479563161,1.34328693818731,1.66119813465807,-0.772440442112593,2.37460251241461,-0.297237298181447,-6.26541291099517,2.51593096726533,0.355694259696036,0.334632963708582,0.998426015846334,0.315946099179458,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__DTU089",2.95044424373275,3.3406706793847,2.8270357320168,2.97366192673411,3.14224043769227,2.62725430584902,2.8383940692094,2.71712237042666,3.30958328322791,-0.230307240330941,2.97363985519639,2.74116887362745,2.71503939238841,2.45861643032613,3.97046146346096,3.71828080621233,2.35872196948679,2.59947094149702,4.28485655009135,3.76129546302386,2.36916676662311,4.50990632501177,2.76255260359736,-0.649918732620119,1.33664370563405,-0.394373878913006,-6.60386380157041,2.19090629555169,0.324493020316895,0.201208817233378,1,0.265568844854836,0.993759505780598
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Eubacterium_R",7.06077839443594,7.26980878486967,6.85710506713699,6.77395902236104,7.48146155534799,6.60703556865683,5.59948392607538,5.66404365778485,8.19196124466041,5.73402452050782,7.02549646611255,7.3613807302586,6.95768295567568,6.880314421261,7.16726679734661,7.59750529794719,6.09795548723106,7.35253951135715,7.63100372856334,7.42151807769148,7.04411396629451,8.15527897203749,6.44639052677507,-0.391223835478754,1.14149663364686,-0.35826920063893,-5.26355504724908,2.45232560085953,0.348437533955421,0.216403530537488,1,0.197969974588105,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Fimenecus",9.09123814935298,9.28075814032557,8.85313276196953,8.2241348399852,9.3084702475618,8.74275007710184,8.83265023268763,8.80879368403922,9.00211372575624,8.39010347555543,9.94570619897858,8.77893407066539,9.8088350313869,8.8626832853423,9.21851686053495,9.6741012926456,8.39070805747142,9.33686025318682,10.288172926139,9.33752464421816,8.07947107341005,9.88645163396138,9.21980479184186,-0.362662047119495,0.937595551978524,-0.343289754473583,-4.29852284960203,2.98196608859253,0.360374445689969,0.388637747855981,1,0.307327891245751,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Fimivicinus",10.2510742498788,10.7435079561599,9.78059029010204,9.73210937392775,11.1523442962882,9.80915562654959,9.67028027758419,9.19277820386533,10.2048895281781,9.13970740264175,11.4871848717124,9.34102264843678,10.8551741494833,10.2983935740177,11.1852209728481,10.6075696675803,9.84589660384375,9.40531088549098,11.0792855576992,11.057899056665,9.48606815163642,11.5004341642812,10.89555161826,-0.496233783892123,1.22598584911901,-0.43237911983576,-6.00434987450738,3.17950698568413,0.335937537405907,0.193919015777885,1,0.182637674825175,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Hydrogeniiclostridium",2.34313051708193,2.83749992890216,2.06388717615084,2.43947114825795,2.19820633338668,1.45948239791606,1.94419908873092,1.40959694374003,1.27535867730215,1.43153728390469,2.06201786023705,2.88788023235399,4.33395757355552,4.14837396712455,3.35588226011406,2.22306536569423,1.16408937858821,1.73486877997804,2.94779422830907,3.46670483363218,2.72868997309127,3.34572873122603,1.51449668364952,-0.633351370175204,1.62654915851359,-0.367205830074413,-5.96798463902711,2.7121031753627,0.350000033535763,0.34568383816409,1,0.294869821548421,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Limousia",3.21345185800619,2.84181109253784,3.71624495456475,4.34305952461647,3.16906151612485,4.13594018437898,4.96975522302693,2.50779374545318,4.40775196093786,1.98304249455917,3.38088283536336,2.70807451494888,3.99688244909541,2.08516911786006,3.82725569958424,4.95823716324105,1.18471107921826,2.6814278506969,2.79135409225354,3.00366788311186,2.57165680953707,2.05380766027199,3.72315903170999,0.769076231869821,1.67746559246686,0.445783321914253,-2.20164502081978,3.70532193756144,0.332293330056948,0.232436380493895,1,0.235747249074455,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Pseudoruminococcus_A",5.6847125899246,6.14591716853097,5.6006728495537,5.58767130541914,5.68292717705875,4.88401081113271,4.78341840979913,5.22945978039945,5.65987911530589,5.68344322656316,6.39740302798731,5.63015871821188,6.88594144509317,6.00643553995832,6.25586660821652,6.5537778548826,5.29648940043182,4.76916899212749,6.55008661314446,6.96038391223502,4.99204507103565,6.40604578574573,5.18538756539617,-0.327781504559925,1.10295550821117,-0.27190578998942,-4.70083782820621,2.86627091802586,0.407812519415594,0.452398890957193,1,0.478578165255797,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__RUG420",-1.44712140236594,-1.29903280330182,-1.65198265114562,-2.08421866585162,-2.58453287589688,-2.27020389871192,-2.09567861052593,-2.02830177967107,-3.0484957870572,-2.1194325352055,0.491221322091134,-2.62847386533773,0.401360783735193,-1.62048438804626,-0.465777277420333,-2.86366157364439,-1.00861341590654,-0.422729302337327,-2.18948129684763,0.877982612937183,-2.55964816779205,-2.52271278934111,-2.53940901563645,-0.228770517969167,4.0122747834755,-0.0451859753706301,-5.41062993931792,3.03747597882602,0.4703125060613,0.690705814411559,1,0.686491744517093,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__RUG592",-1.78968582397126,-1.33790981145051,-2.17069145296382,-3.28608235686851,-2.27823143897925,-2.15075881843224,-3.01400359482566,-1.82270675312797,-2.7943992191478,-2.05114889537984,-3.57165852860937,-2.63192561087125,0.565918031127877,1.6570662569485,-0.674892589544559,-2.68259482611529,-3.73984076568573,-3.06333397369676,-2.27020884509765,-0.403672452270202,-2.2448985108002,0.840397262825871,-2.03015453985686,-1.05326680946817,4.49890548286773,-0.207596181937975,-4.41784812588863,2.93393188984797,0.393750022638884,0.514293129914118,1,0.453899162950053,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__RUG762",0.924271375613325,0.983145943606928,0.87307822201231,1.58981305666294,1.50515035593155,1.40909179916915,0.727646014754965,0.798768061072993,-2.33935520952376,-2.61194096590618,0.815608516172823,1.24189612830669,1.00963741288374,1.36810309510934,1.31847104398852,-0.000214396004579953,-0.429622517338268,2.8198510316726,1.62416378538557,1.33989514439761,-2.18064634750545,-2.08233156046265,2.13968684591271,-0.251583259457107,2.65503413971658,-0.0711807982618944,-4.74770482720356,6.25539463848735,0.455538230618297,0.756379222002502,1,0.692192675745307,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Ruminococcus_E",6.32424507745913,6.60415747055151,6.2290424450425,6.23272373939406,6.19300912182609,5.68717014857759,5.89110312367354,5.19496139558202,6.86588793100391,5.95948775813958,6.4278168190195,6.47209147476502,7.13053303163779,6.39755394000421,6.7277707279562,7.01834668940084,5.33510542233113,6.1332437881532,7.18399330530745,7.26320922079713,5.66643907297762,7.25812573437882,5.76895468130954,-0.288415207974091,0.961459928256328,-0.277780227509271,-4.46039877415341,3.66630990968347,0.389062523738901,0.390368329496197,1,0.37588782637641,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Scatavimonas",4.68792960573076,4.49132765532437,4.84667797349903,5.0417736706628,5.19537499283149,-0.0676179737563505,4.83735928789675,5.68434566459196,3.89902809838797,4.58247948151355,4.92129920932339,5.10042162070888,3.56353086052684,4.23745542527667,4.96559267374687,5.32711619467332,5.18121040587713,0.336875340568239,4.1993549736254,4.49487728041012,5.6822122784953,2.25091299645545,0.281294223691832,0.208025923027243,2.41517234986165,0.0698411362344787,-4.77370931641285,6.99956320496655,0.4414976719363,0.521182867400257,1,0.638134975995367,1
"d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Solibaculum",9.31550643274372,9.41847882662281,9.08114723856483,8.74065617968374,9.49154410715195,8.25703014127247,8.15576024957218,8.52306746821113,8.51120893111823,9.40893703555647,9.42244464067106,9.49725035497438,10.0579942804732,9.70575509176743,8.39827746890111,9.64229165030505,9.21661131503549,8.91524114724087,11.3419994977797,10.3325875616126,9.20638997828851,10.3515646659233,8.88558915792744,-0.547054461217738,1.13720851336905,-0.441197526499781,-7.01569531801564,1.86241935034393,0.307332339181718,0.106893665771635,1,0.129269905307541,1
