"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ LETROZOLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium",4.54124016944959,4.21944175117054,5.27693548441005,2.8199425896232,4.04776001951262,4.27534325041579,3.55470497363385,3.77964038865575,3.76142863347122,5.1832723572945,4.68077496737644,5.21882364571681,5.62262347852371,6.1442814177571,3.77242209903424,5.7255219872522,6.47390839110548,2.3541791343618,3.45765366560803,5.8475277056461,4.93320733778907,3.52238437165163,5.56178401135016,0.550134677531561,1.75274791614446,0.295590829596676,-2.98524362253501,4.49946834830189,0.357254321691785,0.400091017000169,1,0.31858412243716,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Fannyhessea",-0.619978200836,0.177143656415359,-1.29078798410462,1.56375224578981,-1.85439548486139,1.21065984405353,0.285769207388958,-2.23778467830057,-2.85012407884072,0.115655752234881,-0.89873216238664,1.2541963228483,1.13389107666497,-2.60983226296933,-2.38658941424342,-3.29651188594491,-2.44572382323624,0.477203240697197,-1.91915840884519,-2.7525051469723,-0.495238361464892,-0.117766010430412,-0.438717319061331,-1.32253424745288,3.56464840650464,-0.335695319576392,-5.94480447462788,2.85813355117563,0.316692710657177,0.306444806200061,1,0.236563190099374,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__NM07-P-09",0.713322574056672,0.901594617266699,0.557575512642401,-0.796467096143694,2.05261581172644,0.674796710755782,-0.655442567970633,1.14842564624149,1.97193705835189,-0.247367000457634,1.9577932303917,-2.64160171088007,1.27478167407208,0.796653646697781,2.78262090623132,0.729146236830054,1.80229391678196,-2.49269867082636,-1.62599487838108,0.28068282360022,1.02961760342263,-2.8425899800451,0.68700162106108,-0.371019983968223,2.80264270021162,-0.103910366629044,-5.90596285298097,4.78029766498999,0.43281251392068,0.64751991520443,1,0.703009222298599,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olegusella",-2.48983278827905,-2.8661956882783,-2.15365537371025,-2.764496675541,-2.21792530849755,-2.92412977553318,-2.90180846266995,-2.95456460523031,-3.28205536050262,-2.42923238256739,-3.34353064533716,-3.01318398164294,-3.55051873899633,-3.00958684769356,-2.66926596920201,-2.74257268712555,-1.73332502556833,0.904007366063087,-1.54132968349794,-2.90444369644004,-2.98288730518206,-2.9667747495798,-2.46337494249429,0.733304648437123,4.29859779675498,0.155132817327308,-2.90154061949574,4.14392889028692,0.417187517323441,0.576347588023211,1,0.54595486750092,0.999945987320213
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella",-2.29079654094812,-2.25649968408348,-2.32175998603127,-2.80447623405821,-2.95187422251807,-2.08063197622874,-2.63689679634171,-2.59614113009205,-2.5817540353098,-1.88134542344628,-0.103611266748114,-3.05969139968584,-2.38913786566266,-3.01422615282334,0.781422090578033,-2.41742719148663,-2.56031778113788,-2.75709021951248,-2.3135403581922,-2.88257102878183,-2.55766445231213,-2.55527582436164,-2.34540935306717,0.0378260008394733,4.06449007529696,0.00850842319360495,-3.76254037500545,3.99647565801591,0.494539782698815,0.735073936402301,1,0.739794478934378,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella_F",-2.15673387685744,-2.21966168467692,-2.07789890175723,-3.19978361820013,-0.321668003048254,-2.7147111631874,-2.74047784491223,-2.56429865668603,-3.0264342837252,-2.49239205522496,-0.820619391964929,-2.38462162447118,-2.94190430685279,-2.52013786931139,-0.176101835586181,-3.48117915763713,-2.32401887223417,-3.34422389954485,-1.75818221439386,-2.85694200428199,-2.92924719131459,-3.03837438947593,-0.424625264768816,0.112258914011612,4.01083314196016,0.0250189236481031,-4.15665497502117,3.54223642364407,0.485937502863285,0.740151226072892,1,0.716658051700621,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella_G",1.72276384612011,1.54772000486455,1.92963522714684,0.881624967089129,2.09335735299657,1.69008800989256,1.49108429807458,1.33062269262238,1.42639995990756,0.682070225383869,2.27795046031543,0.94342019516391,3.23227068821332,1.77210947364211,2.96867356328722,2.08706705048524,3.00755156152892,-0.296627143193321,-1.84405203414468,2.70976142305809,2.22971638055907,-2.61942329847397,1.78423483304956,0.206614136843326,2.15389653865411,0.081916633180623,-7.1696778141495,3.03709423373244,0.454687509295184,0.624404291731263,1,0.726391497434454,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella_H",-0.687413572197496,-0.802889276779585,-0.590195579966281,-0.642472220740103,-2.84450520633667,-0.34757078759502,-0.45954454169893,-3.25384014473561,-2.27980847153614,-0.144696467461852,0.515228887977219,-2.78527971189274,0.120312297321437,-0.524302502335333,0.0777129345916361,-0.711593028539294,0.323186157635371,-2.56644332599411,-1.43269806369228,0.312635899114033,-0.36658490809017,-2.78451729071647,-0.320797098208017,0.253883449533287,3.26512772813587,0.057672882823873,-4.13217972315344,4.47752454755856,0.46177847893635,0.669605534741857,1,0.667632411126026,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella_I",-1.33734781286627,-1.35994163020797,-1.30474168128077,-3.52111949978709,0.728721057526084,-2.88397990967792,-3.14060593069204,-2.01706419657598,-0.450039057867922,-0.269832112586959,1.49700498789938,-3.17955520165045,-3.21796469726341,-3.37761996199259,2.04714216778008,0.42476581984482,0.297980479783806,-3.13079173732624,-2.83089482839009,-3.21259232659974,-2.77967351610602,-2.78589184550482,-0.396075194288326,-0.0735596964110012,4.47309682813166,-0.0123229336900501,-3.80254558041383,3.48452288337233,0.496099844784822,0.77896511735459,1,0.772062290940484,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Parafannyhessea",2.04598886003764,2.26565984153632,1.61281591699291,2.19087836807221,3.25165991258536,2.15138122724901,2.31742388315334,2.52827816296488,0.45684941923246,1.55345953651534,3.80638031475163,1.3123705733508,2.45979584621751,1.80293549265373,4.38165075895745,0.403130329396229,3.64753046115521,-3.26174188415062,-1.49772369245096,2.60384734052431,2.39139167951759,-2.77955692319496,1.41852182599119,-0.869844800044287,2.79213339754981,-0.221723528765921,-6.66106278298726,2.48802512357659,0.389062523738901,0.241309818346594,1,0.421113353558207,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Paratractidigestivibacter",0.72249296481168,0.731202133406843,0.695098293614169,0.119765711091055,1.26875755117555,1.93153389634677,0.377656283957258,0.0502073360718143,0.342686992413988,-0.297255361656074,1.07459599002245,-0.53572243832506,2.38208609550726,0.229197989837543,2.00457450039576,1.43514857948985,1.83985493010112,-2.37554369519273,-1.92193851231666,1.45156562194979,0.979321100396801,-3.13441590796508,0.505365699020764,-0.184339829757349,2.53685455764537,-0.0573727386115946,-4.67882270703257,3.15527087974673,0.463338541017067,0.541818634724005,1,0.75488473649029,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Parolsenella",5.52837804348935,5.52349430689661,5.7548772753006,4.04873215743463,4.76336314219999,5.35038481101067,5.79812261710543,6.23655818149409,5.23734407840037,5.65119676804851,6.110057487812,3.03102116352231,7.39972409663997,5.16890495824329,6.80887458914107,6.12479200616832,6.90280002735502,2.56824683356887,3.43208293119319,6.69532935167727,6.40623195927347,1.43105480611657,3.67837322570307,-0.0468968402187393,2.36925075469411,-0.0177997848388183,-4.93839932743019,3.63020398752675,0.493750001271763,0.564432825433354,1,0.951171325288489,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__RUG721",2.02571661121744,2.12674704365025,1.85106272947001,1.84578089168178,2.81385384935557,2.77129192587162,1.58743122876092,1.99865581664974,2.82057171930841,-0.2542788639624,2.26005996180391,1.65379635441575,2.22397560287842,2.34541501342768,1.98554349760984,0.232708154100099,2.82714063923025,-2.57257089256484,-2.08576700096937,2.40343087416485,2.20959227582423,-0.876946230100186,2.80946125595274,-0.387349021171003,2.3404114511928,-0.168316235075852,-8.2752196672341,3.18666764770222,0.406250019768453,0.279934008645074,1,0.518231309132045,0.996227541324774
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Thermophilibacter",-1.94135498792486,-1.66365058463631,-2.31173996094189,-2.6484885361724,0.230244935852895,-0.31301105161341,-3.04256435691937,-2.82175477358847,-3.23975814505635,-2.49233748755452,-0.96122041772843,-2.6782113399583,-0.593978988838041,-3.69373006213973,-2.52017717987184,-2.42029323999092,-1.60283196396976,-2.6377425897343,-1.95211700840422,-2.96184069254306,-0.217891738176132,-2.89330755788265,-2.73263280118621,-0.576773962078455,4.02357767767294,-0.109690380735309,-4.83831429137026,3.27134317318697,0.431250014256752,0.631099248210282,1,0.619017531906948,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Tractidigestivibacter",-2.4404423658548,-2.48495976859191,-2.3645092565404,-2.62841471171114,-2.74583132456155,-2.8275478372121,-2.9105041720192,-2.49367212749669,-2.56209928406358,-2.5070554162771,-3.31584728216997,-2.83771047944119,-0.969581195633317,-3.39014487873118,-3.02235027581923,-2.92448957094136,-1.72218024734994,-2.69471661371768,-2.18938597564213,0.445464266007393,-2.7114610837801,-2.88037086357911,-3.2215071594008,0.225231483131225,4.30009963996914,0.0420848448916054,-3.75528878987834,4.23093297802157,0.480499223929895,0.726047645278889,1,0.697248499372145,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__UBA1367",1.29706967432374,1.17206097949448,1.44535267178208,0.754794553640256,1.91993937627185,1.69679202594603,0.723953693816659,0.860985516891372,0.455219103785074,-0.241974429881047,2.30120778440937,-0.455327294266851,2.12883524895617,1.56280360641156,2.30079141228959,0.851900715015896,2.2082579416068,-0.48435515763954,-1.96626771474204,1.86770227903514,2.07113700638288,-3.19832941187235,1.97142041779477,0.0623114424394284,2.16170884676791,0.0232029874079905,-5.48211804714142,4.05704552045004,0.486739472270124,0.694894237945806,1,0.777185263942714,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__UBA7741",-0.480723709993534,-0.50992694167403,-0.437499363282953,-3.20146341376186,-0.0747988700929607,-0.371562520172775,-2.75859306724327,0.953180721994578,-0.511923549169495,-0.0607840145798022,-0.161325281252841,-3.29657190325884,0.167760562491567,-0.297977603131546,1.40084313068061,-0.625827798704425,0.199106507614948,-2.76216126957411,-1.92298019407598,-0.497929254970355,-0.538831486269794,-2.49415280031294,0.424456054900729,0.0329421983412939,3.074616325234,0.00595387840658366,-4.12412785362383,4.36097819506224,0.497659906870875,0.718151532232825,1,0.731812921501873,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella",4.49003103517012,4.47057648898265,4.56744051144781,5.57762473972859,4.60037401545239,4.58223744563969,4.47352148450055,3.02848181539464,4.13275946330254,3.58925144231607,6.7138718510348,2.52388336544336,4.88260111714277,5.22755919998263,5.92957123161776,6.29332554270419,4.27783562659891,2.25955327159828,-1.49793034923446,4.75123433684052,5.274605026329,1.65301707427565,3.55597304499555,-0.173716422226926,2.43760535545449,-0.0526449779939729,-6.48471506662363,2.85369928603511,0.476562504778868,0.484460725173133,1,0.88094906254736,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Coriobacterium",-2.29319817709488,-1.95365864213324,-2.55166782854751,-3.0070818217708,-1.97084373797764,-2.89439178783228,-0.828228544947953,-2.74837582668457,-0.641428776492427,-0.305716452708966,-3.15704224225396,-2.86753820777763,-3.36974775534277,-2.79571431030306,-2.44548017469609,-2.53479458104165,-1.73245400445082,-2.64842899515085,-1.82339657438952,-2.57344979870328,-2.63260525299312,-2.9984398117865,-2.99952826523168,-0.549241144434475,4.1971102449853,-0.104288457084354,-4.38022569383979,3.27987412035156,0.440625012252645,0.602566810938827,1,0.602828781609258,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Enorma",0.907819576782385,1.06978554514655,0.729611798909849,0.46017247670645,2.94037946230367,1.32124351822975,-0.622494639223788,-0.312666174013851,2.20400853796981,-0.113772365204477,2.53403064549532,-0.38360677222175,2.27063339072937,2.29862545141188,3.46090156126106,0.37134347376508,2.47268704822336,-2.67682970635341,-1.78572285647429,0.952667993078462,0.365773437729445,-2.60039037909391,0.967526310443189,-0.274056093372094,3.1348963282893,-0.0775796886323623,-5.38339476802508,3.35751371861013,0.468750006382756,0.555634657168189,1,0.669713957192189,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Limicola",-1.96979687585127,-1.86806988027251,-2.114085226831,-3.04510330268084,-2.46687533499136,-0.321267730106507,-3.04309970054852,-2.61893890006971,-0.541502499225734,-2.73895692424647,-0.864986947588321,-2.51177353461741,-2.78310795490657,-0.705817038281438,-0.00349329787202457,-3.14043406157051,-2.27550745259337,-2.53708702362045,-1.91880059992261,-2.77780780579612,-2.83999891192143,-2.61411612382633,-3.34904534451235,-0.132821806702699,4.17368599684196,-0.018257592349615,-4.26879294486576,4.16123054458389,0.490625001908018,0.719799382528675,1,0.730834265869579,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia",6.86007258672697,7.00672546564416,6.60389648609364,6.78216483331607,6.7412442192555,7.36736080152851,7.20406198388554,6.55917513426829,8.99723844021553,9.95317413782028,6.36693837477424,7.8400130925069,6.3878917751402,6.31842713309338,5.88576143165199,5.31185414056407,4.49650865057255,5.6451332788311,7.02817061913839,7.67571005171265,7.53005184322957,8.54651655231851,6.93476457545632,-0.800985841374898,1.70603732897157,-0.431446761132756,-6.95282759106375,2.25265523737506,0.332812538296103,0.125379948359529,1,0.210903417886293,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Berryella",2.03521083530823,2.10104719013049,1.94728707140502,0.949315726334323,1.31764358957284,2.16433551741902,1.52911429095456,1.91960315264868,2.65917012770778,2.94617220532651,2.53584370716145,1.29109250104187,3.5666142146743,1.83255826456442,2.76407852720961,2.59825531307677,2.74426688308206,-0.734071411267148,-1.82834324902482,2.88523476682809,2.55607119158215,-0.522218701564492,1.10952634168768,-0.443924320735119,2.03619835699757,-0.172938970154498,-7.29545355186444,2.83218564212872,0.398437521552161,0.349339047034532,1,0.59847895670506,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__CAAEEV01",1.28643005754009,1.33989798807287,1.23862014969674,1.06219518355477,0.783808711209517,3.01220644515247,-0.683295534104218,3.00333699645662,3.92917711212751,3.54897494080424,1.00140754493985,0.20248299209524,-0.608264709077813,1.42646167436141,1.41390417247045,-0.573321353497938,-2.00971621960688,0.922814384340219,2.43529707319078,2.67392431525054,3.1103505248221,0.922418972915802,-0.486591337043805,-0.43988487757513,2.81418321146745,-0.114447694333807,-5.06117406685731,3.05215098345219,0.442187511921351,0.574243301003061,1,0.659365680275607,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__CACXMZ01",-2.23739269840789,-2.19285588718991,-2.27965710552114,-3.11806567398412,-2.70560799973057,-2.1260637669239,-0.36951050832625,-2.50941074349042,-2.51821738771609,-0.261583802028584,-3.22610558394267,-3.21182619895129,-2.64654142415511,0.42087129846472,-2.10649402228911,-3.17280119532937,-1.99027114476557,-2.69666254865794,-1.61650060637874,-3.26833824052388,-3.3290456452483,-2.60875995174028,-2.9758734378707,0.060114008995928,4.15746434917657,0.0098091724085353,-4.2196652781086,3.63675799699793,0.496099844784822,0.778306478418612,1,0.778505924706099,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__CAG-1427",-1.63730294906536,-1.68051377494668,-1.59288965333007,-2.8554387391557,-2.53015253992187,-3.34895880902671,-0.637055440247904,-0.115876047649879,0.411582454899083,-0.312553185140946,-3.39519510542799,-2.85045162478766,-3.01967970449971,-2.22683809186403,-2.63627442907405,0.682129115552433,-2.11025699927364,-3.05488339737947,-1.9126770019599,-0.56642974258456,-2.6235399826399,-0.465305682934043,-2.69980135029183,0.0667712759408392,4.12708383429831,0.0166189686972173,-4.50978202443737,4.51593656179276,0.489859596441259,0.750454855874705,1,0.757824255369244,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Cryptobacterium",-2.49050258406677,-2.33230997662185,-2.65650657437498,-2.812861248181,-2.25041632257572,-2.70175192716262,-3.12922467022184,-2.80863875263275,-0.283084909116543,-0.255947173965962,-3.66425012056684,-3.03237680375249,-3.01247110408095,-2.57200046913597,-2.54089141142281,-2.91625235260813,-2.06102309167604,-2.86779508883014,-1.8520170561778,-2.85909832024504,-2.86206991557845,-2.75370782765626,-2.90831502626504,-0.461620849971085,4.03936399270706,-0.0877330793667792,-4.66409192451808,3.2502693157024,0.452418106462437,0.678517692279112,1,0.693329140866873,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__D16-34",5.13751893214896,5.43096600076187,4.87781332936386,5.58807255650413,5.44227086058709,4.49907093665731,5.11133369715163,4.93551016048347,5.80939675009504,7.63037060778888,5.46483700612816,5.8748066109247,5.19205723426044,4.86466509761414,5.12480023348058,4.50177737304251,3.45211297316975,3.87428794427451,4.85171520636349,5.0477144697109,4.83909720229483,6.44279915749649,5.14946048422364,-0.621499584075494,1.13413152323801,-0.495041676370633,-7.81169643863451,2.48849379256185,0.230889312408175,0.0783260138544371,1,0.058345534109853,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__D16-63",6.91117984983469,7.13978046336027,6.68110915841162,6.80847013346831,6.79746254302267,8.25376117330365,6.99397030161633,9.03568261970525,9.48371524245706,9.5093308153741,6.22317608112093,7.28756608924997,6.93569993141328,6.8581950656545,6.3678115781764,6.29038678417471,6.27223100940341,6.75492512288529,6.56300181812997,7.92482776275454,9.00117144098859,8.36349198356239,6.45324064803155,-0.532283009046041,1.83470867770785,-0.325357514868819,-10.1023884862955,3.73049998382116,0.290171658517573,0.213092582307841,1,0.131251403878629,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Denitrobacterium",0.904858296811005,0.923968921927436,0.871510356334641,0.604309231619965,-0.111723172369839,0.673076685019435,0.364821597938731,0.717333250517656,1.47173342596559,2.27525201274052,1.07755753192084,0.422471318932908,1.80610539653655,0.250800486560474,1.85007184076627,1.43326987416795,1.40625275282946,-0.408636217452734,-1.55161662767805,1.49740654347377,1.77959106797555,0.537213195415221,0.340425865308678,-0.0685228808963299,1.84141039629482,-0.0345237314183627,-4.57897327460279,3.51811964583112,0.48281250350094,0.661168993069295,1,0.764386711392323,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella",0.233609050807084,0.227116042679549,0.25534371244148,-0.491828019041158,-0.157328669851681,0.823271433918304,-0.477345682194645,1.20586484201732,2.97386904393601,2.76491298699005,-0.711121854658085,-0.577244485776063,-2.89207653078433,1.51800517492527,2.15463163393081,0.332412031976602,-1.85959981833545,-0.409085177181057,-2.0683078134755,0.389366653669418,2.14857698069903,-0.46606981455583,-2.65936817711831,-0.282523099303914,3.19862955592699,-0.0739220428802546,-5.06104924106892,3.24865855347378,0.459375008320096,0.670748430093208,1,0.755603590005196,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Ellagibacter",-2.59487103802989,-2.54472875046581,-2.64049076612676,-2.70418722839419,-2.37290159724586,-2.12755415098856,-2.37468366105079,-2.41696167619468,-3.26752042776203,-3.04699834999399,-3.8753017722901,-0.647817314943591,-3.09124464016987,-3.15217934849608,-2.57531070075303,-2.72845404761488,-2.06339803407524,-2.48284320449184,-1.67600341707491,-3.44947610123491,-2.81442277717541,-2.67858723233456,-2.58737188163502,-0.132663533538985,4.17217338184953,-0.0275477259719552,-4.7792238359587,3.48918245711292,0.488299534355622,0.741966195216571,1,0.750953960899781,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enteroscipio",2.22698935133124,1.72719997899727,2.93910398994749,0.785008445729659,1.26750767168442,1.39756006932737,3.04961236005336,1.74289635136628,4.16527707925852,1.94453150672794,0.58777456484362,2.92702327898876,0.618462103596185,3.4600189440567,3.84857201949027,4.43047036380808,0.262852790696718,2.14676718415148,-1.55655376274621,3.95850359935859,4.09187565185169,1.65383633155831,2.40119333431151,1.05555308463964,2.35047000716255,0.33743122547923,-4.73208055541024,4.35002610183367,0.343213763815575,0.508068737760596,1,0.240312645462123,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Gordonibacter",1.08027953781987,0.970021275884095,1.15613209977545,0.559364285748581,1.26377114796772,2.17942067486058,-2.58638503472041,1.9459202609108,3.95005028269601,3.12927322887247,-0.134349980391354,-0.664591455339664,-0.772358836751485,1.85939557095407,0.136305322699984,-0.31865522467678,0.425567742880169,-0.276670047541057,1.55416042972604,1.38536499333147,2.69993127378648,1.89225994649718,0.959487103684966,0.00635544110918396,2.6753638897282,0.0025585859631147,-3.66517959427228,4.08780284096553,0.496099844784822,0.775175166270091,1,0.8059124263894,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Paraeggerthella",2.061776156249,1.9640130233765,2.17009802533938,1.41864495367139,2.69689816430365,2.09212247271537,-0.655129337347075,0.865471381663264,2.47470127973771,2.17988444944731,2.35127951914678,0.885576053294395,2.69602915051179,2.34622361021558,1.45194880310786,3.32914048820275,3.2804687574403,1.73755501628779,1.48874854802874,2.72931786305928,2.80398747283376,-0.61763962555845,-0.432781091008124,0.289937171115406,1.96045314911063,0.11156499381916,-3.77883916595913,4.37818277164155,0.436817485721281,0.75498155063892,1,0.632726491291217,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Parvibacter",3.17938215987601,3.22124343471741,3.14183085558952,2.54476741049998,1.38089305258933,2.93227009663238,3.05599316812707,4.57129045839926,5.17611488298933,6.01805028097436,2.44881848815533,3.98821737236629,3.11856525821324,3.27950753085324,-0.126684381708413,3.02681016673871,-1.31425546124975,2.35567037355464,3.67857114996988,4.03084251089125,4.56272546646213,5.06374192862979,2.40046364100513,-0.496264464223234,2.36316390993493,-0.175890455196401,-6.57910415743755,2.33023014610004,0.410296430654863,0.339226591120781,1,0.574895994582043,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Phoenicibacter",1.07719762961277,1.12349034904616,1.01646518332532,0.899845054493632,-2.3133856362221,1.61579936545611,-0.609850129100213,1.20091701808458,1.31387718866344,2.52918453092358,2.58299245087738,0.244282117542387,1.00872399476407,2.1466529006476,0.690387464859912,0.914786715776033,1.89867986699876,-2.91924932989708,-1.24218539896235,2.3176367095746,0.467473637664297,2.33875156092073,-2.66160121778638,-0.0382783000985221,2.71093530622275,-0.0104995659543812,-6.1130848014346,4.23906806215088,0.492979720612874,0.631385762274529,1,0.775973023203577,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__QWKK01",3.94198602739208,4.14866192504491,3.81776851682581,2.09064840651519,3.71296709372176,5.61013822163978,3.52599562492533,4.59015611224653,7.72752933264531,6.24487277807887,3.00184131146188,4.88418887389796,3.63667647054108,3.42395172701854,3.30527203691511,3.3132477027686,2.46961105888658,4.03980836327024,4.50079168804695,6.04669862808487,6.44637789792248,4.12633571921142,3.48446002155213,-0.311159455722555,2.18061140784681,-0.14701446224527,-4.81585235232798,2.99532585513373,0.428125014931539,0.579627036569881,1,0.6745177592338,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__RUG013",0.249453083694775,0.465684176650623,-0.0210311679117527,0.215830232079499,-2.98906823391943,0.655141094998397,-0.461688789336737,-0.105953982795464,1.43885992577072,0.643690564527665,1.15118281028248,-0.583004827507661,1.46398731754727,-0.266369290613227,2.0063968744822,0.124588028924041,0.380807016489667,-2.96831077225364,-1.48112809235085,0.560340090061212,1.72218915132683,-0.7014591438392,-2.73364160540647,-0.423298625529641,2.66634732606943,-0.132391885231731,-5.37085229362468,3.49053427725433,0.418750016978683,0.608828022301204,1,0.658055590887441,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Raoultibacter",-1.72316014487524,-1.31890371562352,-2.05492156540702,-2.84631721087143,-2.15793927788008,-0.409639174509733,-2.28598023574869,-2.53550288687239,1.43786735854844,0.657443989632894,-3.38940263475879,-0.423511911370685,-3.27924945622612,-3.24569483070775,-2.69512504867398,-2.7818157249312,-2.11318277311938,-2.4916194260889,-1.58486310273586,-0.538131695121743,-0.361137263118058,-2.80377581435591,-2.61398883526791,-0.706805770256926,4.08543158006665,-0.140526288288037,-4.86502389984976,3.68806802898289,0.421216865059233,0.591416557407232,1,0.574075909578038,1
"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Senegalimassilia",1.16557643568693,1.04910741420477,1.28666165943156,0.393908311655098,-0.0904857819582041,0.733747307489498,0.327530759066535,-0.48200951276268,1.60155468229667,2.23105600292705,1.49397079073321,0.937484383769059,2.09475872263233,0.349691226272636,1.83003092198514,1.69235554202395,1.86801514695071,-0.406900047833446,2.20999885264349,1.69413700468731,1.95645236939242,-0.224152045425408,0.434342914928635,0.190490626306211,1.94315449793059,0.101876225089939,-3.23893006837596,4.03389478543384,0.456250008969626,0.679075768771213,1,0.639388741096365,1
