"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K05583: ndhL",-5.02370407419386,-5.06470650609584,-4.98073899946639,-5.06242481846918,-4.47657013270161,-4.77280653043972,-7.40250190332431,-5.46490656107511,-5.2550028183032,-5.359783564442,-4.96193136659757,-2.42515924610535,-4.77863423137002,-4.19962026986743,-4.99508537410398,-4.5504983365818,-10.2282492174256,-4.63531088464985,-4.73321088251111,-4.73740141512606,-4.67913993798649,-4.981490487187,-4.99705428674808,0.25043041450178,4.71199385345998,0.0391452468385919,-3.64639550903689,3.73036105845665,0.479687504139417,0.714184940308814,0.968509520707724,0.731861380685878,0.963576965840803
"K05589: ftsB",-4.02908301973426,-2.79186648138905,-5.04822466156197,-5.53015371628402,-4.83367348215704,-4.7777399074726,-7.88575674026299,-5.3620708598776,-5.37637345278002,-2.0813127031516,-5.1890463222082,-4.95299889014409,-5.03783499661094,-4.36456652845081,-2.01713897367182,-4.27561729419954,0.154621047211789,-4.20489373402612,-4.60665072540548,-5.41263669053233,-0.259455032204645,-4.12525386786135,-0.606644891363553,-2.27431836173323,4.51665974902468,-0.447877372463434,-6.22434378790634,2.57261232629829,0.307812545878941,0.258438926503156,1,0.186354232068241,1
"K05590: srmB",-4.2268763858379,-4.20192034956884,-4.2727288837924,-5.48780132541216,-4.64185322359055,-4.65199300498407,-1.38822326705085,-5.59249504396599,-0.385462074724938,-5.3313786277253,-5.07550915590861,-5.23815843166287,-4.64553785755326,-3.35942931659289,-5.13765178554481,-4.28361669196473,1.42998659476973,-4.68532082206973,-4.49067237332615,-4.5626453864555,-4.9530369145737,-4.50794849627374,-4.60383885751333,0.0385298261210991,4.77678045758997,0.00773507085129488,-4.58449473383312,3.55899202004534,0.496875000635807,0.731369876718569,0.987036271143476,0.764570653321137,0.979134683873367
"K05591: dbpA",-4.32702622057012,-3.85467458748959,-4.71453158099749,-4.89636284628086,-4.0976359562902,-5.17975468076955,-0.451454533616003,-5.52956758249742,-4.97019006246919,-5.47891952515955,-5.4861952843832,-5.51926593798979,-4.19709124180331,-3.85213271090816,-2.23034709774602,-5.26785347737116,1.56714181894428,-4.73787039730682,-4.42894102060077,-4.81832681675811,-4.68416742214389,-4.21850095078475,-4.72726316708014,-0.916808458335332,4.84516046446612,-0.177065590574245,-4.30062206137995,2.94941125966115,0.42500001561,0.55429378970245,0.997020474386755,0.531469123465544,0.997579333107874
"K05592: deaD; cshA",6.72326604351125,6.15846119676859,6.93444822025265,8.0765223089677,6.56063405403307,7.9725242396629,5.90409091685191,8.82879502444355,7.05859302453693,7.75809864263991,6.71436542130575,6.78255772802598,5.86011301215426,5.72630644253123,6.80482794853804,5.72877375644742,3.18935648747216,7.04032408270154,5.19589069297759,6.25838230649367,6.76667253868285,6.04786206409831,6.93108244702969,1.0076382318403,1.30044632543922,0.6689695226012,-1.31418678390452,9.01094307959347,0.228125078532119,0.0243517160982618,0.398717269873916,0.0473583232750222,0.404692456488906
"K05593: aadK",4.83470581786505,4.99957458979238,4.54246826211721,4.75614664189187,5.68578055366032,3.04809798307534,2.44368467114589,3.22053037438148,4.65539854647845,2.84325610159836,5.99704946000608,4.42305371708329,5.52533795893566,5.09012671454938,6.09890253456596,5.90280750631964,-0.0823657085638931,4.53759354974956,4.92495770797885,6.48901747630913,2.90551622548169,5.00330142306999,4.98347505923724,-0.483498975834889,2.10072474911036,-0.226403385453059,-5.54058914440034,4.94530193453095,0.354687532291287,0.659772804154281,1,0.294683849915564,1
"K05594: elaB",-1.11591865384318,0.15097758111285,-3.84296047812501,-4.98303157257434,-5.17294046155985,-4.65536722791859,-4.88835660654602,0.346376446043498,-5.54064856183862,0.35025605489853,-5.25263918221402,0.338889207841898,-4.73671171997272,-3.65379513088141,-0.461672998781136,-4.72887602861103,1.19277673417596,1.2796145943368,-4.43142560364839,0.553241282949392,1.24474406122564,0.263313266530391,0.0555976255634736,-2.98939518106758,4.85810735351642,-0.541480823473433,-8.35451466918451,2.42534282576543,0.25468756573122,0.130026196715994,1,0.0869651222423088,1
"K05595: marC",2.07801217435635,1.69646144149487,2.23474166981208,3.88105833833713,-0.37747643948223,4.03454769719952,2.04451322431099,4.25608255594114,1.26215479812481,2.53099652196242,-1.57155855526373,3.57219813995175,1.0192066060287,-0.13463992757454,1.19028549183023,0.755700883795454,2.58159438659196,4.98859727412449,0.877503906457413,0.470426608261546,3.24931181638182,2.82700608658705,2.15013155402511,0.506647169859717,2.64928126737333,0.18361189830428,-4.40000008238641,4.33055835549502,0.435937513251067,0.814052989768818,1,0.679426852172595,1
"K05596: iciA",-4.4911914812498,-4.21343668677805,-4.77321558158492,-4.88812723541296,-4.91223595125734,-4.25746293051136,-1.08730613548807,-5.56324803694221,-5.47793447633296,-5.67247830861962,-4.95491663351052,-5.04070203959268,-4.27591753863637,-3.62636987334265,-5.29206955972097,-4.60273349726302,1.58826365635841,-4.56087357822589,-4.17819297273045,-4.83726222321531,-4.94521263033837,-4.30496984185522,-4.71477482966799,-0.56336588039496,4.97600945270181,-0.112835521113304,-3.99455531701669,3.00538393013954,0.4414976719363,0.607903390125424,0.997585388000775,0.622641737616099,1
"K05601: hcp",6.20744080410347,6.08556389367314,6.84498028657102,7.72707667188287,7.5486395324501,7.59349552990468,4.6189713307096,5.8821101422058,7.1738760906173,6.81363772051848,6.87549613594104,6.0975649304044,6.49063304179464,5.67465039242162,6.51462375471609,6.11641444885704,2.85417074409153,5.9776027358563,6.24080395303652,6.11638182307469,6.11601153011826,5.87445426104998,7.3582185890358,0.802355791302663,1.23733135940116,0.519227342553444,-2.82088852646817,11.3797418975585,0.25468756573122,0.111895571985252,0.682260570388817,0.0739427948212778,0.49621732532291
"K05603: hutF",-5.00958999918597,-4.95160381731358,-5.06853959066119,-5.53303197276613,-4.79122692198676,-4.96557203861775,-6.82749159782136,-5.90199100199261,-2.15605713141518,-5.64081730897488,-5.64983823720807,-5.12193353874645,-4.30978208697768,-3.79374837981534,-5.81910937083435,-4.481923611301,-9.57063998070351,-3.93606706779014,-4.55834701036211,-4.5530078705398,-4.71993531143119,-4.71620853143783,-4.42440275606157,0.0865757800030185,4.88220349769676,0.0171232389255899,-3.67317980629275,3.45296785945193,0.490625001908018,0.776787844275586,0.976192992702188,0.793335788147611,0.977839229818165
"K05606: MCEE; epi",3.3144252518786,2.71239148102801,3.87763590244965,4.8795268456366,3.5938218605374,4.99500013391886,2.70361971522241,5.67409616647331,4.01155085554167,4.92865054637596,3.00495396505728,3.653904305195,0.610624409133607,1.80926435838461,3.07567682017694,1.21878192033762,-1.3382303877375,3.80157166718706,2.69563143471628,2.0734850284352,4.01989759984419,2.73811570472241,3.8363929369241,1.2548535309287,2.026395097838,0.616428774232749,-1.6752031856099,6.52345383501807,0.246875069245073,0.0591865834409809,0.484186903775846,0.0499894117105804,0.415196957429568
"K05685: macB",-4.25995870537473,-4.39572391936381,-4.15170104694689,-5.56283913167315,-4.30903725996493,-4.57738570314356,-0.575028734207708,-4.84517127260503,-5.03088726268208,0.204851808557363,-5.48246793351446,-4.90963701778894,-4.24603448454482,-4.30509068026088,-5.72760708909278,-4.65345552616334,2.30106218782319,-4.39196468868478,-4.53172852512355,-4.89360878525017,-4.81940991970504,-4.68239040473843,-4.92685704242564,0.378900578531493,5.06763305260077,0.0679961329910259,-3.65343917420689,3.44104857902995,0.472698913509976,0.777389779270501,0.990140252462003,0.75442661537379,0.968545570819691
"K05710: hcaC",-4.73601812441267,-4.63235214633969,-4.87599989730441,-5.28353296104648,-4.50542542757302,-4.22771936296673,-7.0061430996389,-3.258495260608,-5.23279943323934,-5.15194352601026,-5.31057087029358,-4.71464339921089,-4.97280999757887,-4.34491391285931,-3.0191843042727,-4.29505803352409,-9.8132050985411,-4.19190937532855,-4.11643182662466,-4.42041405264419,-5.3326026209812,-4.96135261039244,-4.68284289127806,-0.217708770463081,4.54181725932231,-0.0448173013188575,-3.43523859143294,3.52739077952601,0.475819037677096,0.734963877301464,0.975907712354592,0.694517870867523,0.978702538092585
"K05770: TSPO; BZRP",-1.67925911194848,-0.236960045559327,-2.27228819498609,-1.52237382355337,-1.08878374851573,-5.06071302602609,-4.42727664472481,-2.37551612489364,-2.20918655338145,-2.99648779170055,-0.545978463916947,-0.268516827379878,-4.71683896139003,1.38194649866233,1.59328340133109,1.26949394174119,-7.28739192287701,-0.745955109594121,-4.34419012729232,0.430161693249948,-4.8342066443151,0.293587066304836,-4.54516728438097,-1.47716760437233,4.19863214112692,-0.2910423687494,-5.3035205785235,5.28210132949469,0.363494569696814,0.60686468425432,1,0.301308042769924,1
"K05772: tupA; vupA",-2.17144927498236,-2.15653654125024,-2.18803592407468,0.201655313737874,-1.93887647881115,0.379010794102218,-7.15901478475013,-1.72817485868321,-1.57574675920789,-5.54011168881676,-5.48511509404042,-4.79419534825567,-0.692304281877393,-4.09104134044379,-0.848718274241568,-1.48301135919506,-7.72362590359258,-4.17964560823181,0.9039575044609,-2.8849656963074,-5.26418067973962,-1.34568241756396,-1.53009379727568,0.165423970354633,4.63041858323556,0.0273167431311767,-4.38788601094082,3.10290637602004,0.485937502863285,0.832854696302626,1,0.850178157272294,1
"K05773: tupB; vupB",-3.02852181919934,-1.58967928602408,-4.04202260383809,-5.8531829964179,-0.33187126099782,-4.76754028315229,-6.43102674953496,-5.63108807211912,-0.757037688231714,-5.0371395869473,-5.70536699518764,-2.03000835341558,-4.39389021055192,-0.684299443363345,-0.805748536769689,0.669327201371203,-7.67034108101675,-4.81306700963207,0.0124717744902263,0.587005937121868,-5.59382560025152,-4.80423603485505,-2.37519825147198,-1.91938768434968,5.2008923326921,-0.370209463247458,-5.22497218445695,2.95949921941251,0.326053082258697,0.334473029507587,1,0.242523754302973,1
"K05774: phnN",-4.37103740681622,-4.25519206069008,-4.47385083868306,-4.84064343122278,-4.82437185314783,-1.5866690923225,-1.62889809737711,-6.02039110220986,-5.53365298660917,-5.37664711775079,-5.65331642446284,-5.18231284277809,-4.48000537886515,-4.43387668166478,-5.2480339234353,-4.44211447045516,0.264437607198284,-4.22624562867676,-4.09894416470641,-4.91455193143067,-4.88146380079465,-5.3093343770414,-4.55037980987936,-0.249182163771414,4.58833520458727,-0.0440202284764976,-3.56744042271757,3.39175252769944,0.474258975593382,0.736046089970986,0.99054701757861,0.748548592467904,0.991974887065495
"K05775: malM",-4.53089716554321,-4.40935074973081,-4.64270882991887,-5.37070188163703,-4.41107261140345,-4.3556253968167,-0.863544734694848,-5.96889560590429,-5.08257598726215,-5.37205344523622,-5.45418435739636,-4.42337139470663,-4.62804563373043,-3.76687277746344,-4.81366259907496,-4.71088808702503,2.22012046103032,-4.77777773998145,-4.48574529550264,-5.31236827750506,-5.31024186772368,-4.95644834308587,-4.56501549483155,-0.307609237628576,4.8370486458328,-0.0613731922746382,-4.34610818072113,3.60856920090353,0.474258975593382,0.656330088782642,0.997695542107054,0.68804878123038,0.985120987198133
"K05776: modF",1.36722192948494,1.04096239866833,2.03238464209258,3.47693528758171,-4.25997427936589,4.2311186051572,2.14605866976027,3.89754844263068,1.33079861308631,1.79778726222213,0.263780266243629,2.81111599412088,0.172662190375881,1.21159249985847,-0.77489496610894,-0.274420208899549,1.41469384175258,4.58350374602242,-0.424566971742232,1.11511576621511,1.01839154946332,1.846471455269,0.852231898093333,1.08833897901783,2.65379910550674,0.322029691655324,-4.95939771509083,5.97869689355037,0.355694259696036,0.600912461485605,0.998497295850158,0.28202450123406,0.967536807879378
"K05777: ynjB",-4.55271589095658,-4.31342315061586,-4.77391445595375,-5.17690759100457,-4.78633607633423,-4.28578610003687,-1.73601596820267,-5.42931032749246,-6.03094317708337,-5.93109048311115,-5.19215976110762,-5.43601446355984,-4.4978830597304,-4.44434108685408,-5.63607546051975,-4.95738716725087,1.67015827195258,-4.48899270284629,-4.05164453639227,-4.66940741983571,-4.98574648415765,-3.82789101901652,-5.32018187102998,-0.546241484146114,4.82881091958392,-0.109882878331072,-3.89857646190745,3.17410942375192,0.455538230618297,0.597970932852857,0.999704310320429,0.625947448932646,0.996184505622528
"K05778: ynjC",-4.47760186491103,-4.3149179375163,-4.71145893267781,-4.62643628631539,-4.43120798258861,-5.14583531886938,-1.29435811396685,-5.6136939997944,-5.95849739490086,-4.91792520612286,-5.51433862018244,-5.0471712572628,-4.11812224801863,-3.82140044221893,-5.02558501267452,-4.47029447718694,1.59733060669867,-4.35967133960118,-4.58761604839936,-4.88558812974738,-4.97594261924404,-4.51026572583021,-5.13458645987768,-0.615981031227866,4.79300294070716,-0.107902979176449,-4.45582379026415,3.22142783100474,0.45000001027527,0.6173873482318,0.999458820168556,0.628168368009699,0.996990286629544
"K05779: ynjD",-4.2966356319146,-4.37666509256884,-4.23999303317064,-5.68098745758491,-4.00314118387521,-4.6023865376493,-2.68709770773244,-5.23237239768362,-5.09368982091296,-5.48989204209073,-5.05278233326665,-1.29120579756342,-4.52375979728793,-4.06387759648757,-4.9519270491421,-4.69825793462583,0.441121427851997,-4.19293429768334,-4.74126738241254,-5.0732916112479,-4.85777987347178,-4.94824371759265,-4.86153147665011,-0.062807597956029,4.58113991102863,-0.0115307691661423,-4.01666064906927,3.70000375126304,0.493750001271763,0.743039066348731,0.978347602105701,0.76601512603109,0.976741624945427
"K05780: phnL",-3.74804703818719,-4.30553392860174,-3.24341638793554,-5.57585599721939,-4.96492912438135,-4.14367776784421,-0.553121904599413,-5.48695869728488,-2.32828451224566,-3.29507083306124,-1.41075742021388,-2.75278428381449,-4.66482153947577,-3.94795134376137,-4.93194418169763,-4.95301999936122,1.97042943480536,-3.98812041042214,-4.17491447533821,-4.63123306462025,-4.99352362604988,-5.1189184800842,-4.65401324616898,0.871829036887574,4.49064920112566,0.143374131623191,-4.8372094171413,4.42505334179095,0.416536678879364,0.64096848634431,0.975857167166784,0.575812744241053,0.950583573119734
"K05781: phnK",-3.80418489380559,-3.97874330784046,-3.64617006225401,-5.19532789336671,-4.68841165529725,-4.09969264963135,0.209137748660146,-5.41091875331749,-1.22472252163641,-2.07451352134783,-5.72880182796823,-5.02381460094573,-4.42148041446615,-3.92299296649312,-5.31782361649708,-4.75652199413359,2.28701507471126,-4.51132702694436,-4.63234072279322,-4.58580019448964,-5.48062288074889,-4.60546056515587,-1.34819144942153,0.256625790500683,5.03054043941854,0.0432162674636033,-3.51137900188179,3.5124970986807,0.476562504778868,0.780241131318481,0.995024385844968,0.752262528009916,0.996921762657071
"K05782: benE",-0.961202316749667,-0.614559315725966,-1.12603083771883,0.917849763782417,-1.21515010162473,-4.58747194910434,-0.930810362727483,0.932031779472323,-5.71611042871068,-5.15644801401616,0.633751594985736,-0.655124063547754,-4.86323547634094,0.823525739495389,-5.76870653740247,-1.45732124979404,1.3481158116642,-4.31105563395587,3.73738546851899,-5.00837194942658,-0.025804197328446,3.41575305826424,-4.83718987186877,-1.03109878735608,5.59925903210747,-0.173548108819383,-4.72408757085926,3.82121991297645,0.413416554764843,0.604286335808565,1,0.52600406076122,1
"K05785: rfaH",-4.50475057138144,-4.25728200987273,-4.70392916317659,-4.71612914083588,-4.73542962051641,-4.56304208898904,-3.35521978148842,-5.71560292233061,-5.36810895243134,-5.02646917702529,-5.0445171493117,-4.98013279923222,-4.79651153889517,-3.89168136353831,-5.74694665288964,-3.82169973821656,0.682381775622679,-3.74383339411074,-4.26360714556663,-5.46109766584324,-5.20914882604362,-4.42474120565888,-4.45844569069391,-0.634694528718716,4.43578021684158,-0.129260473915334,-5.30696475034099,3.22174678318025,0.422776927121251,0.57722199193757,0.994963409844038,0.55747056252571,0.994450100246021
"K05786: rarD",-3.26762184533523,-3.98938224030252,-2.54836032408716,-5.53690581959294,-4.31442032302141,-4.53868861669702,-0.864474479198275,-5.22762612775442,-1.27736817617076,-2.25950514635735,-1.09398308911572,-1.90267992430152,-4.39854599292531,-3.90366952448765,-5.48603247445377,-5.12514185600772,2.00225986046448,-1.22690091740817,-4.64016707884426,-4.49684556261777,-5.24679251582252,-4.64163149736906,-4.82310660831934,1.03530446079516,4.71345994340932,0.19640361687964,-3.88041186223753,5.4684297900051,0.413416554764843,0.628332335881913,0.967850604631267,0.556842030840676,0.954861807552905
"K05787: hupA",-4.92428016561824,-4.49905233219907,-5.35007888038458,-5.51119479419533,-4.6387396344107,-4.67402684448101,-6.85789985427658,-4.82542795236107,-5.96164157487291,-5.4144289113735,-5.28706280998301,-5.42967651826138,-4.512525010865,-4.36671461332224,-6.03167575837472,-5.10512749474839,-1.67235009868809,-4.56586899361176,-4.25846416362476,-4.67752661729358,-5.2627944088367,-4.15679906594205,-4.65472938951513,-0.889907044349754,4.18961025401522,-0.185355477508955,-5.35559693842933,3.4863596077185,0.405616244498843,0.538726595187858,0.995310489942543,0.507635323751326,0.995789252108188
"K05788: ihfB; himD",-4.43902849617004,-3.0896725931231,-5.40931633715483,-5.22478113430673,-4.41110490924731,-4.52505078911933,-6.98932045682305,-6.17011347521497,-5.41584939654608,-5.43307000553066,-5.2856849418769,-5.36523645998653,-4.55521152110176,-3.86704078994632,-1.5014712821057,-4.37415283155905,-1.32712370529414,-0.580293542746377,-4.28399479015999,-4.6648411134239,-4.9092551759328,-4.45730170432047,-5.22511163088142,-2.15082043996612,4.40043791021047,-0.450809138002845,-5.95294287803018,3.14384668595608,0.280811287479737,0.312134524316097,1,0.211315701519842,0.9921875
"K05789: wzzB",-4.50376565041741,-4.4351829790696,-4.56505040197566,-5.33555024595215,-4.00217389566138,-4.66544986445687,-1.55346308792775,-5.49919470408866,-4.78945386981994,-5.54830298137613,-5.77756984998314,-4.80961169824666,-4.3557699958823,-4.14027128412602,-4.93718629067175,-4.50835870827303,0.577738648830686,-4.85915498846362,-3.81015430221095,-4.71548144645608,-5.33966503129171,-5.39311436632068,-4.6293369168979,-0.299548235517639,4.74823799546611,-0.056157551890857,-3.83891196130753,3.53681916901529,0.471138851426896,0.673670454262173,0.995520396015649,0.678812866699864,0.985832099929364
"K05790: wzzE",-4.47295826063088,-4.52506920964701,-4.4342062716384,-5.07941032767459,-4.5977344513952,-5.16804019853087,-0.0815982272397076,-5.36532789108101,-5.563017301136,-2.21082286270872,-5.23541380089463,-5.66935610152352,-4.72120385825017,-3.83847552208233,-5.57307829361335,-4.64036095648646,1.93813394617989,-4.99957419071205,-5.0606826820856,-5.4681115330456,-5.46827567994834,-4.78343334607408,-4.84981707104922,0.180473717225448,5.24606191000983,0.0360725990326705,-3.43484706198788,3.77419516465083,0.485937502863285,0.759467488122865,0.982449146007527,0.767664175994284,0.974459657208393
"K05791: terZ",-1.32358926499549,-1.5222188767666,-1.08693638336763,0.330940364146093,-1.3176710811005,0.349376134182549,-2.722802499185,-0.163463854967654,-5.50379369404413,-5.03296785645649,-2.02296856191659,-0.465038094835624,-0.6975219459136,-3.76005377514761,-0.517845848135241,-2.40462727997919,-10.1281932128213,-0.553348068601126,-0.835062073083119,-1.62097413394462,-5.19772869434485,-0.109946793522388,-0.830397867480285,0.507584814877514,3.65546261205713,0.104850216735571,-3.51820815357228,6.53682825315241,0.416536678879364,0.569901068345148,0.984385443734331,0.582541889708589,0.98392711559149
"K05792: terA",-3.89593988072569,-3.60695808832569,-4.21231846164096,-4.91731210773836,-4.47347311578402,-0.229018128941636,-3.86349638929478,-6.52921023393665,-5.33047060342085,-2.31880611551959,-5.5971422703217,-5.25086402930579,-4.99568277153779,-1.6303180466961,-3.12031117659238,-2.44538179267164,-9.45645658154107,-4.41531119216782,-4.45792008433262,-4.81370915364874,-4.7518147669632,-4.73890033921821,-1.38440034427738,-0.298760100694441,4.74003262780556,-0.0577375106418132,-4.03115858101451,3.44934909054985,0.475000005099006,0.759256700875202,0.992554816633057,0.667893566379441,0.996993960728679
"K05794: terC",-4.50550450097973,-4.23875226645646,-4.71030237893333,-5.38120146657375,-4.50404750244393,-4.62733789807703,-0.884512723748534,-5.4077167443001,-5.09959804455102,-5.64630110758848,-5.27948357789157,-5.03042991298484,-4.79398190866887,-3.65497708583192,-5.34408385129489,-4.70853745810908,2.09771211331396,-4.93172463042397,-4.01507153952985,-4.82797708787214,-4.5906456010796,-5.35444405908182,-4.74050771939061,-0.409954915982341,5.22135120891277,-0.0765120285335421,-4.38142232488425,3.14206583278803,0.472698913509976,0.63175664483403,0.998832285891613,0.655813529059949,0.989009512565032
"K05795: terD",1.28674400530656,0.801512630665096,1.7438161885855,1.98297808415459,2.20844780851387,2.80367828501433,-0.76510860906105,2.39825337729546,0.447671229737125,0.375993866339288,1.56457488476054,1.59284314588664,1.94430067255993,1.51231262757084,3.08690048016204,1.20325946921879,-3.82411554870742,0.872252937092439,0.511867301129879,2.09928846619389,-4.99775799690897,0.551050852750498,0.423784489622454,0.80365039160588,2.28606344406003,0.272617770820099,-2.73700609816253,8.4487289456589,0.331250038745601,0.178773421952585,0.874955568352703,0.250850445993635,0.89497018861298
"K05796: hydN",-4.41667151284156,-4.39012032093267,-4.44284154127072,-5.91355830243621,-4.07392279406469,-4.50076727759485,-0.518282891248825,-5.65611586095223,-5.68883851262613,-5.52382236549401,-2.75675684968377,-5.42759482230636,-5.06602362711736,-4.38975373274113,-5.5440423349103,-4.88865837586839,0.722137212909407,-4.90465454404205,-4.33234216903924,-4.28807016353939,-5.22199620543358,-4.5011041656534,-4.79609544850041,-0.0725703048888544,4.68416866108659,-0.0146945241943104,-4.22602309991364,3.53401512900345,0.492979720612874,0.725168128570311,1,0.764332416809197,0.998120351837626
"K05798: leuO",-4.2285231176591,-4.02289557520769,-4.44746692104856,-5.20469368193139,-4.71771285498749,-4.80235263521105,-0.839013265255558,-5.94006947385486,-5.57407956010636,-5.74052102555482,0.461871836373374,-5.26358174422092,-4.99657720496032,-3.42256903145037,-5.4668922218403,-3.97686697526155,1.68601076776247,-4.29416148318635,-3.61840278841409,-5.25199700659698,-4.64245993952686,-4.31859061261873,-4.80249565115772,-0.214294433686641,5.11391094010285,-0.0497227490440624,-4.16760449226609,3.60899903494906,0.479687504139417,0.762644152243695,0.996966651323154,0.748085481662301,0.996390775604496
"K05799: pdhR",5.8917787415512,5.74774685529883,5.94564525073286,6.62756938202309,6.0945599951079,5.51976899843644,4.5240345580529,6.85591265637021,5.8528298811705,5.87734556052604,6.32713463954235,5.50196547421296,6.02847253573054,5.60146799463309,6.54909149034061,6.61198277046105,4.84300186723327,4.7870702385116,5.85932971689497,6.19779079145129,6.07757957154575,5.50976011677194,5.16667288688886,0.18850057920718,0.985816875571696,0.177159703583454,-2.80310419626862,4.01272945976161,0.418096740938267,0.50967449182524,1,0.543597958253047,1
"K05800: ybaO",-4.56951896861211,-4.33109293798879,-4.82870846440816,-5.43390415614173,-4.3582785703654,-5.08378281844403,-1.25702349945063,-5.54467698590395,-5.63578568869284,-5.50973432520897,-5.48776979139081,-4.88048335609999,-4.17929095796227,-3.75193607983193,-5.17060239606546,-4.99236084136524,-0.0168861458434311,-4.47534071024488,-3.85387293752222,-4.90167666695934,-5.33730664778449,-4.73416728148469,-4.60297655839605,-0.638181595423557,4.47129268723367,-0.116037442837979,-4.02806312012908,2.87695111458598,0.452418106462437,0.61327454752614,0.995047772625679,0.613398465408431,0.99323774855309
"K05801: djlA",-4.52197753476038,-4.35735312730405,-4.73402106975366,-5.55461184734202,-4.55220989086423,-4.77806165304845,-0.02517106552488,-5.42459986535843,-5.43698900398228,-5.1705702224207,-4.7035291497648,-5.15349857839264,-4.89431603177605,-4.09673038353901,-5.31112141929468,-4.45203492716218,1.60946089480925,-4.93207247379768,-4.2257722520555,-5.15738159283288,-4.4198674103469,-4.68584994306114,-4.70234309153373,-0.455183592008346,4.69115088957698,-0.0877137922288473,-3.68530304611841,3.34750813817486,0.458658354776321,0.664132938385382,0.997612391264736,0.653051271000671,0.98403117274843
"K05802: mscK; kefA; aefA",-3.68784298223849,-4.2300719527488,-3.12015902635896,-5.3829551286516,-4.45997009429195,-4.42940167644254,0.180336346335196,-5.58733795365532,-3.34618399366819,0.120223250939443,-5.52418638063229,-2.52862411629602,-1.19983218630629,-3.78213225263155,-5.54918696106433,-4.5549029565736,2.81185377907721,-4.51419860357055,-4.12987675711171,-4.47270530742912,-4.9335362103146,-4.29705729309557,-4.77636498322317,1.0468717377638,4.83955232561044,0.198208621523194,-3.41347122160246,4.97100525551916,0.405616244498843,0.581231247992564,0.962081301331771,0.512856568257594,0.923052042933036
"K05803: nlpI",-4.49214578794918,-4.3182418395753,-4.6469107362187,-5.07367366583805,-4.36819179606443,-4.61805132116116,-0.924904213994261,-5.29926186833071,-5.42954746441879,-5.77600712045065,-5.29393221756257,-4.85986838134153,-4.06067850904399,-4.16398617261094,-4.92259535119317,-4.92313404392284,1.14592774412461,-4.42596256845727,-4.43147203162734,-5.08734699239128,-5.12060089961148,-4.13540536668702,-4.69403864151822,-0.416507131222117,4.78458753151096,-0.0696473578913465,-4.12518936450047,3.71255055616109,0.464898603098226,0.685035960625184,0.993527264965681,0.694462392290372,0.995474549186485
"K05804: rob",-4.37970505351533,-4.27379968120275,-4.50503658110231,-5.33629627710364,-4.99372097096497,-4.77134278147725,-0.115034414206713,-5.53087588990209,-5.34523627039947,-5.40223591629922,-2.89936320756471,-5.23334980677793,-4.29747836764514,-4.22944641844737,-5.51239484323959,-4.51177795405285,2.31785492530874,-4.1012646425318,-3.74005820054282,-5.05428877631337,-5.19759493101519,-4.61335202446906,-4.81861375455827,-0.0998646673558188,5.02618385738421,-0.0132540463907417,-4.34867735205964,4.1690234631745,0.492187501589844,0.730137603188224,0.997048153196167,0.721643765967005,0.985979649926073
"K05805: creA",-3.85177517048374,-2.69033067676019,-4.87914118110307,-5.35512452513499,-4.72216924870767,-4.75535091909574,-1.13684493587373,-5.94122970426554,-5.77850391172693,-5.51768194097028,-5.4363912799735,-5.45233221466451,-4.15923896411356,-3.82747309552078,-4.89370347513656,-4.49859992908954,0.845298116510554,-0.200491085237093,-4.02334016407336,-4.71892767723358,-0.88801652438273,-4.37141973239759,-1.5430328700194,-2.06379320370758,4.68304225882726,-0.373789955805184,-5.29766059128349,2.72200960936178,0.300000048440534,0.267428437147507,1,0.217082175274416,1
"K05807: bamD",3.39606211515142,2.32142823301323,3.84993001466667,5.76531348759052,3.68824745075822,5.00650771351791,3.01340352086797,6.26713089704234,3.86748817568199,4.98586402114622,3.50288412130314,3.78447984401144,0.930589806119933,2.30211544029113,3.14429495068765,2.28888487794309,0.422331130698637,3.54104184213501,1.07046285921076,1.35545522636057,3.3758775099757,1.98765205938315,4.06274653184399,1.78293282161162,2.01670470728171,0.861646436422386,-1.249898364226,8.90462849077536,0.181250109249209,0.0140819869540858,0.399253229179575,0.0140167978306523,0.361374973938054
"K05808: yhbH",3.81490200197593,4.26387541468413,3.58715351939413,3.37327007115988,3.92297692475048,1.93003943731494,1.71936164751606,3.62965422743655,3.50483504648145,3.0723067335713,4.81083604992698,4.23158730019735,4.50994541313138,3.34964810823134,4.8414536356274,4.78716958747254,0.824983857698737,3.48621518405498,4.28033318078285,4.25273272079443,4.62485885252452,4.51676544069526,2.77534974933955,-0.4926994525109,1.51546324749656,-0.255918225056375,-5.25924212396931,3.784798384439,0.357812531473309,0.563434639321365,1,0.3711082116413,1
